Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.01668,       0.00802
       2.0,       0.39685,       0.03622,       0.01741
       3.0,       0.39685,       0.04834,       0.02324
       4.0,       0.39685,       0.05265,       0.02531
       5.0,       0.4252,       0.05338,       0.02566
       6.0,       0.4252,       0.0552,       0.02653
       7.0,       0.4252,       0.05639,       0.0271
       8.0,       0.4252,       0.05696,       0.02738
       9.0,       0.4252,       0.05714,       0.02746
      10.0,       0.45827,       0.05716,       0.02747
      11.0,       0.45827,       0.05932,       0.02852
      12.0,       0.45827,       0.06073,       0.02919
      13.0,       0.45827,       0.06139,       0.02951
      14.0,       0.45827,       0.06159,       0.0296
      15.0,       0.50551,       0.06161,       0.02961
      16.0,       0.50551,       0.06474,       0.03112
      17.0,       0.50551,       0.06676,       0.03209
      18.0,       0.50551,       0.06769,       0.03254
      19.0,       0.50551,       0.06794,       0.03266
      20.0,       0.55748,       0.06796,       0.03267
      21.0,       0.55748,       0.07147,       0.03435
      22.0,       0.55748,       0.0737,       0.03543
      23.0,       0.55748,       0.07469,       0.0359
      24.0,       0.55748,       0.07495,       0.03603
      25.0,       0.62835,       0.07498,       0.03604
      26.0,       0.62835,       0.07987,       0.03839
      27.0,       0.62835,       0.08296,       0.03988
      28.0,       0.62835,       0.0843,       0.04052
      29.0,       0.62835,       0.08466,       0.04069
      30.0,       0.71811,       0.08472,       0.04072
      31.0,       0.71811,       0.0912,       0.04384
      32.0,       0.71811,       0.09538,       0.04585
      33.0,       0.71811,       0.09731,       0.04677
      34.0,       0.71811,       0.09802,       0.04712
      35.0,       0.85039,       0.09842,       0.04731
      36.0,       0.85039,       0.10921,       0.0525
      37.0,       0.85039,       0.1177,       0.05658
      38.0,       0.85039,       0.12448,       0.05983
      39.0,       0.85039,       0.13189,       0.06339
      40.0,       1.05354,       0.14188,       0.0682
      41.0,       1.05354,       0.17677,       0.08497
      42.0,       1.05354,       0.21907,       0.1053
      43.0,       1.05354,       0.26681,       0.12825
      44.0,       1.05354,       0.3176,       0.15266
      45.0,       1.41732,       0.36635,       0.17609
      46.0,       1.41733,       0.4622,       0.22216
      47.0,       1.41732,       0.56213,       0.2702
      48.0,       1.41732,       0.65013,       0.3125
      49.0,       1.41732,       0.72198,       0.34704
      50.0,       2.28189,       0.77677,       0.37337
      51.0,       2.28189,       0.98377,       0.47287
      52.0,       2.28189,       1.23141,       0.59191
      53.0,       2.28189,       1.44681,       0.69545
      54.0,       2.28189,       1.60085,       0.76949
      55.0,       8.04567,       1.68848,       0.81161
      56.0,       8.04567,       3.32082,       1.59624
      57.0,       8.04567,       5.54127,       2.66355
      58.0,       8.04567,       7.02143,       3.37503
      59.0,       8.04567,       7.51037,       3.61005
      60.0,       8.05039,       7.53856,       3.6236
      61.0,       8.05039,       7.5199,       3.61463
      62.0,       8.0504,       7.52878,       3.6189
      63.0,       8.05039,       7.53812,       3.62339
      64.0,       8.05039,       7.54367,       3.62606
      65.0,       2.28189,       7.5492,       3.62872
      66.0,       2.28189,       5.62991,       2.70616
      67.0,       2.28189,       3.57602,       1.7189
      68.0,       2.28189,       2.49002,       1.19689
      69.0,       2.28189,       2.01563,       0.96887
      70.0,       1.41732,       1.84149,       0.88516
      71.0,       1.41732,       1.60348,       0.77075
      72.0,       1.41733,       1.3709,       0.65896
      73.0,       1.41732,       1.1988,       0.57623
      74.0,       1.41732,       1.08489,       0.52148
      75.0,       1.05354,       1.01841,       0.48952
      76.0,       1.05354,       0.91642,       0.4405
      77.0,       1.05355,       0.82201,       0.39512
      78.0,       1.05354,       0.75156,       0.36125
      79.0,       1.05354,       0.70169,       0.33728
      80.0,       0.85039,       0.66781,       0.321
      81.0,       0.85041,       0.61265,       0.29448
