Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.2193,     0.0002384
       2.0,       10.0800,        0.5470,     0.0005947
       3.0,       10.0800,        0.9032,     0.0009820
       4.0,       10.0800,        1.2135,     0.0013193
       5.0,       10.8000,        1.4215,     0.0015456
       6.0,       10.8000,        1.5576,     0.0016935
       7.0,       10.8000,        1.6234,     0.0017651
       8.0,       10.8000,        1.6549,     0.0017993
       9.0,       10.8000,        1.6716,     0.0018174
      10.0,       11.6400,        1.6805,     0.0018272
      11.0,       11.6400,        1.7223,     0.0018725
      12.0,       11.6400,        1.7565,     0.0019098
      13.0,       11.6400,        1.7830,     0.0019385
      14.0,       11.6400,        1.8010,     0.0019581
      15.0,       12.8400,        1.8112,     0.0019692
      16.0,       12.8400,        1.8705,     0.0020337
      17.0,       12.8400,        1.9196,     0.0020871
      18.0,       12.8400,        1.9574,     0.0021282
      19.0,       12.8400,        1.9828,     0.0021558
      20.0,       14.1600,        1.9968,     0.0021710
      21.0,       14.1600,        2.0643,     0.0022444
      22.0,       14.1600,        2.1193,     0.0023042
      23.0,       14.1600,        2.1610,     0.0023495
      24.0,       14.1600,        2.1884,     0.0023794
      25.0,       15.9600,        2.2031,     0.0023953
      26.0,       15.9600,        2.2949,     0.0024952
      27.0,       15.9600,        2.3704,     0.0025772
      28.0,       15.9600,        2.4273,     0.0026391
      29.0,       15.9600,        2.4639,     0.0026789
      30.0,       18.2400,        2.4827,     0.0026993
      31.0,       18.2400,        2.6017,     0.0028288
      32.0,       18.2400,        2.6989,     0.0029344
      33.0,       18.2400,        2.7710,     0.0030128
      34.0,       18.2400,        2.8161,     0.0030618
      35.0,       21.6000,        2.8383,     0.0030859
      36.0,       21.6000,        3.0163,     0.0032795
      37.0,       21.6000,        3.1620,     0.0034379
      38.0,       21.6000,        3.2684,     0.0035536
      39.0,       21.6000,        3.3327,     0.0036235
      40.0,       26.7600,        3.3627,     0.0036561
      41.0,       26.7600,        3.6450,     0.0039631
      42.0,       26.7600,        3.8764,     0.0042146
      43.0,       26.7600,        4.0423,     0.0043950
      44.0,       26.7600,        4.1390,     0.0045001
      45.0,       36.0000,        4.1824,     0.0045473
      46.0,       36.0001,        4.7197,     0.0051316
      47.0,       36.0000,        5.1842,     0.0056366
      48.0,       36.0000,        5.5531,     0.0060376
      49.0,       36.0000,        5.8329,     0.0063419
      50.0,       57.9600,        6.0711,     0.0066009
      51.0,       57.9600,        7.8113,     0.0084928
      52.0,       57.9600,        9.6862,     0.0105314
      53.0,       57.9601,       11.5991,     0.0126112
      54.0,       57.9600,       13.5519,     0.0147344
      55.0,      204.3600,       15.6725,     0.0170401
      56.0,      204.3600,       33.8086,     0.0367586
      57.0,      204.3601,       58.9409,     0.0640839
      58.0,      204.3600,       88.1146,     0.0958033
      59.0,      204.3600,      118.0070,     0.1283039
      60.0,      204.4800,      144.5112,     0.1571209
      61.0,      204.4800,      163.8097,     0.1781033
      62.0,      204.4802,      174.8611,     0.1901190
      63.0,      204.4800,      179.6342,     0.1953086
      64.0,      204.4800,      181.1514,     0.1969582
      65.0,       57.9601,      181.6322,     0.1974809
      66.0,       57.9599,      155.7999,     0.1693946
      67.0,       57.9601,      126.3785,     0.1374059
      68.0,       57.9599,      102.1350,     0.1110470
      69.0,       57.9601,       83.8165,     0.0911301
      70.0,       35.9999,       70.2057,     0.0763317
      71.0,       35.9999,       57.4090,     0.0624183
      72.0,       36.0002,       47.2639,     0.0513880
      73.0,       35.9999,       39.6848,     0.0431476
      74.0,       35.9999,       34.1492,     0.0371290
      75.0,       26.7600,       30.1096,     0.0327369
      76.0,       26.7600,       26.2282,     0.0285168
      77.0,       26.7602,       23.1207,     0.0251382
      78.0,       26.7600,       20.7144,     0.0225218
      79.0,       26.7600,       18.8556,     0.0205009
      80.0,       21.5998,       17.3839,     0.0189008
      81.0,       21.6003,       15.7381,     0.0171114
      82.0,       21.5998,       14.3002,     0.0155480
      83.0,       21.6003,       13.0989,     0.0142419
      84.0,       21.5998,       12.1203,     0.0131779
      85.0,       18.2399,       11.3230,     0.0123110
      86.0,       18.2399,       10.3954,     0.0113024
      87.0,       18.2404,        9.5622,     0.0103966
      88.0,       18.2399,        8.8433,     0.0096149
      89.0,       18.2399,        8.2370,     0.0089557
      90.0,       15.9600,        7.7254,     0.0083995
      91.0,       15.9600,        7.1244,     0.0077461
      92.0,       15.9596,        6.5782,     0.0071522
      93.0,       15.9600,        6.0999,     0.0066321
      94.0,       15.9600,        5.6922,     0.0061889
      95.0,       14.1598,        5.3465,     0.0058130
      96.0,       14.1603,        4.9336,     0.0053641
      97.0,       14.1598,        4.5583,     0.0049561
      98.0,       14.1603,        4.2273,     0.0045962
      99.0,       14.1598,        3.9429,     0.0042870
     100.0,       12.7199,        3.7011,     0.0040240
     101.0,       12.7204,        3.4109,     0.0037085
     102.0,       12.7199,        3.1507,     0.0034257
     103.0,       12.7204,        2.9243,     0.0031794
     104.0,       12.7199,        2.7328,     0.0029713
     105.0,       11.7597,        2.5744,     0.0027991
     106.0,       11.7601,        2.3948,     0.0026038
     107.0,       11.7597,        2.2409,     0.0024364
     108.0,       11.7601,        2.1131,     0.0022975
     109.0,       11.7597,        2.0121,     0.0021877
     110.0,       10.7999,        1.9373,     0.0021063
     111.0,       10.7999,        1.8428,     0.0020036
     112.0,       10.8004,        1.7758,     0.0019307
     113.0,       10.7999,        1.7328,     0.0018840
     114.0,       10.7999,        1.7075,     0.0018565
     115.0,       10.0802,        1.6943,     0.0018422
     116.0,       10.0802,        1.6566,     0.0018011
     117.0,       10.0797,        1.6270,     0.0017689
     118.0,       10.0802,        1.6045,     0.0017445
     119.0,       10.0802,        1.5891,     0.0017277
     120.0,        0.0000,        1.5800,     0.0017179
     121.0,        0.0000,        1.1500,     0.0012503
     122.0,        0.0000,        0.8073,     0.0008777
     123.0,        0.0000,        0.5494,     0.0005974
     124.0,        0.0000,        0.3659,     0.0003978
     125.0,        0.0000,        0.2410,     0.0002620
     126.0,        0.0000,        0.1586,     0.0001724
     127.0,        0.0000,        0.1051,     0.0001143
     128.0,        0.0000,        0.0705,     0.0000767
     129.0,        0.0000,        0.0481,     0.0000523
     130.0,        0.0000,        0.0334,     0.0000363
     131.0,        0.0000,        0.0236,     0.0000256
     132.0,        0.0000,        0.0170,     0.0000185
     133.0,        0.0000,        0.0124,     0.0000135
     134.0,        0.0000,        0.0092,     0.0000101
     135.0,        0.0000,        0.0070,     0.0000076
     136.0,        0.0000,        0.0054,     0.0000058
