Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,      0.000000
       1.0,       10.0800,        0.0175,      0.000239
       2.0,       10.0800,        0.0446,      0.000609
       3.0,       10.0800,        0.0804,      0.001098
       4.0,       10.0800,        0.1303,      0.001780
       5.0,       10.8000,        0.1991,      0.002718
       6.0,       10.8000,        0.2879,      0.003931
       7.0,       10.8000,        0.3905,      0.005332
       8.0,       10.8000,        0.5083,      0.006941
       9.0,       10.8000,        0.6446,      0.008803
      10.0,       11.6400,        0.7980,      0.010898
      11.0,       11.6400,        0.9668,      0.013202
      12.0,       11.6400,        1.1356,      0.015508
      13.0,       11.6400,        1.2932,      0.017660
      14.0,       11.6400,        1.4301,      0.019529
      15.0,       12.8400,        1.5413,      0.021048
      16.0,       12.8400,        1.6363,      0.022344
      17.0,       12.8400,        1.7108,      0.023362
      18.0,       12.8400,        1.7698,      0.024167
      19.0,       12.8400,        1.8168,      0.024809
      20.0,       14.1600,        1.8551,      0.025333
      21.0,       14.1600,        1.8979,      0.025916
      22.0,       14.1600,        1.9381,      0.026466
      23.0,       14.1600,        1.9771,      0.026999
      24.0,       14.1600,        2.0146,      0.027510
      25.0,       15.9600,        2.0499,      0.027993
      26.0,       15.9600,        2.0977,      0.028646
      27.0,       15.9600,        2.1457,      0.029300
      28.0,       15.9600,        2.1937,      0.029957
      29.0,       15.9600,        2.2406,      0.030597
      30.0,       18.2400,        2.2853,      0.031207
      31.0,       18.2400,        2.3466,      0.032044
      32.0,       18.2400,        2.4085,      0.032889
      33.0,       18.2400,        2.4707,      0.033739
      34.0,       18.2400,        2.5315,      0.034570
      35.0,       21.6000,        2.5895,      0.035361
      36.0,       21.6000,        2.6734,      0.036506
      37.0,       21.6000,        2.7589,      0.037674
      38.0,       21.6000,        2.8456,      0.038858
      39.0,       21.6000,        2.9308,      0.040021
      40.0,       26.7600,        3.0125,      0.041138
      41.0,       26.7600,        3.1371,      0.042838
      42.0,       26.7600,        3.2662,      0.044601
      43.0,       26.7599,        3.3989,      0.046413
      44.0,       26.7600,        3.5306,      0.048213
      45.0,       36.0000,        3.6583,      0.049957
      46.0,       36.0000,        3.8715,      0.052867
      47.0,       36.0000,        4.1020,      0.056016
      48.0,       36.0000,        4.3525,      0.059436
      49.0,       36.0000,        4.6222,      0.063119
      50.0,       57.9600,        4.9170,      0.067145
      51.0,       57.9600,        5.5204,      0.075384
      52.0,       57.9600,        6.3633,      0.086895
      53.0,       57.9601,        7.5680,      0.103345
      54.0,       57.9600,        9.2299,      0.126040
      55.0,      204.3600,       11.4052,      0.155744
      56.0,      204.3600,       17.9026,      0.244470
      57.0,      204.3601,       30.4192,      0.415392
      58.0,      204.3600,       50.1261,      0.684501
      59.0,      204.3600,       75.5598,      1.031814
      60.0,      204.4800,      102.9034,      1.405206
      61.0,      204.4800,      128.1105,      1.749423
      62.0,      204.4802,      148.3335,      2.025579
      63.0,      204.4800,      162.6437,      2.220994
      64.0,      204.4800,      171.7322,      2.345103
      65.0,       57.9601,      176.9489,      2.416341
      66.0,       57.9599,      171.5816,      2.343047
      67.0,       57.9601,      156.8788,      2.142271
      68.0,       57.9599,      137.0058,      1.870894
      69.0,       57.9601,      115.7112,      1.580103
      70.0,       35.9999,       96.0282,      1.311320
      71.0,       35.9999,       79.0082,      1.078903
      72.0,       36.0002,       65.3207,      0.891992
      73.0,       35.9999,       54.6542,      0.746335
      74.0,       35.9999,       46.3220,      0.632553
      75.0,       26.7599,       39.7971,      0.543453
      76.0,       26.7599,       34.4636,      0.470621
      77.0,       26.7602,       30.1181,      0.411280
      78.0,       26.7599,       26.5637,      0.362743
      79.0,       26.7599,       23.6404,      0.322823
      80.0,       21.5998,       21.2254,      0.289846
      81.0,       21.6003,       19.1264,      0.261183
      82.0,       21.5998,       17.3220,      0.236542
      83.0,       21.6003,       15.7695,      0.215342
      84.0,       21.5998,       14.4308,      0.197061
      85.0,       18.2399,       13.2719,      0.181236
      86.0,       18.2399,       12.2123,      0.166766
      87.0,       18.2404,       11.2616,      0.153784
      88.0,       18.2399,       10.4088,      0.142139
      89.0,       18.2399,        9.6462,      0.131725
      90.0,       15.9600,        8.9647,      0.122418
      91.0,       15.9600,        8.3255,      0.113689
      92.0,       15.9596,        7.7415,      0.105714
      93.0,       15.9600,        7.2074,      0.098422
      94.0,       15.9600,        6.7208,      0.091777
      95.0,       14.1598,        6.2780,      0.085729
      96.0,       14.1603,        5.8552,      0.079956
      97.0,       14.1598,        5.4650,      0.074627
      98.0,       14.1603,        5.1047,      0.069708
      99.0,       14.1598,        4.7738,      0.065189
     100.0,       12.7199,        4.4712,      0.061057
     101.0,       12.7204,        4.1816,      0.057102
     102.0,       12.7199,        3.9159,      0.053473
     103.0,       12.7204,        3.6726,      0.050152
     104.0,       12.7199,        3.4513,      0.047130
     105.0,       11.7597,        3.2509,      0.044393
     106.0,       11.7601,        3.0616,      0.041807
     107.0,       11.7597,        2.8899,      0.039463
     108.0,       11.7601,        2.7350,      0.037348
     109.0,       11.7597,        2.5968,      0.035461
     110.0,       10.7999,        2.4746,      0.033792
     111.0,       10.7999,        2.3591,      0.032215
     112.0,       10.8004,        2.2562,      0.030810
     113.0,       10.7999,        2.1646,      0.029559
     114.0,       10.7999,        2.0837,      0.028454
     115.0,       10.0802,        2.0129,      0.027487
     116.0,       10.0802,        1.9456,      0.026569
     117.0,       10.0797,        1.8863,      0.025759
     118.0,       10.0802,        1.8344,      0.025050
     119.0,       10.0802,        1.7897,      0.024439
     120.0,        0.0000,        1.7519,      0.023924
     121.0,        0.0000,        1.6439,      0.022449
     122.0,        0.0000,        1.5322,      0.020923
     123.0,        0.0000,        1.4144,      0.019315
     124.0,        0.0000,        1.2948,      0.017681
     125.0,        0.0000,        1.1768,      0.016070
     126.0,        0.0000,        1.0615,      0.014496
     127.0,        0.0000,        0.9496,      0.012967
     128.0,        0.0000,        0.8425,      0.011505
     129.0,        0.0000,        0.7421,      0.010134
     130.0,        0.0000,        0.6497,      0.008872
     131.0,        0.0000,        0.5661,      0.007730
     132.0,        0.0000,        0.4915,      0.006712
     133.0,        0.0000,        0.4257,      0.005813
     134.0,        0.0000,        0.3682,      0.005028
     135.0,        0.0000,        0.3183,      0.004347
     136.0,        0.0000,        0.2752,      0.003758
     137.0,        0.0000,        0.2381,      0.003252
     138.0,        0.0000,        0.2063,      0.002817
     139.0,        0.0000,        0.1790,      0.002444
     140.0,        0.0000,        0.1555,      0.002124
     141.0,        0.0000,        0.1354,      0.001849
     142.0,        0.0000,        0.1182,      0.001614
     143.0,        0.0000,        0.1033,      0.001411
     144.0,        0.0000,        0.0905,      0.001236
     145.0,        0.0000,        0.0795,      0.001086
     146.0,        0.0000,        0.0700,      0.000956
     147.0,        0.0000,        0.0618,      0.000844
     148.0,        0.0000,        0.0547,      0.000747
     149.0,        0.0000,        0.0485,      0.000662
     150.0,        0.0000,        0.0431,      0.000589
     151.0,        0.0000,        0.0384,      0.000525
     152.0,        0.0000,        0.0343,      0.000469
     153.0,        0.0000,        0.0307,      0.000419
     154.0,        0.0000,        0.0276,      0.000376
     155.0,        0.0000,        0.0248,      0.000338
     156.0,        0.0000,        0.0223,      0.000305
     157.0,        0.0000,        0.0202,      0.000275
     158.0,        0.0000,        0.0182,      0.000249
