Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.1482,     0.0002385
       2.0,       10.0800,        0.3725,     0.0005996
       3.0,       10.0800,        0.6306,     0.0010151
       4.0,       10.0800,        0.8872,     0.0014282
       5.0,       10.8000,        1.0995,     0.0017700
       6.0,       10.8000,        1.2630,     0.0020331
       7.0,       10.8000,        1.3571,     0.0021846
       8.0,       10.8000,        1.4042,     0.0022603
       9.0,       10.8000,        1.4267,     0.0022966
      10.0,       11.6400,        1.4380,     0.0023149
      11.0,       11.6400,        1.4714,     0.0023685
      12.0,       11.6400,        1.4990,     0.0024130
      13.0,       11.6400,        1.5213,     0.0024490
      14.0,       11.6400,        1.5383,     0.0024762
      15.0,       12.8400,        1.5497,     0.0024946
      16.0,       12.8400,        1.5961,     0.0025694
      17.0,       12.8400,        1.6353,     0.0026324
      18.0,       12.8400,        1.6671,     0.0026837
      19.0,       12.8400,        1.6911,     0.0027223
      20.0,       14.1600,        1.7071,     0.0027479
      21.0,       14.1600,        1.7608,     0.0028345
      22.0,       14.1600,        1.8053,     0.0029060
      23.0,       14.1600,        1.8407,     0.0029631
      24.0,       14.1600,        1.8670,     0.0030053
      25.0,       15.9600,        1.8840,     0.0030327
      26.0,       15.9600,        1.9558,     0.0031484
      27.0,       15.9600,        2.0160,     0.0032453
      28.0,       15.9600,        2.0643,     0.0033230
      29.0,       15.9600,        2.0997,     0.0033800
      30.0,       18.2400,        2.1221,     0.0034160
      31.0,       18.2400,        2.2153,     0.0035661
      32.0,       18.2400,        2.2930,     0.0036912
      33.0,       18.2400,        2.3547,     0.0037905
      34.0,       18.2400,        2.3990,     0.0038618
      35.0,       21.6000,        2.4262,     0.0039055
      36.0,       21.6000,        2.5641,     0.0041276
      37.0,       21.6000,        2.6803,     0.0043145
      38.0,       21.6000,        2.7723,     0.0044627
      39.0,       21.6000,        2.8371,     0.0045670
      40.0,       26.7600,        2.8755,     0.0046288
      41.0,       26.7600,        3.0948,     0.0049818
      42.0,       26.7600,        3.2829,     0.0052847
      43.0,       26.7600,        3.4329,     0.0055261
      44.0,       26.7600,        3.5381,     0.0056955
