Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00278,       0.00842
       2.0,       0.39685,       0.00702,       0.02123
       3.0,       0.39685,       0.01205,       0.03645
       4.0,       0.39685,       0.01768,       0.05349
       5.0,       0.4252,       0.0238,       0.07201
       6.0,       0.4252,       0.03077,       0.09311
       7.0,       0.4252,       0.03798,       0.11493
       8.0,       0.4252,       0.04508,       0.13641
       9.0,       0.4252,       0.05157,       0.15605
      10.0,       0.45827,       0.05696,       0.17235
      11.0,       0.45827,       0.06163,       0.18648
      12.0,       0.45827,       0.06495,       0.19653
      13.0,       0.45827,       0.06718,       0.20327
      14.0,       0.45827,       0.06865,       0.20771
      15.0,       0.50551,       0.06965,       0.21074
      16.0,       0.50551,       0.07134,       0.21586
      17.0,       0.50551,       0.07282,       0.22036
      18.0,       0.50551,       0.07415,       0.22436
      19.0,       0.50551,       0.07532,       0.22791
      20.0,       0.55748,       0.07635,       0.23101
      21.0,       0.55748,       0.07831,       0.23695
      22.0,       0.55748,       0.08009,       0.24233
      23.0,       0.55748,       0.08167,       0.24714
      24.0,       0.55748,       0.08307,       0.25135
      25.0,       0.62835,       0.08426,       0.25497
      26.0,       0.62835,       0.08679,       0.26261
      27.0,       0.62835,       0.08908,       0.26954
      28.0,       0.62835,       0.09113,       0.27575
      29.0,       0.62835,       0.09294,       0.28123
      30.0,       0.71811,       0.09451,       0.28597
      31.0,       0.71811,       0.09783,       0.29603
      32.0,       0.71811,       0.10089,       0.30527
      33.0,       0.71811,       0.10365,       0.31363
      34.0,       0.71811,       0.1061,       0.32105
      35.0,       0.85039,       0.10824,       0.32753
      36.0,       0.85039,       0.11324,       0.34264
      37.0,       0.85039,       0.11815,       0.35751
      38.0,       0.85039,       0.12311,       0.37253
      39.0,       0.85039,       0.12835,       0.38839
      40.0,       1.05354,       0.13415,       0.40591
      41.0,       1.05354,       0.14664,       0.44372
      42.0,       1.05354,       0.16244,       0.49152
