Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.1135,     0.0002385
       2.0,       10.0800,        0.2859,     0.0006010
       3.0,       10.0800,        0.4900,     0.0010301
       4.0,       10.0800,        0.7126,     0.0014980
       5.0,       10.8000,        0.9345,     0.0019644
       6.0,       10.8000,        1.1478,     0.0024127
       7.0,       10.8000,        1.3111,     0.0027560
       8.0,       10.8000,        1.4175,     0.0029797
       9.0,       10.8000,        1.4774,     0.0031055
      10.0,       11.6400,        1.5076,     0.0031691
      11.0,       11.6400,        1.5454,     0.0032486
      12.0,       11.6400,        1.5743,     0.0033093
      13.0,       11.6400,        1.5977,     0.0033584
      14.0,       11.6400,        1.6166,     0.0033982
      15.0,       12.8400,        1.6313,     0.0034291
      16.0,       12.8400,        1.6755,     0.0035220
      17.0,       12.8400,        1.7138,     0.0036026
      18.0,       12.8400,        1.7463,     0.0036708
      19.0,       12.8400,        1.7729,     0.0037268
      20.0,       14.1600,        1.7936,     0.0037703
      21.0,       14.1600,        1.8461,     0.0038808
      22.0,       14.1600,        1.8908,     0.0039746
      23.0,       14.1600,        1.9278,     0.0040524
      24.0,       14.1600,        1.9576,     0.0041150
      25.0,       15.9600,        1.9802,     0.0041625
      26.0,       15.9600,        2.0488,     0.0043067
      27.0,       15.9600,        2.1077,     0.0044306
      28.0,       15.9600,        2.1572,     0.0045346
      29.0,       15.9600,        2.1972,     0.0046187
      30.0,       18.2400,        2.2274,     0.0046822
      31.0,       18.2400,        2.3169,     0.0048704
      32.0,       18.2400,        2.3934,     0.0050311
      33.0,       18.2400,        2.4570,     0.0051648
      34.0,       18.2400,        2.5078,     0.0052715
      35.0,       21.6000,        2.5454,     0.0053507
      36.0,       21.6000,        2.6756,     0.0056244
      37.0,       21.6000,        2.7880,     0.0058606
      38.0,       21.6000,        2.8823,     0.0060588
      39.0,       21.6000,        2.9574,     0.0062167
      40.0,       26.7600,        3.0123,     0.0063320
      41.0,       26.7600,        3.2181,     0.0067648
      42.0,       26.7600,        3.3998,     0.0071466
      43.0,       26.7600,        3.5546,     0.0074722
      44.0,       26.7600,        3.6794,     0.0077343
      45.0,       36.0000,        3.7712,     0.0079273
      46.0,       36.0000,        4.1764,     0.0087792
      47.0,       36.0000,        4.6036,     0.0096772
      48.0,       36.0000,        5.0834,     0.0106857
      49.0,       36.0000,        5.6440,     0.0118641
      50.0,       57.9600,        6.3136,     0.0132717
      51.0,       57.9600,        8.3820,     0.0176196
      52.0,       57.9600,       11.5035,     0.0241813
      53.0,       57.9601,       15.7118,     0.0330275
      54.0,       57.9600,       20.5313,     0.0431586
