Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.01337,       0.00802
       2.0,       0.39685,       0.02906,       0.01743
       3.0,       0.39685,       0.03882,       0.02329
       4.0,       0.39685,       0.04231,       0.02538
       5.0,       0.4252,       0.04291,       0.02574
       6.0,       0.4252,       0.04436,       0.02662
       7.0,       0.4252,       0.04531,       0.02719
       8.0,       0.4252,       0.04578,       0.02747
       9.0,       0.4252,       0.04593,       0.02756
      10.0,       0.45827,       0.04594,       0.02757
      11.0,       0.45827,       0.04768,       0.02861
      12.0,       0.45827,       0.04881,       0.02929
      13.0,       0.45827,       0.04934,       0.02961
      14.0,       0.45827,       0.0495,       0.0297
      15.0,       0.50551,       0.04952,       0.02971
      16.0,       0.50551,       0.05203,       0.03122
      17.0,       0.50551,       0.05365,       0.03219
      18.0,       0.50551,       0.0544,       0.03264
      19.0,       0.50551,       0.0546,       0.03276
      20.0,       0.55748,       0.05463,       0.03278
      21.0,       0.55748,       0.05744,       0.03446
      22.0,       0.55748,       0.05922,       0.03554
      23.0,       0.55748,       0.06002,       0.03601
      24.0,       0.55748,       0.06023,       0.03614
      25.0,       0.62835,       0.06024,       0.03615
      26.0,       0.62835,       0.06416,       0.0385
      27.0,       0.62835,       0.06661,       0.03997
      28.0,       0.62835,       0.06766,       0.0406
      29.0,       0.62835,       0.06793,       0.04076
      30.0,       0.71811,       0.06795,       0.04077
      31.0,       0.71811,       0.07305,       0.04383
      32.0,       0.71811,       0.0762,       0.04573
      33.0,       0.71811,       0.07755,       0.04653
      34.0,       0.71811,       0.07791,       0.04675
      35.0,       0.85039,       0.078,       0.0468
      36.0,       0.85039,       0.08592,       0.05155
      37.0,       0.85039,       0.09107,       0.05464
      38.0,       0.85039,       0.09382,       0.0563
      39.0,       0.85039,       0.09567,       0.0574
      40.0,       1.05354,       0.09781,       0.05869
      41.0,       1.05354,       0.11416,       0.0685
      42.0,       1.05354,       0.12831,       0.07699
      43.0,       1.05354,       0.14069,       0.08442
      44.0,       1.05354,       0.15344,       0.09207
      45.0,       1.41732,       0.16812,       0.10088
      46.0,       1.41732,       0.21478,       0.12887
      47.0,       1.41732,       0.26157,       0.15695
      48.0,       1.41732,       0.30853,       0.18512
      49.0,       1.41732,       0.35952,       0.21572
      50.0,       2.28189,       0.41667,       0.25
      51.0,       2.28189,       0.57392,       0.34436
      52.0,       2.28189,       0.74226,       0.44536
      53.0,       2.28189,       0.91134,       0.54682
      54.0,       2.28189,       1.07735,       0.64642
      55.0,       8.04567,       1.23134,       0.73882
      56.0,       8.04567,       2.23801,       1.34283
      57.0,       8.04567,       3.41032,       2.04623
      58.0,       8.04567,       4.60104,       2.76067
      59.0,       8.04567,       5.7123,       3.42744
      60.0,       8.05039,       6.59508,       3.95712
      61.0,       8.05039,       7.15383,       4.29237
      62.0,       8.0504,       7.41403,       4.44849
      63.0,       8.05039,       7.49213,       4.49536
      64.0,       8.05039,       7.50387,       4.5024
      65.0,       2.28189,       7.50713,       4.50435
      66.0,       2.28189,       6.30161,       3.78103
      67.0,       2.28189,       5.02913,       3.01753
      68.0,       2.28189,       4.05941,       2.43569
      69.0,       2.28189,       3.34354,       2.00616
      70.0,       1.41732,       2.82256,       1.69356
      71.0,       1.41732,       2.31642,       1.38988
      72.0,       1.41733,       1.92831,       1.15701
      73.0,       1.41732,       1.65061,       0.99038
      74.0,       1.41732,       1.45285,       0.87172
      75.0,       1.05354,       1.31237,       0.78744
      76.0,       1.05354,       1.16504,       0.69904
      77.0,       1.05355,       1.04805,       0.62884
      78.0,       1.05354,       0.95743,       0.57447
      79.0,       1.05354,       0.88489,       0.53094
      80.0,       0.85039,       0.8259,       0.49555
      81.0,       0.85041,       0.75454,       0.45273
      82.0,       0.85039,       0.69467,       0.41681
      83.0,       0.85041,       0.64672,       0.38804
      84.0,       0.85039,       0.60762,       0.36458
      85.0,       0.71811,       0.57517,       0.34511
      86.0,       0.71811,       0.53395,       0.32038
      87.0,       0.71813,       0.4985,       0.2991
      88.0,       0.71811,       0.46917,       0.28151
      89.0,       0.71811,       0.44454,       0.26673
      90.0,       0.62835,       0.42365,       0.25419
      91.0,       0.62835,       0.39708,       0.23825
      92.0,       0.62833,       0.37419,       0.22452
      93.0,       0.62835,       0.35502,       0.21302
      94.0,       0.62835,       0.33858,       0.20315
      95.0,       0.55747,       0.32429,       0.19458
      96.0,       0.55749,       0.30541,       0.18325
      97.0,       0.55747,       0.28911,       0.17347
      98.0,       0.55749,       0.27545,       0.16527
      99.0,       0.55747,       0.26367,       0.1582
     100.0,       0.50078,       0.25326,       0.15196
     101.0,       0.5008,       0.2392,       0.14352
     102.0,       0.50078,       0.22701,       0.13621
     103.0,       0.5008,       0.21674,       0.13005
     104.0,       0.50078,       0.20786,       0.12472
     105.0,       0.46298,       0.19996,       0.11998
     106.0,       0.463,       0.18979,       0.11388
     107.0,       0.46298,       0.1808,       0.10848
     108.0,       0.463,       0.1731,       0.10386
     109.0,       0.46298,       0.16636,       0.09982
     110.0,       0.42519,       0.16035,       0.09621
     111.0,       0.42519,       0.15196,       0.09118
     112.0,       0.42521,       0.14448,       0.08669
     113.0,       0.42519,       0.13804,       0.08282
     114.0,       0.42519,       0.13239,       0.07943
     115.0,       0.39686,       0.1273,       0.07638
     116.0,       0.39686,       0.12057,       0.07235
     117.0,       0.39684,       0.11456,       0.06874
     118.0,       0.39686,       0.10937,       0.06562
