Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.0045,       0.00842
       2.0,       0.39685,       0.01133,       0.02122
       3.0,       0.39685,       0.0194,       0.03635
       4.0,       0.39685,       0.02815,       0.05276
       5.0,       0.4252,       0.03675,       0.06887
       6.0,       0.4252,       0.04484,       0.08402
       7.0,       0.4252,       0.05085,       0.09528
       8.0,       0.4252,       0.05464,       0.10238
       9.0,       0.4252,       0.0567,       0.10625
      10.0,       0.45827,       0.05773,       0.10818
      11.0,       0.45827,       0.05914,       0.11081
      12.0,       0.45827,       0.06023,       0.11286
      13.0,       0.45827,       0.06112,       0.11453
      14.0,       0.45827,       0.06184,       0.11587
      15.0,       0.50551,       0.06239,       0.11691
      16.0,       0.50551,       0.0641,       0.12012
      17.0,       0.50551,       0.06558,       0.12288
      18.0,       0.50551,       0.06683,       0.12522
      19.0,       0.50551,       0.06784,       0.12712
      20.0,       0.55748,       0.06862,       0.12858
      21.0,       0.55748,       0.07065,       0.13237
      22.0,       0.55748,       0.07236,       0.13559
      23.0,       0.55748,       0.07378,       0.13824
      24.0,       0.55748,       0.07491,       0.14036
      25.0,       0.62835,       0.07576,       0.14195
      26.0,       0.62835,       0.07841,       0.14691
      27.0,       0.62835,       0.08068,       0.15117
      28.0,       0.62835,       0.08257,       0.15472
      29.0,       0.62835,       0.08409,       0.15757
      30.0,       0.71811,       0.08523,       0.1597
      31.0,       0.71811,       0.08869,       0.16617
      32.0,       0.71811,       0.09162,       0.17168
      33.0,       0.71811,       0.09406,       0.17624
      34.0,       0.71811,       0.09598,       0.17985
      35.0,       0.85039,       0.09739,       0.18249
      36.0,       0.85039,       0.10241,       0.1919
      37.0,       0.85039,       0.10672,       0.19998
      38.0,       0.85039,       0.11031,       0.20671
      39.0,       0.85039,       0.11314,       0.212
      40.0,       1.05354,       0.11516,       0.21579
      41.0,       1.05354,       0.12302,       0.23052
      42.0,       1.05354,       0.12981,       0.24325
      43.0,       1.05354,       0.13548,       0.25386
      44.0,       1.05354,       0.13989,       0.26212
      45.0,       1.41732,       0.14296,       0.26788
      46.0,       1.41732,       0.15753,       0.29517
      47.0,       1.41732,       0.17089,       0.3202
      48.0,       1.41732,       0.18315,       0.34318
      49.0,       1.41732,       0.19429,       0.36405
      50.0,       2.28189,       0.20443,       0.38306
      51.0,       2.28189,       0.25046,       0.46931
      52.0,       2.28189,       0.30358,       0.56885
      53.0,       2.28189,       0.36443,       0.68286
      54.0,       2.28189,       0.43204,       0.80955
      55.0,       8.04567,       0.506,       0.94813
      56.0,       8.04567,       0.9802,       1.83668
      57.0,       8.04567,       1.72454,       3.23141
      58.0,       8.04567,       2.71927,       5.0953
      59.0,       8.04567,       3.85121,       7.21631
      60.0,       8.05039,       4.96235,       9.29833
      61.0,       8.05039,       5.8903,       11.03712
      62.0,       8.0504,       6.532,       12.23951
      63.0,       8.05039,       6.89106,       12.91232
      64.0,       8.05039,       7.05153,       13.213
      65.0,       2.28189,       7.1111,       13.32462
      66.0,       2.28189,       6.38057,       11.95578
      67.0,       2.28189,       5.38901,       10.09781
      68.0,       2.28189,       4.45618,       8.34989
      69.0,       2.28189,       3.69439,       6.92246
      70.0,       1.41732,       3.10376,       5.81575
      71.0,       1.41732,       2.57466,       4.82433
      72.0,       1.41733,       2.14023,       4.01031
      73.0,       1.41732,       1.79729,       3.36773
      74.0,       1.41732,       1.53411,       2.87459
      75.0,       1.05354,       1.33496,       2.50143
      76.0,       1.05354,       1.15958,       2.1728
      77.0,       1.05355,       1.01724,       1.90608
      78.0,       1.05354,       0.90337,       1.69272
      79.0,       1.05354,       0.81326,       1.52387
      80.0,       0.85039,       0.74184,       1.39005
      81.0,       0.85041,       0.67247,       1.26006
      82.0,       0.85039,       0.61185,       1.14647
      83.0,       0.85041,       0.55942,       1.04823
      84.0,       0.85039,       0.51482,       0.96467
      85.0,       0.71811,       0.47739,       0.89452
      86.0,       0.71811,       0.43896,       0.82251
      87.0,       0.71813,       0.40431,       0.75758
      88.0,       0.71811,       0.37349,       0.69984
      89.0,       0.71811,       0.34653,       0.64931
      90.0,       0.62835,       0.32321,       0.60562
      91.0,       0.62835,       0.29883,       0.55993
      92.0,       0.62833,       0.27652,       0.51814
      93.0,       0.62835,       0.25636,       0.48037
      94.0,       0.62835,       0.23842,       0.44675
      95.0,       0.55747,       0.22268,       0.41726
      96.0,       0.55749,       0.20596,       0.38593
      97.0,       0.55747,       0.19067,       0.35728
      98.0,       0.55749,       0.17681,       0.3313
      99.0,       0.55747,       0.16439,       0.30802
     100.0,       0.50078,       0.15339,       0.28743
     101.0,       0.5008,       0.14162,       0.26536
     102.0,       0.50078,       0.13091,       0.2453
     103.0,       0.5008,       0.12128,       0.22724
     104.0,       0.50078,       0.1127,       0.21118
     105.0,       0.46298,       0.10519,       0.19709
     106.0,       0.463,       0.09743,       0.18256
     107.0,       0.46298,       0.09061,       0.16979
     108.0,       0.463,       0.08469,       0.15868
     109.0,       0.46298,       0.07959,       0.14913
     110.0,       0.42519,       0.07531,       0.14111
     111.0,       0.42519,       0.0707,       0.13249
     112.0,       0.42521,       0.06697,       0.12549
     113.0,       0.42519,       0.06413,       0.12016
     114.0,       0.42519,       0.06207,       0.1163
     115.0,       0.39686,       0.06065,       0.11365
     116.0,       0.39686,       0.05895,       0.11046
     117.0,       0.39684,       0.05769,       0.10809
     118.0,       0.39686,       0.05674,       0.10633
     119.0,       0.39686,       0.05605,       0.10503
     120.0,       0.00000,       0.05554,       0.10408
     121.0,       0.00000,       0.04478,       0.08391
     122.0,       0.00000,       0.03545,       0.06643
     123.0,       0.00000,       0.02756,       0.05165
     124.0,       0.00000,       0.02108,       0.03951
     125.0,       0.00000,       0.01591,       0.02982
     126.0,       0.00000,       0.0119,       0.02229
     127.0,       0.00000,       0.00885,       0.01658
     128.0,       0.00000,       0.00657,       0.01232
     129.0,       0.00000,       0.00489,       0.00917
     130.0,       0.00000,       0.00366,       0.00686
     131.0,       0.00000,       0.00276,       0.00517
     132.0,       0.00000,       0.00209,       0.00393
     133.0,       0.00000,       0.00161,       0.00301
     134.0,       0.00000,       0.00124,       0.00233
     135.0,       0.00000,       0.00097,       0.00182
     136.0,       0.00000,       0.00077,       0.00144
     137.0,       0.00000,       0.00061,       0.00114
     138.0,       0.00000,       0.00049,       0.00092
     139.0,       0.00000,       0.0004,       0.00075
     140.0,       0.00000,       0.00032,       0.00061
     141.0,       0.00000,       0.00027,       0.0005
     142.0,       0.00000,       0.00022,       0.00042
     143.0,       0.00000,       0.00019,       0.00035
     144.0,       0.00000,       0.00016,       0.00029
     145.0,       0.00000,       0.00013,       0.00025
     146.0,       0.00000,       0.00011,       0.00021
     147.0,       0.00000,       9E-05,       0.00018
     148.0,       0.00000,       8E-05,       0.00016
     149.0,       0.00000,       7E-05,       0.00013
     150.0,       0.00000,       6E-05,       0.00012
     151.0,       0.00000,       6E-05,       0.0001
     152.0,       0.00000,       5E-05,       9E-05
     153.0,       0.00000,       4E-05,       8E-05
     154.0,       0.00000,       4E-05,       7E-05
     155.0,       0.00000,       3E-05,       6E-05
     156.0,       0.00000,       3E-05,       6E-05
     157.0,       0.00000,       3E-05,       5E-05
     158.0,       0.00000,       2E-05,       5E-05
     159.0,       0.00000,       2E-05,       4E-05
     160.0,       0.00000,       2E-05,       4E-05
     161.0,       0.00000,       2E-05,       3E-05
     162.0,       0.00000,       2E-05,       3E-05
     163.0,       0.00000,       2E-05,       3E-05
     164.0,       0.00000,       1E-05,       2E-05
     165.0,       0.00000,       1E-05,       2E-05
     166.0,       0.00000,       1E-05,       2E-05
     167.0,       0.00000,       1E-05,       2E-05
     168.0,       0.00000,       1E-05,       2E-05
     169.0,       0.00000,       1E-05,       2E-05
     170.0,       0.00000,       1E-05,       1E-05
     171.0,       0.00000,       1E-05,       1E-05
     172.0,       0.00000,       1E-05,       1E-05
     173.0,       0.00000,       1E-05,       1E-05
     174.0,       0.00000,       1E-05,       1E-05
     175.0,       0.00000,       1E-05,       1E-05
