Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00334,       0.00842
       2.0,       0.39685,       0.00841,       0.02123
       3.0,       0.39685,       0.01444,       0.03644
       4.0,       0.39685,       0.02117,       0.05341
       5.0,       0.4252,       0.02832,       0.07146
       6.0,       0.4252,       0.03604,       0.09093
       7.0,       0.4252,       0.04313,       0.10881
       8.0,       0.4252,       0.04889,       0.12336
       9.0,       0.4252,       0.05299,       0.13369
      10.0,       0.45827,       0.05553,       0.14011
      11.0,       0.45827,       0.05767,       0.14549
      12.0,       0.45827,       0.05907,       0.14905
      13.0,       0.45827,       0.06008,       0.15158
      14.0,       0.45827,       0.06085,       0.15352
      15.0,       0.50551,       0.06146,       0.15507
      16.0,       0.50551,       0.06301,       0.15897
      17.0,       0.50551,       0.06438,       0.16243
      18.0,       0.50551,       0.06558,       0.16545
      19.0,       0.50551,       0.0666,       0.16803
      20.0,       0.55748,       0.06744,       0.17017
      21.0,       0.55748,       0.06931,       0.17488
      22.0,       0.55748,       0.07095,       0.17901
      23.0,       0.55748,       0.07235,       0.18254
      24.0,       0.55748,       0.07352,       0.1855
      25.0,       0.62835,       0.07447,       0.18789
      26.0,       0.62835,       0.07688,       0.19396
      27.0,       0.62835,       0.079,       0.19932
      28.0,       0.62835,       0.08083,       0.20394
      29.0,       0.62835,       0.08238,       0.20784
      30.0,       0.71811,       0.08364,       0.21102
      31.0,       0.71811,       0.08679,       0.21897
      32.0,       0.71811,       0.08955,       0.22594
      33.0,       0.71811,       0.09192,       0.23192
      34.0,       0.71811,       0.0939,       0.23691
      35.0,       0.85039,       0.09549,       0.24092
      36.0,       0.85039,       0.10001,       0.25233
      37.0,       0.85039,       0.104,       0.2624
      38.0,       0.85039,       0.10744,       0.27108
      39.0,       0.85039,       0.11033,       0.27835
      40.0,       1.05354,       0.11263,       0.28416
      41.0,       1.05354,       0.11967,       0.30194
      42.0,       1.05354,       0.12593,       0.31771
      43.0,       1.05354,       0.13133,       0.33134
      44.0,       1.05354,       0.13584,       0.34273
      45.0,       1.41732,       0.13941,       0.35174
      46.0,       1.41732,       0.15228,       0.38421
      47.0,       1.41732,       0.16432,       0.41457
      48.0,       1.41732,       0.1757,       0.44329
      49.0,       1.41732,       0.1866,       0.47079
      50.0,       2.28189,       0.19714,       0.49739
      51.0,       2.28189,       0.23676,       0.59733
      52.0,       2.28189,       0.28302,       0.71405
      53.0,       2.28189,       0.33762,       0.85181
      54.0,       2.28189,       0.40105,       1.01185
      55.0,       8.04567,       0.47289,       1.1931
      56.0,       8.04567,       0.86963,       2.19409
      57.0,       8.04567,       1.51527,       3.82303
      58.0,       8.04567,       2.43757,       6.14998
      59.0,       8.04567,       3.55699,       8.97427
      60.0,       8.05039,       4.70852,       11.87959
      61.0,       8.05039,       5.70668,       14.39793
      62.0,       8.0504,       6.42363,       16.2068
      63.0,       8.05039,       6.8414,       17.26083
      64.0,       8.05039,       7.03454,       17.7481
      65.0,       2.28189,       7.1057,       17.92764
      66.0,       2.28189,       6.48181,       16.35359
      67.0,       2.28189,       5.56595,       14.04286
      68.0,       2.28189,       4.648,       11.72689
      69.0,       2.28189,       3.86318,       9.74679
      70.0,       1.41732,       3.23999,       8.17448
      71.0,       1.41732,       2.69325,       6.79505
      72.0,       1.41733,       2.24352,       5.6604
      73.0,       1.41732,       1.88432,       4.75412
      74.0,       1.41732,       1.60428,       4.04759
      75.0,       1.05354,       1.38969,       3.50617
      76.0,       1.05354,       1.20562,       3.04178
      77.0,       1.05355,       1.05664,       2.66589
      78.0,       1.05354,       0.9369,       2.36379
      79.0,       1.05354,       0.84121,       2.12238
      80.0,       0.85039,       0.76482,       1.92965
      81.0,       0.85041,       0.69344,       1.74955
      82.0,       0.85039,       0.63144,       1.59312
      83.0,       0.85041,       0.57756,       1.45716
      84.0,       0.85039,       0.53105,       1.33982
      85.0,       0.71811,       0.49137,       1.23973
      86.0,       0.71811,       0.45196,       1.1403
      87.0,       0.71813,       0.41655,       1.05095
      88.0,       0.71811,       0.38501,       0.97138
      89.0,       0.71811,       0.35715,       0.9011
      90.0,       0.62835,       0.33274,       0.83951
      91.0,       0.62835,       0.30794,       0.77693
      92.0,       0.62833,       0.28525,       0.71967
      93.0,       0.62835,       0.26466,       0.66773
      94.0,       0.62835,       0.24615,       0.62103
      95.0,       0.55747,       0.22969,       0.57949
      96.0,       0.55749,       0.21269,       0.53661
      97.0,       0.55747,       0.19711,       0.4973
      98.0,       0.55749,       0.18294,       0.46156
      99.0,       0.55747,       0.17015,       0.42929
     100.0,       0.50078,       0.15868,       0.40035
     101.0,       0.5008,       0.14672,       0.37017
     102.0,       0.50078,       0.13576,       0.34252
     103.0,       0.5008,       0.12583,       0.31747
     104.0,       0.50078,       0.11691,       0.29497
     105.0,       0.46298,       0.10899,       0.27498
     106.0,       0.463,       0.10097,       0.25476
     107.0,       0.46298,       0.09383,       0.23673
     108.0,       0.463,       0.08754,       0.22085
     109.0,       0.46298,       0.0821,       0.20714
     110.0,       0.42519,       0.0774,       0.19528
     111.0,       0.42519,       0.07254,       0.183
     112.0,       0.42521,       0.06849,       0.17279
     113.0,       0.42519,       0.06515,       0.16437
     114.0,       0.42519,       0.06261,       0.15797
     115.0,       0.39686,       0.06089,       0.15362
     116.0,       0.39686,       0.05917,       0.14927
     117.0,       0.39684,       0.0579,       0.14608
     118.0,       0.39686,       0.05695,       0.14368
     119.0,       0.39686,       0.05622,       0.14185
     120.0,       0.00000,       0.05566,       0.14043
     121.0,       0.00000,       0.04677,       0.11799
     122.0,       0.00000,       0.03882,       0.09794
     123.0,       0.00000,       0.03182,       0.08029
     124.0,       0.00000,       0.02578,       0.06503
     125.0,       0.00000,       0.02065,       0.0521
     126.0,       0.00000,       0.01639,       0.04135
     127.0,       0.00000,       0.01292,       0.03259
     128.0,       0.00000,       0.01013,       0.02556
     129.0,       0.00000,       0.00793,       0.02001
     130.0,       0.00000,       0.0062,       0.01565
     131.0,       0.00000,       0.00487,       0.01227
     132.0,       0.00000,       0.00383,       0.00966
     133.0,       0.00000,       0.00302,       0.00763
     134.0,       0.00000,       0.0024,       0.00606
     135.0,       0.00000,       0.00192,       0.00485
     136.0,       0.00000,       0.00155,       0.0039
     137.0,       0.00000,       0.00125,       0.00316
     138.0,       0.00000,       0.00102,       0.00258
     139.0,       0.00000,       0.00084,       0.00212
