Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00225,       0.00843
       2.0,       0.39685,       0.0057,       0.02135
       3.0,       0.39685,       0.01007,       0.03768
       4.0,       0.39685,       0.01586,       0.05936
       5.0,       0.4252,       0.02374,       0.08886
       6.0,       0.4252,       0.03383,       0.12659
       7.0,       0.4252,       0.04424,       0.16557
       8.0,       0.4252,       0.05337,       0.19975
       9.0,       0.4252,       0.06034,       0.22581
      10.0,       0.45827,       0.06502,       0.24333
      11.0,       0.45827,       0.0684,       0.25598
      12.0,       0.45827,       0.07053,       0.26395
      13.0,       0.45827,       0.07197,       0.26934
      14.0,       0.45827,       0.07307,       0.27348
      15.0,       0.50551,       0.07398,       0.27687
      16.0,       0.50551,       0.07558,       0.28285
      17.0,       0.50551,       0.07706,       0.28837
      18.0,       0.50551,       0.07846,       0.29365
      19.0,       0.50551,       0.07981,       0.29868
      20.0,       0.55748,       0.08103,       0.30325
      21.0,       0.55748,       0.08302,       0.31069
      22.0,       0.55748,       0.08483,       0.31748
      23.0,       0.55748,       0.08653,       0.32383
      24.0,       0.55748,       0.08811,       0.32973
      25.0,       0.62835,       0.0895,       0.33494
      26.0,       0.62835,       0.09199,       0.34427
      27.0,       0.62835,       0.0943,       0.35291
      28.0,       0.62835,       0.09651,       0.36116
      29.0,       0.62835,       0.0986,       0.36899
      30.0,       0.71811,       0.10046,       0.37598
      31.0,       0.71811,       0.10379,       0.38842
      32.0,       0.71811,       0.10691,       0.40009
      33.0,       0.71811,       0.10992,       0.41135
      34.0,       0.71811,       0.11278,       0.42208
      35.0,       0.85039,       0.11536,       0.43172
      36.0,       0.85039,       0.12039,       0.45054
      37.0,       0.85039,       0.12557,       0.46994
      38.0,       0.85039,       0.1313,       0.49136
      39.0,       0.85039,       0.13785,       0.51588
      40.0,       1.05354,       0.14533,       0.54386
      41.0,       1.05354,       0.15933,       0.59625
      42.0,       1.05354,       0.17739,       0.66384
      43.0,       1.05354,       0.20043,       0.75008
      44.0,       1.05354,       0.22872,       0.85597
      45.0,       1.41732,       0.2619,       0.9801
      46.0,       1.41733,       0.31286,       1.17084
      47.0,       1.41732,       0.37788,       1.41417
      48.0,       1.41732,       0.45633,       1.70774
      49.0,       1.41732,       0.54209,       2.02867
      50.0,       2.28189,       0.6255,       2.34082
      51.0,       2.28189,       0.74581,       2.79107
      52.0,       2.28189,       0.89805,       3.36079
      53.0,       2.28189,       1.07922,       4.03878
      54.0,       2.28189,       1.26806,       4.74551
      55.0,       8.04567,       1.43785,       5.3809
      56.0,       8.04567,       2.05937,       7.70685
      57.0,       8.04567,       3.23171,       12.09412
      58.0,       8.04567,       4.77541,       17.87114
      59.0,       8.04567,       6.17199,       23.09762
      60.0,       8.05039,       7.04893,       26.37942
      61.0,       8.05039,       7.42703,       27.7944
      62.0,       8.0504,       7.5317,       28.18611
      63.0,       8.05039,       7.54866,       28.24957
      64.0,       8.05039,       7.55343,       28.26742
      65.0,       2.28189,       7.55917,       28.28892
      66.0,       2.28189,       6.82467,       25.54017
      67.0,       2.28189,       5.55963,       20.80599
      68.0,       2.28189,       4.26332,       15.95475
      69.0,       2.28189,       3.25247,       12.17183
      70.0,       1.41732,       2.58617,       9.67831
      71.0,       1.41732,       2.12519,       7.95315
      72.0,       1.41733,       1.79808,       6.72902
      73.0,       1.41732,       1.55557,       5.82144
      74.0,       1.41732,       1.37411,       5.14238
      75.0,       1.05354,       1.24082,       4.64356
      76.0,       1.05354,       1.12393,       4.20613
      77.0,       1.05355,       1.02104,       3.82107
      78.0,       1.05354,       0.92991,       3.48005
      79.0,       1.05354,       0.85259,       3.19069
      80.0,       0.85039,       0.79092,       2.95989
      81.0,       0.85041,       0.73411,       2.74727
      82.0,       0.85039,       0.68291,       2.55567
      83.0,       0.85041,       0.63589,       2.37969
      84.0,       0.85039,       0.5939,       2.22258
      85.0,       0.71811,       0.55853,       2.09021
      86.0,       0.71811,       0.52471,       1.96363
      87.0,       0.71813,       0.49395,       1.84854
      88.0,       0.71811,       0.46545,       1.74188
      89.0,       0.71811,       0.43941,       1.6444
      90.0,       0.62835,       0.41663,       1.55918
      91.0,       0.62835,       0.39432,       1.47568
      92.0,       0.62833,       0.37393,       1.39937
      93.0,       0.62835,       0.35509,       1.32885
      94.0,       0.62835,       0.3378,       1.26415
      95.0,       0.55747,       0.32243,       1.20663
      96.0,       0.55749,       0.30689,       1.14849
      97.0,       0.55747,       0.29245,       1.09446
      98.0,       0.55749,       0.27894,       1.04389
      99.0,       0.55747,       0.2664,       0.99696
     100.0,       0.50078,       0.25507,       0.95455
     101.0,       0.5008,       0.24342,       0.91095
     102.0,       0.50078,       0.23249,       0.87006
     103.0,       0.5008,       0.2222,       0.83153
     104.0,       0.50078,       0.21257,       0.79553
     105.0,       0.46298,       0.2038,       0.76268
     106.0,       0.463,       0.19494,       0.72952
     107.0,       0.46298,       0.18668,       0.69861
     108.0,       0.463,       0.17896,       0.66971
     109.0,       0.46298,       0.17178,       0.64285
     110.0,       0.42519,       0.16523,       0.61834
     111.0,       0.42519,       0.15838,       0.5927
     112.0,       0.42521,       0.15186,       0.5683
     113.0,       0.42519,       0.14559,       0.54486
     114.0,       0.42519,       0.13959,       0.52239
     115.0,       0.39686,       0.13394,       0.50124
     116.0,       0.39686,       0.12806,       0.47926
     117.0,       0.39684,       0.1225,       0.45843
     118.0,       0.39686,       0.11722,       0.4387
     119.0,       0.39686,       0.11224,       0.42006
     120.0,       0.00000,       0.1076,       0.40268
     121.0,       0.00000,       0.09519,       0.35624
     122.0,       0.00000,       0.08264,       0.30927
     123.0,       0.00000,       0.06993,       0.26172
     124.0,       0.00000,       0.05733,       0.21454
     125.0,       0.00000,       0.04565,       0.17085
     126.0,       0.00000,       0.03563,       0.13335
     127.0,       0.00000,       0.02752,       0.10301
     128.0,       0.00000,       0.02119,       0.07931
     129.0,       0.00000,       0.01633,       0.06112
     130.0,       0.00000,       0.01263,       0.04727
     131.0,       0.00000,       0.00981,       0.03673
     132.0,       0.00000,       0.00767,       0.0287
     133.0,       0.00000,       0.00603,       0.02257
     134.0,       0.00000,       0.00477,       0.01786
     135.0,       0.00000,       0.0038,       0.01424
     136.0,       0.00000,       0.00306,       0.01142
     137.0,       0.00000,       0.00247,       0.00923
     138.0,       0.00000,       0.00201,       0.00752
     139.0,       0.00000,       0.00165,       0.00616
     140.0,       0.00000,       0.00136,       0.00509
     141.0,       0.00000,       0.00113,       0.00422
     142.0,       0.00000,       0.00094,       0.00353
     143.0,       0.00000,       0.0008,       0.00297
     144.0,       0.00000,       0.00067,       0.00251
     145.0,       0.00000,       0.00057,       0.00214
     146.0,       0.00000,       0.00049,       0.00183
     147.0,       0.00000,       0.00042,       0.00157
     148.0,       0.00000,       0.00036,       0.00136
     149.0,       0.00000,       0.00031,       0.00118
     150.0,       0.00000,       0.00028,       0.00103
     151.0,       0.00000,       0.00024,       0.0009
     152.0,       0.00000,       0.00021,       0.00079
     153.0,       0.00000,       0.00019,       0.0007
     154.0,       0.00000,       0.00017,       0.00062
     155.0,       0.00000,       0.00015,       0.00055
     156.0,       0.00000,       0.00013,       0.00049
     157.0,       0.00000,       0.00012,       0.00044
     158.0,       0.00000,       0.00011,       0.0004
     159.0,       0.00000,       9E-05,       0.00036
     160.0,       0.00000,       9E-05,       0.00032
     161.0,       0.00000,       8E-05,       0.00029
     162.0,       0.00000,       7E-05,       0.00026
     163.0,       0.00000,       6E-05,       0.00024
     164.0,       0.00000,       6E-05,       0.00022
     165.0,       0.00000,       6E-05,       0.0002
     166.0,       0.00000,       5E-05,       0.00018
     167.0,       0.00000,       4E-05,       0.00017
     168.0,       0.00000,       4E-05,       0.00016
     169.0,       0.00000,       4E-05,       0.00014
     170.0,       0.00000,       4E-05,       0.00013
     171.0,       0.00000,       3E-05,       0.00012
     172.0,       0.00000,       3E-05,       0.00012
     173.0,       0.00000,       3E-05,       0.00011
     174.0,       0.00000,       3E-05,       0.0001
     175.0,       0.00000,       2E-05,       9E-05
     176.0,       0.00000,       2E-05,       9E-05
     177.0,       0.00000,       2E-05,       8E-05
     178.0,       0.00000,       2E-05,       8E-05
     179.0,       0.00000,       2E-05,       7E-05
     180.0,       0.00000,       2E-05,       7E-05
     181.0,       0.00000,       2E-05,       6E-05
     182.0,       0.00000,       2E-05,       6E-05
     183.0,       0.00000,       2E-05,       6E-05
     184.0,       0.00000,       2E-05,       6E-05
     185.0,       0.00000,       2E-05,       5E-05
     186.0,       0.00000,       1E-05,       5E-05
     187.0,       0.00000,       1E-05,       5E-05
     188.0,       0.00000,       1E-05,       5E-05
     189.0,       0.00000,       1E-05,       5E-05
     190.0,       0.00000,       1E-05,       4E-05
     191.0,       0.00000,       1E-05,       4E-05
     192.0,       0.00000,       1E-05,       4E-05
     193.0,       0.00000,       1E-05,       4E-05
     194.0,       0.00000,       1E-05,       4E-05
     195.0,       0.00000,       1E-05,       4E-05
     196.0,       0.00000,       1E-05,       4E-05
     197.0,       0.00000,       1E-05,       4E-05
     198.0,       0.00000,       1E-05,       4E-05
     199.0,       0.00000,       1E-05,       3E-05
     200.0,       0.00000,       1E-05,       3E-05
     201.0,       0.00000,       1E-05,       3E-05
     202.0,       0.00000,       1E-05,       3E-05
     203.0,       0.00000,       1E-05,       3E-05
     204.0,       0.00000,       1E-05,       3E-05
     205.0,       0.00000,       1E-05,       3E-05
     206.0,       0.00000,       1E-05,       3E-05
     207.0,       0.00000,       1E-05,       3E-05
     208.0,       0.00000,       1E-05,       3E-05
     209.0,       0.00000,       1E-05,       3E-05
     210.0,       0.00000,       1E-05,       3E-05
     211.0,       0.00000,       1E-05,       3E-05
     212.0,       0.00000,       1E-05,       3E-05
     213.0,       0.00000,       1E-05,       3E-05
     214.0,       0.00000,       1E-05,       3E-05
     215.0,       0.00000,       1E-05,       3E-05
     216.0,       0.00000,       1E-05,       3E-05
     217.0,       0.00000,       1E-05,       3E-05
     218.0,       0.00000,       1E-05,       3E-05
     219.0,       0.00000,       1E-05,       3E-05
     220.0,       0.00000,       1E-05,       3E-05
     221.0,       0.00000,       1E-05,       3E-05
     222.0,       0.00000,       1E-05,       3E-05
     223.0,       0.00000,       1E-05,       3E-05
     224.0,       0.00000,       1E-05,       3E-05
     225.0,       0.00000,       1E-05,       3E-05
     226.0,       0.00000,       1E-05,       3E-05
     227.0,       0.00000,       1E-05,       3E-05
     228.0,       0.00000,       1E-05,       3E-05
     229.0,       0.00000,       1E-05,       3E-05
     230.0,       0.00000,       1E-05,       3E-05
     231.0,       0.00000,       1E-05,       3E-05
     232.0,       0.00000,       1E-05,       3E-05
     233.0,       0.00000,       1E-05,       3E-05
     234.0,       0.00000,       1E-05,       3E-05
     235.0,       0.00000,       1E-05,       3E-05
     236.0,       0.00000,       1E-05,       3E-05
     237.0,       0.00000,       1E-05,       3E-05
     238.0,       0.00000,       1E-05,       3E-05
     239.0,       0.00000,       1E-05,       3E-05
     240.0,       0.00000,       1E-05,       3E-05
