Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00074,       0.00865
       2.0,       0.39685,       0.00204,       0.02394
       3.0,       0.39685,       0.00409,       0.04806
       4.0,       0.39685,       0.00691,       0.08119
       5.0,       0.4252,       0.01021,       0.12003
       6.0,       0.4252,       0.01409,       0.16552
       7.0,       0.4252,       0.0186,       0.21863
       8.0,       0.4252,       0.02393,       0.28118
       9.0,       0.4252,       0.02998,       0.35233
      10.0,       0.45827,       0.03648,       0.42872
      11.0,       0.45827,       0.04328,       0.50857
      12.0,       0.45827,       0.04972,       0.58428
      13.0,       0.45827,       0.05539,       0.65092
      14.0,       0.45827,       0.06004,       0.70559
      15.0,       0.50551,       0.06365,       0.74807
      16.0,       0.50551,       0.06677,       0.78466
      17.0,       0.50551,       0.06924,       0.81376
      18.0,       0.50551,       0.07122,       0.83699
      19.0,       0.50551,       0.07282,       0.85582
      20.0,       0.55748,       0.07417,       0.87164
      21.0,       0.55748,       0.07581,       0.89092
      22.0,       0.55748,       0.07743,       0.90988
      23.0,       0.55748,       0.07898,       0.92814
      24.0,       0.55748,       0.08044,       0.94537
      25.0,       0.62835,       0.08182,       0.96158
      26.0,       0.62835,       0.08377,       0.98443
      27.0,       0.62835,       0.08576,       1.00777
      28.0,       0.62835,       0.0877,       1.03066
      29.0,       0.62835,       0.08955,       1.05241
      30.0,       0.71811,       0.09131,       1.073
      31.0,       0.71811,       0.09381,       1.10245
      32.0,       0.71811,       0.09638,       1.13268
      33.0,       0.71811,       0.09891,       1.16235
      34.0,       0.71811,       0.10131,       1.1906
      35.0,       0.85039,       0.10359,       1.21733
      36.0,       0.85039,       0.10704,       1.25784
      37.0,       0.85039,       0.11061,       1.29983
      38.0,       0.85039,       0.11414,       1.34132
      39.0,       0.85039,       0.11752,       1.38109
      40.0,       1.05354,       0.12075,       1.41901
      41.0,       1.05354,       0.12591,       1.47972
      42.0,       1.05354,       0.13135,       1.54367
      43.0,       1.05354,       0.13679,       1.60752
      44.0,       1.05354,       0.14206,       1.6695
      45.0,       1.41732,       0.14714,       1.72915
      46.0,       1.41732,       0.15611,       1.83463
      47.0,       1.41732,       0.16606,       1.95145
      48.0,       1.41732,       0.17668,       2.07633
      49.0,       1.41732,       0.18812,       2.21077
      50.0,       2.28189,       0.20084,       2.36022
      51.0,       2.28189,       0.22829,       2.68286
      52.0,       2.28189,       0.26768,       3.14572
      53.0,       2.28189,       0.32254,       3.79039
      54.0,       2.28189,       0.39617,       4.65578
      55.0,       8.04567,       0.48967,       5.75449
      56.0,       8.04567,       0.77509,       9.10871
      57.0,       8.04567,       1.31249,       15.42411
      58.0,       8.04567,       2.13393,       25.07755
      59.0,       8.04567,       3.17789,       37.34597
      60.0,       8.05039,       4.28087,       50.30797
      61.0,       8.05039,       5.26472,       61.86992
      62.0,       8.0504,       6.0207,       70.75414
      63.0,       8.05039,       6.53481,       76.79581
      64.0,       8.05039,       6.84944,       80.49329
      65.0,       2.28189,       7.02313,       82.53448
      66.0,       2.28189,       6.75456,       79.37823
      67.0,       2.28189,       6.11444,       71.85575
      68.0,       2.28189,       5.28424,       62.0994
      69.0,       2.28189,       4.42135,       51.9589
      70.0,       1.41732,       3.64913,       42.8838
      71.0,       1.41732,       2.99669,       35.21657
      72.0,       1.41733,       2.47951,       29.13877
      73.0,       1.41732,       2.07694,       24.4078
      74.0,       1.41732,       1.76265,       20.71435
