Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00873,       0.0084
       2.0,       0.39685,       0.02154,       0.02073
       3.0,       0.39685,       0.03459,       0.03329
       4.0,       0.39685,       0.04463,       0.04296
       5.0,       0.4252,       0.05029,       0.04841
       6.0,       0.4252,       0.05374,       0.05174
       7.0,       0.4252,       0.05536,       0.05329
       8.0,       0.4252,       0.0562,       0.0541
       9.0,       0.4252,       0.05667,       0.05455
      10.0,       0.45827,       0.0569,       0.05477
      11.0,       0.45827,       0.05841,       0.05622
      12.0,       0.45827,       0.05963,       0.0574
      13.0,       0.45827,       0.06052,       0.05826
      14.0,       0.45827,       0.06107,       0.05878
      15.0,       0.50551,       0.06133,       0.05904
      16.0,       0.50551,       0.06349,       0.06112
      17.0,       0.50551,       0.06524,       0.0628
      18.0,       0.50551,       0.06651,       0.06403
      19.0,       0.50551,       0.06728,       0.06476
      20.0,       0.55748,       0.06764,       0.06511
      21.0,       0.55748,       0.07007,       0.06745
      22.0,       0.55748,       0.07203,       0.06933
      23.0,       0.55748,       0.07343,       0.07068
      24.0,       0.55748,       0.07424,       0.07147
      25.0,       0.62835,       0.07461,       0.07182
      26.0,       0.62835,       0.07796,       0.07505
      27.0,       0.62835,       0.08065,       0.07764
      28.0,       0.62835,       0.08255,       0.07946
      29.0,       0.62835,       0.08363,       0.0805
      30.0,       0.71811,       0.0841,       0.08095
      31.0,       0.71811,       0.08844,       0.08513
      32.0,       0.71811,       0.0919,       0.08847
      33.0,       0.71811,       0.09429,       0.09077
      34.0,       0.71811,       0.09561,       0.09204
      35.0,       0.85039,       0.09615,       0.09255
      36.0,       0.85039,       0.1027,       0.09886
      37.0,       0.85039,       0.10791,       0.10387
      38.0,       0.85039,       0.11144,       0.10727
      39.0,       0.85039,       0.11331,       0.10907
      40.0,       1.05354,       0.11404,       0.10977
      41.0,       1.05354,       0.12455,       0.11989
      42.0,       1.05354,       0.133,       0.12803
      43.0,       1.05354,       0.13869,       0.1335
      44.0,       1.05354,       0.1417,       0.1364
      45.0,       1.41732,       0.14298,       0.13763
      46.0,       1.41732,       0.16406,       0.15792
      47.0,       1.41732,       0.18395,       0.17707
      48.0,       1.41732,       0.2025,       0.19492
      49.0,       1.41732,       0.2212,       0.21293
      50.0,       2.28189,       0.24299,       0.2339
      51.0,       2.28189,       0.34096,       0.3282
      52.0,       2.28189,       0.47387,       0.45615
      53.0,       2.28189,       0.63507,       0.61132
      54.0,       2.28189,       0.81126,       0.78092
      55.0,       8.04567,       0.98217,       0.94543
      56.0,       8.04567,       2.03487,       1.95876
      57.0,       8.04567,       3.66256,       3.52556
      58.0,       8.04567,       5.29968,       5.10145
      59.0,       8.04567,       6.43069,       6.19015
      60.0,       8.05039,       6.95111,       6.69111
      61.0,       8.05039,       7.09281,       6.82751
      62.0,       8.0504,       7.11344,       6.84736
      63.0,       8.05039,       7.12598,       6.85944
      64.0,       8.05039,       7.14329,       6.8761
      65.0,       2.28189,       7.15946,       6.89166
      66.0,       2.28189,       5.85452,       5.63553
      67.0,       2.28189,       4.22826,       4.07011
      68.0,       2.28189,       3.04943,       2.93536
      69.0,       2.28189,       2.32683,       2.2398
      70.0,       1.41732,       1.90839,       1.83701
      71.0,       1.41732,       1.5557,       1.49751
      72.0,       1.41733,       1.28877,       1.24057
      73.0,       1.41732,       1.10378,       1.06249
      74.0,       1.41732,       0.97865,       0.94205
      75.0,       1.05354,       0.8915,       0.85816
      76.0,       1.05354,       0.78871,       0.75921
      77.0,       1.05355,       0.69602,       0.66999
      78.0,       1.05354,       0.62157,       0.59832
      79.0,       1.05354,       0.56562,       0.54446
      80.0,       0.85039,       0.52447,       0.50485
      81.0,       0.85041,       0.47527,       0.45749
      82.0,       0.85039,       0.43079,       0.41468
      83.0,       0.85041,       0.39357,       0.37885
      84.0,       0.85039,       0.36385,       0.35024
      85.0,       0.71811,       0.34051,       0.32778
      86.0,       0.71811,       0.31098,       0.29935
      87.0,       0.71813,       0.28324,       0.27265
      88.0,       0.71811,       0.25922,       0.24953
      89.0,       0.71811,       0.2394,       0.23044
      90.0,       0.62835,       0.22325,       0.2149
      91.0,       0.62835,       0.20343,       0.19582
      92.0,       0.62833,       0.18498,       0.17806
      93.0,       0.62835,       0.16887,       0.16255
      94.0,       0.62835,       0.15544,       0.14962
      95.0,       0.55747,       0.14445,       0.13904
      96.0,       0.55749,       0.13102,       0.12612
      97.0,       0.55747,       0.11887,       0.11443
      98.0,       0.55749,       0.10847,       0.10441
      99.0,       0.55747,       0.09997,       0.09623
