Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.0904,     0.0002385
       2.0,       10.0800,        0.2278,     0.0006011
       3.0,       10.0800,        0.3911,     0.0010319
       4.0,       10.0800,        0.5727,     0.0015113
       5.0,       10.8000,        0.7648,     0.0020183
       6.0,       10.8000,        0.9693,     0.0025580
       7.0,       10.8000,        1.1528,     0.0030420
       8.0,       10.8000,        1.2974,     0.0034235
       9.0,       10.8000,        1.3964,     0.0036849
      10.0,       11.6400,        1.4557,     0.0038414
      11.0,       11.6400,        1.5070,     0.0039767
      12.0,       11.6400,        1.5414,     0.0040677
      13.0,       11.6400,        1.5666,     0.0041339
      14.0,       11.6400,        1.5862,     0.0041858
      15.0,       12.8400,        1.6019,     0.0042272
      16.0,       12.8400,        1.6426,     0.0043346
      17.0,       12.8400,        1.6787,     0.0044298
      18.0,       12.8400,        1.7100,     0.0045124
      19.0,       12.8400,        1.7366,     0.0045826
      20.0,       14.1600,        1.7584,     0.0046402
      21.0,       14.1600,        1.8075,     0.0047698
      22.0,       14.1600,        1.8504,     0.0048829
      23.0,       14.1600,        1.8869,     0.0049792
      24.0,       14.1600,        1.9172,     0.0050592
      25.0,       15.9600,        1.9416,     0.0051235
      26.0,       15.9600,        2.0050,     0.0052908
      27.0,       15.9600,        2.0607,     0.0054378
      28.0,       15.9600,        2.1086,     0.0055642
      29.0,       15.9600,        2.1487,     0.0056702
      30.0,       18.2400,        2.1812,     0.0057558
      31.0,       18.2400,        2.2642,     0.0059748
      32.0,       18.2400,        2.3367,     0.0061663
      33.0,       18.2400,        2.3986,     0.0063297
      34.0,       18.2400,        2.4500,     0.0064652
      35.0,       21.6000,        2.4909,     0.0065731
      36.0,       21.6000,        2.6105,     0.0068887
      37.0,       21.6000,        2.7159,     0.0071669
      38.0,       21.6000,        2.8066,     0.0074061
      39.0,       21.6000,        2.8821,     0.0076055
      40.0,       26.7600,        2.9420,     0.0077636
      41.0,       26.7600,        3.1304,     0.0082608
      42.0,       26.7600,        3.2997,     0.0087075
      43.0,       26.7600,        3.4477,     0.0090979
      44.0,       26.7600,        3.5727,     0.0094277
      45.0,       36.0000,        3.6729,     0.0096923
      46.0,       36.0000,        4.0394,     0.0106594
      47.0,       36.0000,        4.4277,     0.0116841
      48.0,       36.0000,        4.8669,     0.0128432
      49.0,       36.0000,        5.3881,     0.0142184
      50.0,       57.9600,        6.0203,     0.0158866
      51.0,       57.9600,        7.8517,     0.0207194
      52.0,       57.9600,       10.6281,     0.0280461
      53.0,       57.9601,       14.4644,     0.0381694
      54.0,       57.9600,       19.0574,     0.0502898
      55.0,      204.3600,       23.7022,     0.0625466
      56.0,      204.3600,       42.5108,     0.1121799
      57.0,      204.3601,       76.8380,     0.2027646
      58.0,      204.3600,      118.8839,     0.3137178
      59.0,      204.3600,      153.1797,     0.4042192
      60.0,      204.4800,      171.8841,     0.4535775
      61.0,      204.4800,      178.7755,     0.4717630
      62.0,      204.4802,      180.5910,     0.4765539
      63.0,      204.4800,      181.1499,     0.4780287
      64.0,      204.4800,      181.5610,     0.4791135
      65.0,       57.9601,      181.9602,     0.4801671
      66.0,       57.9599,      158.6699,     0.4187073
      67.0,       57.9601,      122.6067,     0.3235414
      68.0,       57.9599,       90.4812,     0.2387670
      69.0,       57.9601,       67.6418,     0.1784972
      70.0,       35.9999,       53.3466,     0.1407740
      71.0,       35.9999,       43.1958,     0.1139875
      72.0,       36.0002,       35.9341,     0.0948250
      73.0,       35.9999,       30.6682,     0.0809290
      74.0,       35.9999,       26.7993,     0.0707197
      75.0,       26.7600,       23.9552,     0.0632145
      76.0,       26.7600,       21.2694,     0.0561269
      77.0,       26.7602,       18.9099,     0.0499005
      78.0,       26.7600,       16.9133,     0.0446317
      79.0,       26.7600,       15.2899,     0.0403478
      80.0,       21.5998,       14.0179,     0.0369913
      81.0,       21.6003,       12.7626,     0.0336786
      82.0,       21.5998,       11.6355,     0.0307045
      83.0,       21.6003,       10.6424,     0.0280838
      84.0,       21.5998,        9.7905,     0.0258357
      85.0,       18.2399,        9.0842,     0.0239720
      86.0,       18.2399,        8.3495,     0.0220332
      87.0,       18.2404,        7.6676,     0.0202338
      88.0,       18.2399,        7.0486,     0.0186003
      89.0,       18.2399,        6.4981,     0.0171475
      90.0,       15.9600,        6.0196,     0.0158850
      91.0,       15.9600,        5.5175,     0.0145598
      92.0,       15.9596,        5.0523,     0.0133323
      93.0,       15.9600,        4.6317,     0.0122225
      94.0,       15.9600,        4.2592,     0.0112395
      95.0,       14.1598,        3.9356,     0.0103854
      96.0,       14.1603,        3.5966,     0.0094910
      97.0,       14.1598,        3.2891,     0.0086796
      98.0,       14.1603,        3.0164,     0.0079598
      99.0,       14.1598,        2.7794,     0.0073344
     100.0,       12.7199,        2.5781,     0.0068032
     101.0,       12.7204,        2.3725,     0.0062606
     102.0,       12.7199,        2.2032,     0.0058141
     103.0,       12.7204,        2.0716,     0.0054666
     104.0,       12.7199,        1.9734,     0.0052074
     105.0,       11.7597,        1.9030,     0.0050216
     106.0,       11.7601,        1.8314,     0.0048329
     107.0,       11.7597,        1.7787,     0.0046936
     108.0,       11.7601,        1.7401,     0.0045919
     109.0,       11.7597,        1.7120,     0.0045178
     110.0,       10.7999,        1.6915,     0.0044637
     111.0,       10.7999,        1.6539,     0.0043644
     112.0,       10.8004,        1.6222,     0.0042808
     113.0,       10.7999,        1.5957,     0.0042109
     114.0,       10.7999,        1.5739,     0.0041533
     115.0,       10.0802,        1.5563,     0.0041068
     116.0,       10.0802,        1.5258,     0.0040262
     117.0,       10.0797,        1.4999,     0.0039580
     118.0,       10.0802,        1.4784,     0.0039013
     119.0,       10.0802,        1.4609,     0.0038552
     120.0,        0.0000,        1.4470,     0.0038185
     121.0,        0.0000,        1.2098,     0.0031926
     122.0,        0.0000,        0.9985,     0.0026349
     123.0,        0.0000,        0.8134,     0.0021464
     124.0,        0.0000,        0.6543,     0.0017266
     125.0,        0.0000,        0.5204,     0.0013732
     126.0,        0.0000,        0.4100,     0.0010819
     127.0,        0.0000,        0.3208,     0.0008465
     128.0,        0.0000,        0.2499,     0.0006594
     129.0,        0.0000,        0.1943,     0.0005127
     130.0,        0.0000,        0.1511,     0.0003989
     131.0,        0.0000,        0.1179,     0.0003111
     132.0,        0.0000,        0.0923,     0.0002436
     133.0,        0.0000,        0.0727,     0.0001918
     134.0,        0.0000,        0.0576,     0.0001520
     135.0,        0.0000,        0.0459,     0.0001212
     136.0,        0.0000,        0.0369,     0.0000974
     137.0,        0.0000,        0.0299,     0.0000788
     138.0,        0.0000,        0.0243,     0.0000642
     139.0,        0.0000,        0.0200,     0.0000527
