Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.01726,       0.00803
       2.0,       0.39685,       0.03757,       0.01747
       3.0,       0.39685,       0.05026,       0.02336
       4.0,       0.39685,       0.05481,       0.02548
       5.0,       0.4252,       0.05561,       0.02585
       6.0,       0.4252,       0.05749,       0.02673
       7.0,       0.4252,       0.05873,       0.02731
       8.0,       0.4252,       0.05933,       0.02758
       9.0,       0.4252,       0.05952,       0.02767
      10.0,       0.45827,       0.05954,       0.02768
      11.0,       0.45827,       0.06179,       0.02872
      12.0,       0.45827,       0.06326,       0.02941
      13.0,       0.45827,       0.06395,       0.02973
      14.0,       0.45827,       0.06415,       0.02983
      15.0,       0.50551,       0.06418,       0.02984
      16.0,       0.50551,       0.06743,       0.03135
      17.0,       0.50551,       0.06953,       0.03233
      18.0,       0.50551,       0.0705,       0.03278
      19.0,       0.50551,       0.07077,       0.0329
      20.0,       0.55748,       0.0708,       0.03291
      21.0,       0.55748,       0.07443,       0.0346
      22.0,       0.55748,       0.07675,       0.03568
      23.0,       0.55748,       0.07778,       0.03616
      24.0,       0.55748,       0.07805,       0.03629
      25.0,       0.62835,       0.07807,       0.0363
      26.0,       0.62835,       0.08313,       0.03864
      27.0,       0.62835,       0.08629,       0.04012
      28.0,       0.62835,       0.08765,       0.04075
      29.0,       0.62835,       0.08798,       0.0409
      30.0,       0.71811,       0.088,       0.04091
      31.0,       0.71811,       0.09454,       0.04395
      32.0,       0.71811,       0.09854,       0.04581
      33.0,       0.71811,       0.10019,       0.04658
      34.0,       0.71811,       0.10056,       0.04675
      35.0,       0.85039,       0.10058,       0.04676
      36.0,       0.85039,       0.11046,       0.05136
      37.0,       0.85039,       0.11638,       0.05411
      38.0,       0.85039,       0.11869,       0.05518
      39.0,       0.85039,       0.11915,       0.0554
      40.0,       1.05354,       0.11916,       0.0554
      41.0,       1.05354,       0.13489,       0.06271
      42.0,       1.05354,       0.14405,       0.06697
      43.0,       1.05354,       0.14746,       0.06856
      44.0,       1.05354,       0.14814,       0.06887
      45.0,       1.41732,       0.14824,       0.06892
      46.0,       1.41732,       0.17819,       0.08284
      47.0,       1.41732,       0.19637,       0.0913
      48.0,       1.41732,       0.2053,       0.09545
      49.0,       1.41732,       0.21152,       0.09834
      50.0,       2.28189,       0.21902,       0.10183
      51.0,       2.28189,       0.31205,       0.14508
      52.0,       2.28189,       0.3861,       0.17951
      53.0,       2.28189,       0.44771,       0.20815
      54.0,       2.28189,       0.51352,       0.23875
      55.0,       8.04567,       0.59113,       0.27483
      56.0,       8.04567,       1.50188,       0.69826
      57.0,       8.04567,       2.46102,       1.14418
      58.0,       8.04567,       3.50155,       1.62794
      59.0,       8.04567,       4.62164,       2.1487
      60.0,       8.05039,       5.64528,       2.62461
      61.0,       8.05039,       6.40396,       2.97733
      62.0,       8.0504,       6.84889,       3.18419
      63.0,       8.05039,       7.04719,       3.27639
      64.0,       8.05039,       7.11219,       3.3066
      65.0,       2.28189,       7.13243,       3.31602
      66.0,       2.28189,       5.89177,       2.7392
      67.0,       2.28189,       4.75939,       2.21274
      68.0,       2.28189,       3.89564,       1.81117
      69.0,       2.28189,       3.23351,       1.50333
      70.0,       1.41732,       2.73223,       1.27027
      71.0,       1.41732,       2.21681,       1.03064
      72.0,       1.41733,       1.82969,       0.85066
      73.0,       1.41732,       1.54745,       0.71944
      74.0,       1.41732,       1.33812,       0.62212
      75.0,       1.05354,       1.18227,       0.54966
      76.0,       1.05354,       1.0176,       0.4731
      77.0,       1.05355,       0.89528,       0.41623
      78.0,       1.05354,       0.80496,       0.37424
      79.0,       1.05354,       0.73481,       0.34163
      80.0,       0.85039,       0.67829,       0.31535
      81.0,       0.85041,       0.60748,       0.28243
      82.0,       0.85039,       0.55109,       0.25621
      83.0,       0.85041,       0.50666,       0.23556
      84.0,       0.85039,       0.47021,       0.21861
      85.0,       0.71811,       0.4397,       0.20443
      86.0,       0.71811,       0.39907,       0.18554
      87.0,       0.71813,       0.36574,       0.17004
      88.0,       0.71811,       0.33901,       0.15761
      89.0,       0.71811,       0.31667,       0.14722
      90.0,       0.62835,       0.29736,       0.13825
      91.0,       0.62835,       0.27122,       0.12609
      92.0,       0.62833,       0.24934,       0.11592
      93.0,       0.62835,       0.23156,       0.10765
      94.0,       0.62835,       0.21661,       0.10071
      95.0,       0.55747,       0.20365,       0.09468
      96.0,       0.55749,       0.18556,       0.08627
      97.0,       0.55747,       0.17043,       0.07924
      98.0,       0.55749,       0.15817,       0.07353
      99.0,       0.55747,       0.14789,       0.06876
     100.0,       0.50078,       0.13895,       0.0646
     101.0,       0.5008,       0.12618,       0.05866
