Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.0870,     0.0002385
       2.0,       10.0800,        0.2193,     0.0006011
       3.0,       10.0800,        0.3765,     0.0010320
       4.0,       10.0800,        0.5517,     0.0015123
       5.0,       10.8000,        0.7381,     0.0020234
       6.0,       10.8000,        0.9392,     0.0025747
       7.0,       10.8000,        1.1239,     0.0030808
       8.0,       10.8000,        1.2740,     0.0034924
       9.0,       10.8000,        1.3807,     0.0037847
      10.0,       11.6400,        1.4469,     0.0039663
      11.0,       11.6400,        1.5025,     0.0041186
      12.0,       11.6400,        1.5392,     0.0042194
      13.0,       11.6400,        1.5654,     0.0042910
      14.0,       11.6400,        1.5854,     0.0043460
      15.0,       12.8400,        1.6014,     0.0043897
      16.0,       12.8400,        1.6416,     0.0045000
      17.0,       12.8400,        1.6774,     0.0045981
      18.0,       12.8400,        1.7086,     0.0046837
      19.0,       12.8400,        1.7352,     0.0047567
      20.0,       14.1600,        1.7573,     0.0048172
      21.0,       14.1600,        1.8059,     0.0049505
      22.0,       14.1600,        1.8486,     0.0050674
      23.0,       14.1600,        1.8851,     0.0051675
      24.0,       14.1600,        1.9156,     0.0052511
      25.0,       15.9600,        1.9403,     0.0053189
      26.0,       15.9600,        2.0030,     0.0054907
      27.0,       15.9600,        2.0583,     0.0056423
      28.0,       15.9600,        2.1061,     0.0057733
      29.0,       15.9600,        2.1464,     0.0058838
      30.0,       18.2400,        2.1792,     0.0059737
      31.0,       18.2400,        2.2613,     0.0061988
      32.0,       18.2400,        2.3334,     0.0063963
      33.0,       18.2400,        2.3952,     0.0065657
      34.0,       18.2400,        2.4467,     0.0067071
      35.0,       21.6000,        2.4882,     0.0068207
      36.0,       21.6000,        2.6062,     0.0071443
      37.0,       21.6000,        2.7106,     0.0074306
      38.0,       21.6000,        2.8008,     0.0076777
      39.0,       21.6000,        2.8764,     0.0078848
      40.0,       26.7600,        2.9369,     0.0080509
      41.0,       26.7600,        3.1223,     0.0085590
      42.0,       26.7600,        3.2888,     0.0090155
      43.0,       26.7600,        3.4344,     0.0094145
      44.0,       26.7600,        3.5577,     0.0097525
      45.0,       36.0000,        3.6572,     0.0100252
      46.0,       36.0000,        4.0118,     0.0109973
      47.0,       36.0000,        4.3775,     0.0119999
      48.0,       36.0000,        4.7769,     0.0130945
      49.0,       36.0000,        5.2340,     0.0143477
      50.0,       57.9600,        5.7715,     0.0158212
      51.0,       57.9600,        7.3735,     0.0202126
      52.0,       57.9600,        9.7094,     0.0266160
      53.0,       57.9601,       12.9022,     0.0353681
      54.0,       57.9600,       16.8254,     0.0461225
      55.0,      204.3600,       21.0706,     0.0577598
      56.0,      204.3600,       38.1487,     0.1045753
      57.0,      204.3601,       68.7977,     0.1885918
      58.0,      204.3600,      107.8565,     0.2956617
      59.0,      204.3600,      142.8522,     0.3915938
      60.0,      204.4800,      165.3151,     0.4531702
      61.0,      204.4800,      175.9504,     0.4823243
      62.0,      204.4802,      179.7747,     0.4928075
      63.0,      204.4800,      180.9356,     0.4959899
      64.0,      204.4800,      181.4178,     0.4973116
      65.0,       57.9601,      181.8106,     0.4983884
      66.0,       57.9599,      160.6505,     0.4403833
      67.0,       57.9601,      127.8009,     0.3503343
      68.0,       57.9599,       97.0771,     0.2661128
      69.0,       57.9601,       73.9862,     0.2028148
      70.0,       35.9999,       58.6049,     0.1606507
      71.0,       35.9999,       47.2332,     0.1294780
      72.0,       36.0002,       38.9540,     0.1067827
      73.0,       35.9999,       32.9002,     0.0901877
      74.0,       35.9999,       28.4844,     0.0780830
      75.0,       26.7600,       25.2925,     0.0693330
      76.0,       26.7600,       22.4197,     0.0614581
      77.0,       26.7602,       19.9636,     0.0547252
      78.0,       26.7600,       17.8790,     0.0490108
      79.0,       26.7600,       16.1518,     0.0442762
      80.0,       21.5998,       14.7664,     0.0404784
      81.0,       21.6003,       13.4180,     0.0367821
      82.0,       21.5998,       12.2294,     0.0335238
      83.0,       21.6003,       11.1923,     0.0306809
      84.0,       21.5998,       10.3025,     0.0282418
      85.0,       18.2399,        9.5568,     0.0261975
      86.0,       18.2399,        8.7881,     0.0240904
      87.0,       18.2404,        8.0805,     0.0221508
      88.0,       18.2399,        7.4388,     0.0203916
      89.0,       18.2399,        6.8668,     0.0188236
      90.0,       15.9600,        6.3678,     0.0174557
      91.0,       15.9600,        5.8501,     0.0160365
      92.0,       15.9596,        5.3741,     0.0147317
      93.0,       15.9600,        4.9428,     0.0135494
      94.0,       15.9600,        4.5574,     0.0124930
      95.0,       14.1598,        4.2186,     0.0115643
      96.0,       14.1603,        3.8653,     0.0105956
      97.0,       14.1598,        3.5449,     0.0097174
      98.0,       14.1603,        3.2589,     0.0089335
      99.0,       14.1598,        3.0075,     0.0082444
     100.0,       12.7199,        2.7902,     0.0076487
     101.0,       12.7204,        2.5675,     0.0070382
     102.0,       12.7199,        2.3785,     0.0065200
     103.0,       12.7204,        2.2224,     0.0060921
     104.0,       12.7199,        2.0962,     0.0057462
     105.0,       11.7597,        1.9973,     0.0054752
     106.0,       11.7601,        1.9002,     0.0052089
     107.0,       11.7597,        1.8261,     0.0050057
     108.0,       11.7601,        1.7711,     0.0048549
     109.0,       11.7597,        1.7313,     0.0047460
     110.0,       10.7999,        1.7032,     0.0046689
     111.0,       10.7999,        1.6616,     0.0045550
     112.0,       10.8004,        1.6279,     0.0044625
     113.0,       10.7999,        1.6004,     0.0043871
     114.0,       10.7999,        1.5780,     0.0043258
     115.0,       10.0802,        1.5600,     0.0042765
     116.0,       10.0802,        1.5296,     0.0041930
     117.0,       10.0797,        1.5037,     0.0041220
     118.0,       10.0802,        1.4821,     0.0040627
     119.0,       10.0802,        1.4644,     0.0040142
     120.0,        0.0000,        1.4502,     0.0039754
     121.0,        0.0000,        1.2186,     0.0033404
     122.0,        0.0000,        1.0115,     0.0027727
     123.0,        0.0000,        0.8292,     0.0022730
     124.0,        0.0000,        0.6716,     0.0018411
     125.0,        0.0000,        0.5381,     0.0014750
     126.0,        0.0000,        0.4271,     0.0011708
     127.0,        0.0000,        0.3366,     0.0009227
     128.0,        0.0000,        0.2641,     0.0007238
     129.0,        0.0000,        0.2067,     0.0005665
     130.0,        0.0000,        0.1618,     0.0004434
     131.0,        0.0000,        0.1268,     0.0003477
     132.0,        0.0000,        0.0998,     0.0002736
     133.0,        0.0000,        0.0789,     0.0002164
     134.0,        0.0000,        0.0628,     0.0001720
     135.0,        0.0000,        0.0502,     0.0001376
     136.0,        0.0000,        0.0404,     0.0001109
     137.0,        0.0000,        0.0328,     0.0000899
     138.0,        0.0000,        0.0268,     0.0000734
     139.0,        0.0000,        0.0220,     0.0000603
     140.0,        0.0000,        0.0182,     0.0000499
     141.0,        0.0000,        0.0152,     0.0000416
     142.0,        0.0000,        0.0127,     0.0000348
     143.0,        0.0000,        0.0107,     0.0000294
     144.0,        0.0000,        0.0091,     0.0000249
     145.0,        0.0000,        0.0078,     0.0000213
     146.0,        0.0000,        0.0067,     0.0000183
     147.0,        0.0000,        0.0057,     0.0000157
     148.0,        0.0000,        0.0050,     0.0000136
     149.0,        0.0000,        0.0043,     0.0000119
     150.0,        0.0000,        0.0038,     0.0000104
     151.0,        0.0000,        0.0033,     0.0000091
     152.0,        0.0000,        0.0029,     0.0000081
     153.0,        0.0000,        0.0026,     0.0000072
     154.0,        0.0000,        0.0023,     0.0000064
     155.0,        0.0000,        0.0021,     0.0000057
     156.0,        0.0000,        0.0019,     0.0000051
     157.0,        0.0000,        0.0017,     0.0000046
     158.0,        0.0000,        0.0015,     0.0000042
     159.0,        0.0000,        0.0014,     0.0000038
     160.0,        0.0000,        0.0013,     0.0000034
     161.0,        0.0000,        0.0011,     0.0000031
     162.0,        0.0000,        0.0011,     0.0000029
     163.0,        0.0000,        0.0010,     0.0000027
     164.0,        0.0000,        0.0009,     0.0000024
     165.0,        0.0000,        0.0008,     0.0000023
     166.0,        0.0000,        0.0008,     0.0000021
     167.0,        0.0000,        0.0007,     0.0000020
     168.0,        0.0000,        0.0007,     0.0000018
     169.0,        0.0000,        0.0006,     0.0000017
     170.0,        0.0000,        0.0006,     0.0000016
     171.0,        0.0000,        0.0006,     0.0000015
     172.0,        0.0000,        0.0005,     0.0000014
     173.0,        0.0000,        0.0005,     0.0000014
     174.0,        0.0000,        0.0005,     0.0000013
     175.0,        0.0000,        0.0004,     0.0000012
     176.0,        0.0000,        0.0004,     0.0000012
     177.0,        0.0000,        0.0004,     0.0000011
     178.0,        0.0000,        0.0004,     0.0000011
     179.0,        0.0000,        0.0004,     0.0000010
     180.0,        0.0000,        0.0004,     0.0000010
     181.0,        0.0000,        0.0004,     0.0000010
     182.0,        0.0000,        0.0003,     0.0000009
     183.0,        0.0000,        0.0003,     0.0000009
     184.0,        0.0000,        0.0003,     0.0000009
     185.0,        0.0000,        0.0003,     0.0000009
     186.0,        0.0000,        0.0003,     0.0000009
     187.0,        0.0000,        0.0003,     0.0000008
     188.0,        0.0000,        0.0003,     0.0000008
     189.0,        0.0000,        0.0003,     0.0000008
     190.0,        0.0000,        0.0003,     0.0000008
     191.0,        0.0000,        0.0003,     0.0000008
     192.0,        0.0000,        0.0003,     0.0000008
     193.0,        0.0000,        0.0003,     0.0000008
     194.0,        0.0000,        0.0003,     0.0000008
     195.0,        0.0000,        0.0003,     0.0000008
     196.0,        0.0000,        0.0003,     0.0000008
     197.0,        0.0000,        0.0003,     0.0000008
     198.0,        0.0000,        0.0003,     0.0000008
     199.0,        0.0000,        0.0003,     0.0000008
     200.0,        0.0000,        0.0003,     0.0000008
     201.0,        0.0000,        0.0003,     0.0000008
     202.0,        0.0000,        0.0003,     0.0000008
     203.0,        0.0000,        0.0003,     0.0000008
     204.0,        0.0000,        0.0003,     0.0000008
     205.0,        0.0000,        0.0003,     0.0000008
     206.0,        0.0000,        0.0003,     0.0000008
     207.0,        0.0000,        0.0003,     0.0000008
     208.0,        0.0000,        0.0003,     0.0000008
     209.0,        0.0000,        0.0003,     0.0000008
     210.0,        0.0000,        0.0003,     0.0000008
     211.0,        0.0000,        0.0003,     0.0000008
     212.0,        0.0000,        0.0003,     0.0000008
     213.0,        0.0000,        0.0003,     0.0000008
     214.0,        0.0000,        0.0003,     0.0000008
     215.0,        0.0000,        0.0003,     0.0000008
     216.0,        0.0000,        0.0003,     0.0000008
     217.0,        0.0000,        0.0003,     0.0000008
     218.0,        0.0000,        0.0003,     0.0000008
     219.0,        0.0000,        0.0003,     0.0000008
     220.0,        0.0000,        0.0003,     0.0000008
     221.0,        0.0000,        0.0003,     0.0000008
     222.0,        0.0000,        0.0003,     0.0000008
     223.0,        0.0000,        0.0003,     0.0000008
     224.0,        0.0000,        0.0003,     0.0000008
     225.0,        0.0000,        0.0003,     0.0000008
     226.0,        0.0000,        0.0003,     0.0000008
     227.0,        0.0000,        0.0003,     0.0000008
     228.0,        0.0000,        0.0003,     0.0000008
     229.0,        0.0000,        0.0003,     0.0000008
     230.0,        0.0000,        0.0003,     0.0000008
     231.0,        0.0000,        0.0003,     0.0000008
     232.0,        0.0000,        0.0003,     0.0000008
     233.0,        0.0000,        0.0003,     0.0000008
     234.0,        0.0000,        0.0003,     0.0000008
     235.0,        0.0000,        0.0003,     0.0000008
     236.0,        0.0000,        0.0003,     0.0000008
     237.0,        0.0000,        0.0003,     0.0000008
     238.0,        0.0000,        0.0003,     0.0000008
     239.0,        0.0000,        0.0003,     0.0000008
     240.0,        0.0000,        0.0003,     0.0000008
     241.0,        0.0000,        0.0003,     0.0000008
     242.0,        0.0000,        0.0003,     0.0000008
     243.0,        0.0000,        0.0003,     0.0000008
     244.0,        0.0000,        0.0003,     0.0000008
     245.0,        0.0000,        0.0003,     0.0000008
     246.0,        0.0000,        0.0003,     0.0000008
     247.0,        0.0000,        0.0003,     0.0000008
     248.0,        0.0000,        0.0003,     0.0000008
     249.0,        0.0000,        0.0003,     0.0000008
     250.0,        0.0000,        0.0003,     0.0000008
     251.0,        0.0000,        0.0003,     0.0000008
     252.0,        0.0000,        0.0003,     0.0000008
     253.0,        0.0000,        0.0003,     0.0000008
     254.0,        0.0000,        0.0003,     0.0000008
     255.0,        0.0000,        0.0003,     0.0000008
     256.0,        0.0000,        0.0003,     0.0000008
     257.0,        0.0000,        0.0003,     0.0000008
     258.0,        0.0000,        0.0003,     0.0000008
     259.0,        0.0000,        0.0003,     0.0000008
     260.0,        0.0000,        0.0003,     0.0000008
     261.0,        0.0000,        0.0003,     0.0000008
     262.0,        0.0000,        0.0003,     0.0000008
     263.0,        0.0000,        0.0003,     0.0000008
     264.0,        0.0000,        0.0003,     0.0000008
     265.0,        0.0000,        0.0003,     0.0000008
     266.0,        0.0000,        0.0003,     0.0000008
     267.0,        0.0000,        0.0003,     0.0000008
     268.0,        0.0000,        0.0003,     0.0000008
     269.0,        0.0000,        0.0003,     0.0000008
     270.0,        0.0000,        0.0003,     0.0000008
     271.0,        0.0000,        0.0003,     0.0000008
     272.0,        0.0000,        0.0003,     0.0000008
     273.0,        0.0000,        0.0003,     0.0000008
     274.0,        0.0000,        0.0003,     0.0000008
     275.0,        0.0000,        0.0003,     0.0000008
     276.0,        0.0000,        0.0003,     0.0000008
     277.0,        0.0000,        0.0003,     0.0000008
     278.0,        0.0000,        0.0003,     0.0000008
     279.0,        0.0000,        0.0003,     0.0000008
     280.0,        0.0000,        0.0003,     0.0000008
     281.0,        0.0000,        0.0003,     0.0000008
     282.0,        0.0000,        0.0003,     0.0000008
     283.0,        0.0000,        0.0003,     0.0000008
     284.0,        0.0000,        0.0003,     0.0000008
     285.0,        0.0000,        0.0003,     0.0000008
     286.0,        0.0000,        0.0003,     0.0000008
     287.0,        0.0000,        0.0003,     0.0000008
     288.0,        0.0000,        0.0003,     0.0000008
     289.0,        0.0000,        0.0003,     0.0000008
     290.0,        0.0000,        0.0003,     0.0000008
     291.0,        0.0000,        0.0003,     0.0000008
     292.0,        0.0000,        0.0003,     0.0000008
     293.0,        0.0000,        0.0003,     0.0000008
     294.0,        0.0000,        0.0003,     0.0000008
     295.0,        0.0000,        0.0003,     0.0000008
     296.0,        0.0000,        0.0003,     0.0000008
     297.0,        0.0000,        0.0003,     0.0000008
     298.0,        0.0000,        0.0003,     0.0000008
     299.0,        0.0000,        0.0003,     0.0000008
     300.0,        0.0000,        0.0003,     0.0000008
     301.0,        0.0000,        0.0003,     0.0000008
     302.0,        0.0000,        0.0003,     0.0000008
     303.0,        0.0000,        0.0003,     0.0000008
     304.0,        0.0000,        0.0003,     0.0000008
     305.0,        0.0000,        0.0003,     0.0000008
     306.0,        0.0000,        0.0003,     0.0000008
     307.0,        0.0000,        0.0003,     0.0000008
     308.0,        0.0000,        0.0003,     0.0000008
     309.0,        0.0000,        0.0003,     0.0000008
     310.0,        0.0000,        0.0003,     0.0000008
     311.0,        0.0000,        0.0003,     0.0000008
     312.0,        0.0000,        0.0003,     0.0000008
     313.0,        0.0000,        0.0003,     0.0000008
     314.0,        0.0000,        0.0003,     0.0000008
     315.0,        0.0000,        0.0003,     0.0000008
     316.0,        0.0000,        0.0003,     0.0000008
     317.0,        0.0000,        0.0003,     0.0000008
     318.0,        0.0000,        0.0003,     0.0000008
     319.0,        0.0000,        0.0003,     0.0000008
     320.0,        0.0004,        0.0003,     0.0000008
