Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,      0.000000
       1.0,       10.0800,        0.0316,      0.000239
       2.0,       10.0800,        0.0797,      0.000601
       3.0,       10.0800,        0.1369,      0.001032
       4.0,       10.0800,        0.2009,      0.001515
       5.0,       10.8000,        0.2709,      0.002043
       6.0,       10.8000,        0.3529,      0.002662
       7.0,       10.8000,        0.4454,      0.003359
       8.0,       10.8000,        0.5557,      0.004191
       9.0,       10.8000,        0.6924,      0.005222
      10.0,       11.6400,        0.8593,      0.006481
      11.0,       11.6400,        1.0581,      0.007979
      12.0,       11.6400,        1.2644,      0.009535
      13.0,       11.6400,        1.4590,      0.011002
      14.0,       11.6400,        1.6269,      0.012269
      15.0,       12.8400,        1.7607,      0.013278
      16.0,       12.8400,        1.8739,      0.014132
      17.0,       12.8400,        1.9578,      0.014765
      18.0,       12.8400,        2.0196,      0.015231
      19.0,       12.8400,        2.0664,      0.015583
      20.0,       14.1600,        2.1040,      0.015867
      21.0,       14.1600,        2.1520,      0.016229
      22.0,       14.1600,        2.1968,      0.016567
      23.0,       14.1600,        2.2392,      0.016887
      24.0,       14.1600,        2.2795,      0.017191
      25.0,       15.9600,        2.3178,      0.017480
      26.0,       15.9600,        2.3761,      0.017919
      27.0,       15.9600,        2.4322,      0.018342
      28.0,       15.9600,        2.4857,      0.018746
      29.0,       15.9600,        2.5366,      0.019130
      30.0,       18.2400,        2.5851,      0.019495
      31.0,       18.2400,        2.6601,      0.020061
      32.0,       18.2400,        2.7329,      0.020610
      33.0,       18.2400,        2.8032,      0.021140
      34.0,       18.2400,        2.8708,      0.021649
      35.0,       21.6000,        2.9358,      0.022140
      36.0,       21.6000,        3.0431,      0.022949
      37.0,       21.6000,        3.1508,      0.023762
      38.0,       21.6000,        3.2601,      0.024585
      39.0,       21.6000,        3.3735,      0.025441
      40.0,       26.7600,        3.4955,      0.026361
      41.0,       26.7600,        3.7117,      0.027991
      42.0,       26.7600,        3.9752,      0.029979
      43.0,       26.7600,        4.3037,      0.032456
      44.0,       26.7600,        4.7124,      0.035538
      45.0,       36.0000,        5.2149,      0.039327
      46.0,       36.0000,        6.0118,      0.045337
      47.0,       36.0000,        7.0391,      0.053084
      48.0,       36.0000,        8.3134,      0.062694
      49.0,       36.0000,        9.8243,      0.074089
