Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00466,       0.00843
       2.0,       0.39685,       0.01174,       0.02122
       3.0,       0.39685,       0.02006,       0.03624
       4.0,       0.39685,       0.02885,       0.05214
       5.0,       0.4252,       0.03705,       0.06695
       6.0,       0.4252,       0.04422,       0.07991
       7.0,       0.4252,       0.04907,       0.08867
       8.0,       0.4252,       0.05184,       0.09368
       9.0,       0.4252,       0.05324,       0.09621
      10.0,       0.45827,       0.05392,       0.09743
      11.0,       0.45827,       0.05517,       0.09968
      12.0,       0.45827,       0.05618,       0.10151
      13.0,       0.45827,       0.057,       0.10301
      14.0,       0.45827,       0.05767,       0.1042
      15.0,       0.50551,       0.05815,       0.10508
      16.0,       0.50551,       0.0598,       0.10806
      17.0,       0.50551,       0.06121,       0.1106
      18.0,       0.50551,       0.06238,       0.11272
      19.0,       0.50551,       0.06331,       0.11441
      20.0,       0.55748,       0.064,       0.11565
      21.0,       0.55748,       0.06594,       0.11914
      22.0,       0.55748,       0.06756,       0.12208
      23.0,       0.55748,       0.06888,       0.12447
      24.0,       0.55748,       0.06992,       0.12634
      25.0,       0.62835,       0.07066,       0.12768
      26.0,       0.62835,       0.07322,       0.13231
      27.0,       0.62835,       0.07541,       0.13625
      28.0,       0.62835,       0.07721,       0.13952
      29.0,       0.62835,       0.07863,       0.14209
      30.0,       0.71811,       0.07965,       0.14392
      31.0,       0.71811,       0.08304,       0.15005
      32.0,       0.71811,       0.08597,       0.15535
      33.0,       0.71811,       0.08844,       0.1598
      34.0,       0.71811,       0.0904,       0.16336
      35.0,       0.85039,       0.09185,       0.16598
      36.0,       0.85039,       0.09724,       0.17571
      37.0,       0.85039,       0.1025,       0.18522
      38.0,       0.85039,       0.10787,       0.19492
      39.0,       0.85039,       0.11366,       0.20537
      40.0,       1.05354,       0.12021,       0.21722
      41.0,       1.05354,       0.13667,       0.24695
      42.0,       1.05354,       0.15864,       0.28666
      43.0,       1.05354,       0.18724,       0.33834
      44.0,       1.05354,       0.22269,       0.40239
      45.0,       1.41732,       0.26397,       0.47699
      46.0,       1.41733,       0.33217,       0.60022
      47.0,       1.41732,       0.41616,       0.75199
      48.0,       1.41732,       0.50771,       0.91742
      49.0,       1.41732,       0.59608,       1.0771
      50.0,       2.28189,       0.67296,       1.21603
      51.0,       2.28189,       0.81477,       1.47227
      52.0,       2.28189,       1.00146,       1.8096
      53.0,       2.28189,       1.20558,       2.17845
      54.0,       2.28189,       1.39393,       2.51879
      55.0,       8.04567,       1.54223,       2.78677
      56.0,       8.04567,       2.45176,       4.43027
      57.0,       8.04567,       4.07134,       7.3568
      58.0,       8.04567,       5.78779,       10.45837
      59.0,       8.04567,       6.93356,       12.52874
      60.0,       8.05039,       7.40709,       13.38442
      61.0,       8.05039,       7.51387,       13.57736
      62.0,       8.0504,       7.52194,       13.59194
      63.0,       8.05039,       7.52569,       13.59872
      64.0,       8.05039,       7.53263,       13.61124
      65.0,       2.28189,       7.53895,       13.62268
      66.0,       2.28189,       6.40877,       11.58047
      67.0,       2.28189,       4.76403,       8.60847
      68.0,       2.28189,       3.45379,       6.2409
      69.0,       2.28189,       2.62487,       4.74307
      70.0,       1.41732,       2.16319,       3.90881
      71.0,       1.41732,       1.82972,       3.30626
      72.0,       1.41733,       1.57219,       2.8409
      73.0,       1.41732,       1.37617,       2.4867
      74.0,       1.41732,       1.23049,       2.22346
      75.0,       1.05354,       1.12588,       2.03444
      76.0,       1.05354,       1.01956,       1.84232
      77.0,       1.05355,       0.9211,       1.66441
      78.0,       1.05354,       0.83813,       1.51447
      79.0,       1.05354,       0.77295,       1.3967
      80.0,       0.85039,       0.724,       1.30824
      81.0,       0.85041,       0.67156,       1.21348
      82.0,       0.85039,       0.62108,       1.12227
      83.0,       0.85041,       0.5763,       1.04135
      84.0,       0.85039,       0.53939,       0.97467
      85.0,       0.71811,       0.51059,       0.92262
      86.0,       0.71811,       0.47928,       0.86604
      87.0,       0.71813,       0.44899,       0.81131
      88.0,       0.71811,       0.42141,       0.76148
      89.0,       0.71811,       0.39781,       0.71883
      90.0,       0.62835,       0.37866,       0.68423
      91.0,       0.62835,       0.35793,       0.64677
      92.0,       0.62833,       0.33813,       0.61099
      93.0,       0.62835,       0.32002,       0.57826
      94.0,       0.62835,       0.30422,       0.54971
      95.0,       0.55747,       0.29103,       0.52588
      96.0,       0.55749,       0.27631,       0.49929
      97.0,       0.55747,       0.26219,       0.47377
      98.0,       0.55749,       0.24915,       0.4502
      99.0,       0.55747,       0.23758,       0.4293
     100.0,       0.50078,       0.22769,       0.41142
     101.0,       0.5008,       0.21651,       0.39123
     102.0,       0.50078,       0.20579,       0.37185
     103.0,       0.5008,       0.19585,       0.3539
     104.0,       0.50078,       0.18696,       0.33782
     105.0,       0.46298,       0.17924,       0.32388
