Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,      0.000000
       1.0,       10.0800,        0.0384,      0.000239
       2.0,       10.0800,        0.0968,      0.000601
       3.0,       10.0800,        0.1663,      0.001033
       4.0,       10.0800,        0.2440,      0.001515
       5.0,       10.8000,        0.3285,      0.002040
       6.0,       10.8000,        0.4256,      0.002643
       7.0,       10.8000,        0.5285,      0.003282
       8.0,       10.8000,        0.6368,      0.003955
       9.0,       10.8000,        0.7498,      0.004657
      10.0,       11.6400,        0.8672,      0.005386
      11.0,       11.6400,        0.9980,      0.006198
      12.0,       11.6400,        1.1320,      0.007030
      13.0,       11.6400,        1.2671,      0.007870
      14.0,       11.6400,        1.3999,      0.008694
      15.0,       12.8400,        1.5254,      0.009474
      16.0,       12.8400,        1.6540,      0.010273
      17.0,       12.8400,        1.7658,      0.010967
      18.0,       12.8400,        1.8585,      0.011542
      19.0,       12.8400,        1.9320,      0.011999
      20.0,       14.1600,        1.9888,      0.012352
      21.0,       14.1600,        2.0502,      0.012733
      22.0,       14.1600,        2.1017,      0.013053
      23.0,       14.1600,        2.1462,      0.013329
      24.0,       14.1600,        2.1856,      0.013575
      25.0,       15.9600,        2.2214,      0.013796
      26.0,       15.9600,        2.2789,      0.014154
      27.0,       15.9600,        2.3334,      0.014492
      28.0,       15.9600,        2.3847,      0.014811
      29.0,       15.9600,        2.4328,      0.015110
      30.0,       18.2400,        2.4777,      0.015388
      31.0,       18.2400,        2.5517,      0.015848
      32.0,       18.2400,        2.6219,      0.016284
      33.0,       18.2400,        2.6884,      0.016697
      34.0,       18.2400,        2.7511,      0.017086
      35.0,       21.6000,        2.8099,      0.017452
      36.0,       21.6000,        2.9145,      0.018101
      37.0,       21.6000,        3.0151,      0.018726
      38.0,       21.6000,        3.1127,      0.019333
      39.0,       21.6000,        3.2093,      0.019932
      40.0,       26.7600,        3.3074,      0.020542
      41.0,       26.7600,        3.4910,      0.021682
      42.0,       26.7600,        3.6889,      0.022911
      43.0,       26.7600,        3.9145,      0.024312
      44.0,       26.7600,        4.1848,      0.025991
      45.0,       36.0000,        4.5144,      0.028038
      46.0,       36.0000,        5.0788,      0.031543
      47.0,       36.0000,        5.7559,      0.035749
      48.0,       36.0000,        6.5923,      0.040944
      49.0,       36.0000,        7.6417,      0.047461
      50.0,       57.9600,        8.9312,      0.055470
      51.0,       57.9600,       10.9967,      0.068298
      52.0,       57.9600,       13.5782,      0.084331
      53.0,       57.9601,       16.7780,      0.104205
      54.0,       57.9600,       20.5211,      0.127452
      55.0,      204.3600,       24.5412,      0.152420
      56.0,      204.3600,       36.1263,      0.224373
      57.0,      204.3601,       55.2734,      0.343291
      58.0,      204.3600,       79.8630,      0.496012
      59.0,      204.3600,      106.8642,      0.663710
      60.0,      204.4800,      133.8278,      0.831176
      61.0,      204.4800,      157.1555,      0.976059
      62.0,      204.4802,      173.5231,      1.077714
      63.0,      204.4800,      182.6545,      1.134428
      64.0,      204.4800,      186.7632,      1.159946
      65.0,       57.9601,      188.3052,      1.169523
      66.0,       57.9599,      176.1950,      1.094309
      67.0,       57.9601,      155.6378,      0.966633
      68.0,       57.9599,      133.3772,      0.828377
      69.0,       57.9601,      111.8657,      0.694774
      70.0,       35.9999,       92.8446,      0.576638
      71.0,       35.9999,       76.2247,      0.473415
      72.0,       36.0002,       62.7689,      0.389844
      73.0,       35.9999,       52.3469,      0.325115
      74.0,       35.9999,       44.4730,      0.276212
      75.0,       26.7600,       38.6156,      0.239833
      76.0,       26.7600,       33.9184,      0.210660
      77.0,       26.7602,       30.1798,      0.187441
      78.0,       26.7600,       27.1570,      0.168666
      79.0,       26.7600,       24.6612,      0.153165
      80.0,       21.5998,       22.5796,      0.140237
      81.0,       21.6003,       20.6780,      0.128426
      82.0,       21.5998,       19.0152,      0.118100
      83.0,       21.6003,       17.5733,      0.109144
      84.0,       21.5998,       16.3212,      0.101367
      85.0,       18.2399,       15.2323,      0.094605
      86.0,       18.2399,       14.2032,      0.088213
      87.0,       18.2404,       13.2939,      0.082565
      88.0,       18.2399,       12.4957,      0.077608
      89.0,       18.2399,       11.7881,      0.073213
      90.0,       15.9600,       11.1552,      0.069282
      91.0,       15.9600,       10.5410,      0.065468
      92.0,       15.9596,        9.9857,      0.062019
      93.0,       15.9600,        9.4813,      0.058886
      94.0,       15.9600,        9.0208,      0.056026
      95.0,       14.1598,        8.6003,      0.053414
      96.0,       14.1603,        8.1832,      0.050824
      97.0,       14.1598,        7.8019,      0.048456
      98.0,       14.1603,        7.4516,      0.046280
      99.0,       14.1598,        7.1277,      0.044269
     100.0,       12.7199,        6.8281,      0.042408
     101.0,       12.7204,        6.5257,      0.040529
     102.0,       12.7199,        6.2461,      0.038793
