Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00583,       0.00842
       2.0,       0.39685,       0.01467,       0.02117
       3.0,       0.39685,       0.02483,       0.03585
       4.0,       0.39685,       0.03493,       0.05044
       5.0,       0.4252,       0.04329,       0.06251
       6.0,       0.4252,       0.04972,       0.0718
       7.0,       0.4252,       0.05343,       0.07715
       8.0,       0.4252,       0.05528,       0.07982
       9.0,       0.4252,       0.05617,       0.0811
      10.0,       0.45827,       0.05661,       0.08175
      11.0,       0.45827,       0.05793,       0.08364
      12.0,       0.45827,       0.05902,       0.08521
      13.0,       0.45827,       0.05989,       0.08649
      14.0,       0.45827,       0.06056,       0.08745
      15.0,       0.50551,       0.06101,       0.0881
      16.0,       0.50551,       0.06284,       0.09074
      17.0,       0.50551,       0.06438,       0.09296
      18.0,       0.50551,       0.06563,       0.09477
      19.0,       0.50551,       0.06658,       0.09614
      20.0,       0.55748,       0.06721,       0.09704
      21.0,       0.55748,       0.06932,       0.1001
      22.0,       0.55748,       0.07107,       0.10262
      23.0,       0.55748,       0.07247,       0.10464
      24.0,       0.55748,       0.0735,       0.10613
      25.0,       0.62835,       0.07417,       0.1071
      26.0,       0.62835,       0.077,       0.11118
      27.0,       0.62835,       0.07937,       0.11461
      28.0,       0.62835,       0.08127,       0.11735
      29.0,       0.62835,       0.08267,       0.11936
      30.0,       0.71811,       0.08355,       0.12063
      31.0,       0.71811,       0.08722,       0.12594
      32.0,       0.71811,       0.09028,       0.13035
      33.0,       0.71811,       0.0927,       0.13386
      34.0,       0.71811,       0.09445,       0.13638
      35.0,       0.85039,       0.09552,       0.13792
      36.0,       0.85039,       0.10095,       0.14576
      37.0,       0.85039,       0.10552,       0.15237
      38.0,       0.85039,       0.10915,       0.1576
      39.0,       0.85039,       0.1117,       0.16128
      40.0,       1.05354,       0.11321,       0.16346
      41.0,       1.05354,       0.12184,       0.17593
      42.0,       1.05354,       0.12925,       0.18663
      43.0,       1.05354,       0.13515,       0.19515
      44.0,       1.05354,       0.1393,       0.20113
      45.0,       1.41732,       0.14177,       0.2047
      46.0,       1.41732,       0.15883,       0.22934
      47.0,       1.41732,       0.17602,       0.25416
      48.0,       1.41732,       0.19384,       0.2799
      49.0,       1.41732,       0.21289,       0.3074
      50.0,       2.28189,       0.23445,       0.33853
      51.0,       2.28189,       0.31503,       0.45488
      52.0,       2.28189,       0.43089,       0.62217
      53.0,       2.28189,       0.58185,       0.84015
      54.0,       2.28189,       0.75533,       1.09065
      55.0,       8.04567,       0.9295,       1.34213
      56.0,       8.04567,       1.81547,       2.62142
      57.0,       8.04567,       3.30512,       4.77236
      58.0,       8.04567,       4.95667,       7.15708
      59.0,       8.04567,       6.20313,       8.95689
      60.0,       8.05039,       6.84505,       9.88378
      61.0,       8.05039,       7.06189,       10.19688
      62.0,       8.0504,       7.1089,       10.26477
      63.0,       8.05039,       7.12423,       10.28689
      64.0,       8.05039,       7.1404,       10.31025
      65.0,       2.28189,       7.15657,       10.3336
      66.0,       2.28189,       6.04776,       8.73256
      67.0,       2.28189,       4.52161,       6.5289
      68.0,       2.28189,       3.29992,       4.76485
      69.0,       2.28189,       2.499,       3.60839
      70.0,       1.41732,       2.01733,       2.91288
      71.0,       1.41732,       1.64242,       2.37154
      72.0,       1.41733,       1.36063,       1.96465
      73.0,       1.41732,       1.15858,       1.67292
      74.0,       1.41732,       1.01779,       1.46962
      75.0,       1.05354,       0.91935,       1.32749
      76.0,       1.05354,       0.81685,       1.17947
      77.0,       1.05355,       0.72419,       1.04568
      78.0,       1.05354,       0.6465,       0.93351
      79.0,       1.05354,       0.58556,       0.84551
      80.0,       0.85039,       0.53966,       0.77923
      81.0,       0.85041,       0.49057,       0.70835
      82.0,       0.85039,       0.44609,       0.64411
      83.0,       0.85041,       0.40754,       0.58845
      84.0,       0.85039,       0.3756,       0.54233
      85.0,       0.71811,       0.35001,       0.50538
      86.0,       0.71811,       0.32096,       0.46345
      87.0,       0.71813,       0.29361,       0.42396
      88.0,       0.71811,       0.26909,       0.38855
      89.0,       0.71811,       0.24805,       0.35816
      90.0,       0.62835,       0.23051,       0.33284
      91.0,       0.62835,       0.21091,       0.30454
      92.0,       0.62833,       0.19264,       0.27816
      93.0,       0.62835,       0.17622,       0.25445
      94.0,       0.62835,       0.16198,       0.2339
      95.0,       0.55747,       0.15001,       0.21661
      96.0,       0.55749,       0.13666,       0.19732
      97.0,       0.55747,       0.12454,       0.17983
      98.0,       0.55749,       0.11385,       0.16439
      99.0,       0.55747,       0.10472,       0.15121
     100.0,       0.50078,       0.09719,       0.14033
     101.0,       0.5008,       0.08888,       0.12834
     102.0,       0.50078,       0.08193,       0.11831
     103.0,       0.5008,       0.0765,       0.11047
     104.0,       0.50078,       0.07261,       0.10484
     105.0,       0.46298,       0.07005,       0.10114
     106.0,       0.463,       0.06725,       0.0971
     107.0,       0.46298,       0.06532,       0.09431
     108.0,       0.463,       0.064,       0.09241
     109.0,       0.46298,       0.06312,       0.09114
     110.0,       0.42519,       0.06257,       0.09035
     111.0,       0.42519,       0.06103,       0.08812
     112.0,       0.42521,       0.05977,       0.08631
     113.0,       0.42519,       0.05878,       0.08487
     114.0,       0.42519,       0.05803,       0.08379
     115.0,       0.39686,       0.05752,       0.08306
     116.0,       0.39686,       0.05631,       0.0813
     117.0,       0.39684,       0.05534,       0.0799
     118.0,       0.39686,       0.05458,       0.07881
     119.0,       0.39686,       0.05401,       0.07799
     120.0,       0.00000,       0.05362,       0.07742
     121.0,       0.00000,       0.04109,       0.05933
     122.0,       0.00000,       0.03065,       0.04426
     123.0,       0.00000,       0.0223,       0.03221
     124.0,       0.00000,       0.01591,       0.02297
     125.0,       0.00000,       0.01119,       0.01616
     126.0,       0.00000,       0.00782,       0.0113
     127.0,       0.00000,       0.00547,       0.0079
     128.0,       0.00000,       0.00385,       0.00555
     129.0,       0.00000,       0.00273,       0.00394
     130.0,       0.00000,       0.00196,       0.00283
     131.0,       0.00000,       0.00143,       0.00206
     132.0,       0.00000,       0.00105,       0.00151
     133.0,       0.00000,       0.00079,       0.00113
     134.0,       0.00000,       0.00059,       0.00086
     135.0,       0.00000,       0.00046,       0.00066
     136.0,       0.00000,       0.00035,       0.00052
     137.0,       0.00000,       0.00028,       0.00041
     138.0,       0.00000,       0.00022,       0.00032
     139.0,       0.00000,       0.00018,       0.00026
     140.0,       0.00000,       0.00015,       0.00021
     141.0,       0.00000,       0.00012,       0.00017
     142.0,       0.00000,       0.0001,       0.00014
     143.0,       0.00000,       8E-05,       0.00012
     144.0,       0.00000,       7E-05,       0.0001
     145.0,       0.00000,       6E-05,       9E-05
     146.0,       0.00000,       5E-05,       7E-05
     147.0,       0.00000,       4E-05,       6E-05
     148.0,       0.00000,       4E-05,       6E-05
     149.0,       0.00000,       4E-05,       5E-05
     150.0,       0.00000,       3E-05,       5E-05
     151.0,       0.00000,       3E-05,       4E-05
     152.0,       0.00000,       2E-05,       4E-05
     153.0,       0.00000,       2E-05,       3E-05
     154.0,       0.00000,       2E-05,       3E-05
     155.0,       0.00000,       2E-05,       3E-05
     156.0,       0.00000,       2E-05,       2E-05
