Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.0845,     0.0002385
       2.0,       10.0800,        0.2131,     0.0006011
       3.0,       10.0800,        0.3658,     0.0010322
       4.0,       10.0800,        0.5368,     0.0015144
       5.0,       10.8000,        0.7215,     0.0020358
       6.0,       10.8000,        0.9290,     0.0026211
       7.0,       10.8000,        1.1352,     0.0032029
       8.0,       10.8000,        1.3241,     0.0037358
       9.0,       10.8000,        1.4794,     0.0041741
      10.0,       11.6400,        1.5927,     0.0044937
      11.0,       11.6400,        1.6850,     0.0047542
      12.0,       11.6400,        1.7459,     0.0049261
      13.0,       11.6400,        1.7860,     0.0050391
      14.0,       11.6400,        1.8138,     0.0051174
      15.0,       12.8400,        1.8344,     0.0051757
      16.0,       12.8400,        1.8787,     0.0053006
      17.0,       12.8400,        1.9184,     0.0054126
      18.0,       12.8400,        1.9536,     0.0055120
      19.0,       12.8400,        1.9844,     0.0055988
      20.0,       14.1600,        2.0106,     0.0056728
      21.0,       14.1600,        2.0641,     0.0058238
      22.0,       14.1600,        2.1119,     0.0059587
      23.0,       14.1600,        2.1539,     0.0060771
      24.0,       14.1600,        2.1899,     0.0061786
      25.0,       15.9600,        2.2200,     0.0062635
      26.0,       15.9600,        2.2888,     0.0064577
      27.0,       15.9600,        2.3506,     0.0066322
      28.0,       15.9600,        2.4052,     0.0067862
      29.0,       15.9600,        2.4525,     0.0069195
      30.0,       18.2400,        2.4924,     0.0070322
      31.0,       18.2400,        2.5835,     0.0072892
      32.0,       18.2400,        2.6661,     0.0075223
      33.0,       18.2400,        2.7395,     0.0077295
      34.0,       18.2400,        2.8036,     0.0079101
      35.0,       21.6000,        2.8582,     0.0080643
      36.0,       21.6000,        2.9958,     0.0084526
      37.0,       21.6000,        3.1303,     0.0088319
      38.0,       21.6000,        3.2652,     0.0092125
      39.0,       21.6000,        3.4071,     0.0096130
      40.0,       26.7600,        3.5638,     0.0100552
      41.0,       26.7600,        3.9148,     0.0110454
      42.0,       26.7600,        4.3586,     0.0122977
      43.0,       26.7600,        4.9213,     0.0138851
      44.0,       26.7600,        5.6248,     0.0158701
      45.0,       36.0000,        6.4799,     0.0182826
      46.0,       36.0000,        7.9097,     0.0223166
      47.0,       36.0000,        9.7186,     0.0274204
      48.0,       36.0000,       11.8150,     0.0333353
      49.0,       36.0000,       14.0185,     0.0395524
      50.0,       57.9600,       16.1191,     0.0454791
      51.0,       57.9600,       19.4416,     0.0548532
      52.0,       57.9600,       23.5649,     0.0664869
      53.0,       57.9601,       28.2215,     0.0796255
      54.0,       57.9600,       32.9374,     0.0929309
      55.0,      204.3600,       37.1475,     0.1048096
      56.0,      204.3600,       55.4259,     0.1563811
      57.0,      204.3601,       88.0358,     0.2483879
      58.0,      204.3600,      128.2150,     0.3617512
      59.0,      204.3600,      162.3693,     0.4581155
      60.0,      204.4800,      182.0706,     0.5137016
      61.0,      204.4800,      189.5825,     0.5348960
      62.0,      204.4802,      191.3514,     0.5398870
      63.0,      204.4800,      191.6243,     0.5406567
      64.0,      204.4800,      191.7590,     0.5410368
      65.0,       57.9601,      191.9115,     0.5414671
      66.0,       57.9599,      169.7041,     0.4788103
      67.0,       57.9601,      134.9091,     0.3806382
      68.0,       57.9599,      102.6273,     0.2895570
      69.0,       57.9601,       78.6686,     0.2219588
      70.0,       35.9999,       63.1029,     0.1780411
      71.0,       35.9999,       51.9573,     0.1465945
      72.0,       36.0002,       44.0206,     0.1242016
      73.0,       35.9999,       38.3047,     0.1080746
      74.0,       35.9999,       34.0919,     0.0961885
      75.0,       26.7600,       30.9542,     0.0873354
      76.0,       26.7600,       27.9792,     0.0789418
      77.0,       26.7602,       25.3331,     0.0714760
      78.0,       26.7600,       23.0839,     0.0651300
      79.0,       26.7600,       21.2467,     0.0599464
      80.0,       21.5998,       19.7945,     0.0558490
      81.0,       21.6003,       18.3542,     0.0517852
      82.0,       21.5998,       17.0297,     0.0480484
      83.0,       21.6003,       15.8492,     0.0447175
      84.0,       21.5998,       14.8343,     0.0418542
      85.0,       18.2399,       13.9948,     0.0394855
      86.0,       18.2399,       13.1391,     0.0370713
      87.0,       18.2404,       12.3455,     0.0348322
      88.0,       18.2399,       11.6258,     0.0328015
      89.0,       18.2399,       10.9895,     0.0310062
      90.0,       15.9600,       10.4442,     0.0294678
      91.0,       15.9600,        9.8804,     0.0278769
      92.0,       15.9596,        9.3567,     0.0263995
      93.0,       15.9600,        8.8806,     0.0250560
      94.0,       15.9600,        8.4559,     0.0238578
      95.0,       14.1598,        8.0854,     0.0228125
      96.0,       14.1603,        7.6905,     0.0216984
      97.0,       14.1598,        7.3190,     0.0206501
      98.0,       14.1603,        6.9770,     0.0196851
      99.0,       14.1598,        6.6681,     0.0188136
     100.0,       12.7199,        6.3941,     0.0180407
     101.0,       12.7204,        6.0978,     0.0172046
     102.0,       12.7199,        5.8170,     0.0164124
     103.0,       12.7204,        5.5563,     0.0156769
     104.0,       12.7199,        5.3188,     0.0150066
     105.0,       11.7597,        5.1059,     0.0144061
     106.0,       11.7601,        4.8820,     0.0137744
     107.0,       11.7597,        4.6711,     0.0131793
     108.0,       11.7601,        4.4757,     0.0126279
     109.0,       11.7597,        4.2976,     0.0121254
     110.0,       10.7999,        4.1378,     0.0116746
     111.0,       10.7999,        3.9622,     0.0111790
     112.0,       10.8004,        3.7932,     0.0107024
     113.0,       10.7999,        3.6333,     0.0102511
