Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.0608,     0.0002385
       2.0,       10.0800,        0.1531,     0.0006011
       3.0,       10.0800,        0.2630,     0.0010323
       4.0,       10.0800,        0.3859,     0.0015149
       5.0,       10.8000,        0.5196,     0.0020398
       6.0,       10.8000,        0.6728,     0.0026411
       7.0,       10.8000,        0.8339,     0.0032733
       8.0,       10.8000,        0.9985,     0.0039193
       9.0,       10.8000,        1.1591,     0.0045496
      10.0,       11.6400,        1.3054,     0.0051239
      11.0,       11.6400,        1.4421,     0.0056608
      12.0,       11.6400,        1.5491,     0.0060806
      13.0,       11.6400,        1.6263,     0.0063837
      14.0,       11.6400,        1.6788,     0.0065899
      15.0,       12.8400,        1.7137,     0.0067268
      16.0,       12.8400,        1.7591,     0.0069049
      17.0,       12.8400,        1.7970,     0.0070540
      18.0,       12.8400,        1.8301,     0.0071835
      19.0,       12.8400,        1.8592,     0.0072981
      20.0,       14.1600,        1.8850,     0.0073992
      21.0,       14.1600,        1.9320,     0.0075838
      22.0,       14.1600,        1.9751,     0.0077529
      23.0,       14.1600,        2.0141,     0.0079060
      24.0,       14.1600,        2.0489,     0.0080426
      25.0,       15.9600,        2.0794,     0.0081623
      26.0,       15.9600,        2.1399,     0.0083999
      27.0,       15.9600,        2.1954,     0.0086176
      28.0,       15.9600,        2.2456,     0.0088148
      29.0,       15.9600,        2.2906,     0.0089912
      30.0,       18.2400,        2.3302,     0.0091467
      31.0,       18.2400,        2.4096,     0.0094584
      32.0,       18.2400,        2.4832,     0.0097474
      33.0,       18.2400,        2.5506,     0.0100119
      34.0,       18.2400,        2.6114,     0.0102507
      35.0,       21.6000,        2.6655,     0.0104631
      36.0,       21.6000,        2.7842,     0.0109287
      37.0,       21.6000,        2.9015,     0.0113895
      38.0,       21.6000,        3.0207,     0.0118572
      39.0,       21.6000,        3.1468,     0.0123523
      40.0,       26.7600,        3.2862,     0.0128993
      41.0,       26.7600,        3.5777,     0.0140436
      42.0,       26.7600,        3.9458,     0.0154885
      43.0,       26.7600,        4.4130,     0.0173222
      44.0,       26.7600,        5.0012,     0.0196313
      45.0,       36.0000,        5.7287,     0.0224869
      46.0,       36.0000,        6.9358,     0.0272253
      47.0,       36.0000,        8.5019,     0.0333724
      48.0,       36.0000,       10.3862,     0.0407690
      49.0,       36.0000,       12.4688,     0.0489440
      50.0,       57.9600,       14.5791,     0.0572273
