Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.4434,     0.0002273
       2.0,       10.0800,        0.9650,     0.0004946
       3.0,       10.0800,        1.2906,     0.0006614
       4.0,       10.0800,        1.4076,     0.0007214
       5.0,       10.8000,        1.4279,     0.0007318
       6.0,       10.8000,        1.4764,     0.0007566
       7.0,       10.8000,        1.5081,     0.0007729
       8.0,       10.8000,        1.5237,     0.0007809
       9.0,       10.8000,        1.5284,     0.0007833
      10.0,       11.6400,        1.5291,     0.0007837
      11.0,       11.6400,        1.5866,     0.0008132
      12.0,       11.6400,        1.6244,     0.0008325
      13.0,       11.6400,        1.6422,     0.0008416
      14.0,       11.6400,        1.6474,     0.0008443
      15.0,       12.8400,        1.6480,     0.0008446
      16.0,       12.8400,        1.7315,     0.0008874
      17.0,       12.8400,        1.7855,     0.0009151
      18.0,       12.8400,        1.8104,     0.0009278
      19.0,       12.8400,        1.8173,     0.0009314
      20.0,       14.1600,        1.8180,     0.0009317
      21.0,       14.1600,        1.9115,     0.0009796
      22.0,       14.1600,        1.9710,     0.0010102
      23.0,       14.1600,        1.9976,     0.0010238
      24.0,       14.1600,        2.0047,     0.0010274
      25.0,       15.9600,        2.0055,     0.0010278
      26.0,       15.9600,        2.1357,     0.0010946
      27.0,       15.9600,        2.2179,     0.0011367
      28.0,       15.9600,        2.2537,     0.0011550
      29.0,       15.9600,        2.2631,     0.0011599
      30.0,       18.2400,        2.2646,     0.0011606
      31.0,       18.2400,        2.4360,     0.0012485
      32.0,       18.2400,        2.5454,     0.0013045
      33.0,       18.2400,        2.5949,     0.0013299
      34.0,       18.2400,        2.6116,     0.0013384
      35.0,       21.6000,        2.6194,     0.0013425
      36.0,       21.6000,        2.8981,     0.0014853
      37.0,       21.6000,        3.1051,     0.0015914
      38.0,       21.6000,        3.2542,     0.0016678
      39.0,       21.6000,        3.4029,     0.0017440
      40.0,       26.7600,        3.5989,     0.0018445
      41.0,       26.7600,        4.3892,     0.0022495
      42.0,       26.7600,        5.2842,     0.0027082
      43.0,       26.7600,        6.2743,     0.0032157
      44.0,       26.7600,        7.3849,     0.0037848
      45.0,       36.0000,        8.5740,     0.0043943
      46.0,       36.0000,       11.0373,     0.0056567
      47.0,       36.0000,       13.5770,     0.0069583
      48.0,       36.0000,       15.8272,     0.0081116
      49.0,       36.0000,       17.7054,     0.0090742
      50.0,       57.9600,       19.2057,     0.0098431
      51.0,       57.9600,       24.3974,     0.0125039
      52.0,       57.9600,       30.2749,     0.0155162
      53.0,       57.9601,       35.4702,     0.0181788
      54.0,       57.9600,       39.4987,     0.0202434
      55.0,      204.3600,       42.1645,     0.0216097
      56.0,      204.3600,       81.3502,     0.0416926
      57.0,      204.3601,      133.1942,     0.0682631
      58.0,      204.3600,      171.8190,     0.0880586
      59.0,      204.3600,      188.6001,     0.0966591
      60.0,      204.4800,      191.6043,     0.0981987
      61.0,      204.4800,      191.2185,     0.0980010
      62.0,      204.4802,      191.2368,     0.0980104
      63.0,      204.4800,      191.4884,     0.0981394
      64.0,      204.4800,      191.6532,     0.0982238
      65.0,       57.9601,      191.7894,     0.0982936
      66.0,       57.9599,      145.4435,     0.0745410
      67.0,       57.9601,       96.5105,     0.0494624
      68.0,       57.9599,       68.5197,     0.0351169
      69.0,       57.9601,       54.6822,     0.0280251
      70.0,       35.9999,       48.4870,     0.0248500
      71.0,       35.9999,       41.4889,     0.0212634
      72.0,       36.0002,       35.6330,     0.0182622
      73.0,       35.9999,       31.4735,     0.0161304
      74.0,       35.9999,       28.5820,     0.0146485
      75.0,       26.7600,       26.6731,     0.0136702
      76.0,       26.7600,       23.8506,     0.0122236
      77.0,       26.7602,       21.4001,     0.0109677
      78.0,       26.7600,       19.6185,     0.0100546
      79.0,       26.7600,       18.3507,     0.0094049
      80.0,       21.5998,       17.4441,     0.0089402
      81.0,       21.6003,       15.9761,     0.0081879
      82.0,       21.5998,       14.6571,     0.0075119
      83.0,       21.6003,       13.6597,     0.0070007
      84.0,       21.5998,       12.9344,     0.0066290
      85.0,       18.2399,       12.4032,     0.0063567
      86.0,       18.2399,       11.5195,     0.0059038
      87.0,       18.2404,       10.7113,     0.0054896
      88.0,       18.2399,       10.0756,     0.0051638
      89.0,       18.2399,        9.5964,     0.0049182
      90.0,       15.9600,        9.2370,     0.0047340
      91.0,       15.9600,        8.6612,     0.0044389
      92.0,       15.9596,        8.1383,     0.0041710
      93.0,       15.9600,        7.7173,     0.0039552
      94.0,       15.9600,        7.3892,     0.0037871
      95.0,       14.1598,        7.1355,     0.0036570
      96.0,       14.1603,        6.7187,     0.0034434
      97.0,       14.1598,        6.3431,     0.0032509
      98.0,       14.1603,        6.0376,     0.0030943
      99.0,       14.1598,        5.7930,     0.0029689
     100.0,       12.7199,        5.5960,     0.0028680
     101.0,       12.7204,        5.2750,     0.0027035
     102.0,       12.7199,        4.9889,     0.0025569
     103.0,       12.7204,        4.7562,     0.0024376
     104.0,       12.7199,        4.5680,     0.0023411
     105.0,       11.7597,        4.4127,     0.0022615
     106.0,       11.7601,        4.1803,     0.0021424
     107.0,       11.7597,        3.9718,     0.0020356
     108.0,       11.7601,        3.8003,     0.0019477
     109.0,       11.7597,        3.6613,     0.0018764
     110.0,       10.7999,        3.5463,     0.0018175
     111.0,       10.7999,        3.3504,     0.0017171
     112.0,       10.8004,        3.1689,     0.0016241
     113.0,       10.7999,        3.0164,     0.0015459
     114.0,       10.7999,        2.8907,     0.0014815
     115.0,       10.0802,        2.7855,     0.0014276
     116.0,       10.0802,        2.6271,     0.0013464
     117.0,       10.0797,        2.4832,     0.0012726
     118.0,       10.0802,        2.3619,     0.0012105
     119.0,       10.0802,        2.2614,     0.0011590
     120.0,        0.0000,        2.1765,     0.0011155
     121.0,        0.0000,        1.2945,     0.0006635
     122.0,        0.0000,        0.6544,     0.0003354
     123.0,        0.0000,        0.3105,     0.0001591
     124.0,        0.0000,        0.1482,     0.0000760
     125.0,        0.0000,        0.0734,     0.0000376
     126.0,        0.0000,        0.0384,     0.0000197
     127.0,        0.0000,        0.0213,     0.0000109
     128.0,        0.0000,        0.0125,     0.0000064
     129.0,        0.0000,        0.0077,     0.0000040
     130.0,        0.0000,        0.0050,     0.0000026
