Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,      0.000000
       1.0,       10.0800,        0.0382,      0.000239
       2.0,       10.0800,        0.0962,      0.000601
       3.0,       10.0800,        0.1653,      0.001033
       4.0,       10.0800,        0.2438,      0.001524
       5.0,       10.8000,        0.3341,      0.002088
       6.0,       10.8000,        0.4515,      0.002821
       7.0,       10.8000,        0.6018,      0.003761
       8.0,       10.8000,        0.7902,      0.004938
       9.0,       10.8000,        1.0079,      0.006298
      10.0,       11.6400,        1.2364,      0.007726
      11.0,       11.6400,        1.4663,      0.009163
      12.0,       11.6400,        1.6704,      0.010438
      13.0,       11.6400,        1.8368,      0.011478
      14.0,       11.6400,        1.9621,      0.012262
      15.0,       12.8400,        2.0508,      0.012816
      16.0,       12.8400,        2.1276,      0.013296
      17.0,       12.8400,        2.1850,      0.013655
      18.0,       12.8400,        2.2307,      0.013940
      19.0,       12.8400,        2.2699,      0.014185
      20.0,       14.1600,        2.3056,      0.014408
      21.0,       14.1600,        2.3573,      0.014731
      22.0,       14.1600,        2.4066,      0.015039
      23.0,       14.1600,        2.4533,      0.015331
      24.0,       14.1600,        2.4978,      0.015609
      25.0,       15.9600,        2.5402,      0.015874
      26.0,       15.9600,        2.6057,      0.016283
      27.0,       15.9600,        2.6678,      0.016672
      28.0,       15.9600,        2.7268,      0.017040
      29.0,       15.9600,        2.7832,      0.017393
      30.0,       18.2400,        2.8374,      0.017731
      31.0,       18.2400,        2.9225,      0.018263
      32.0,       18.2400,        3.0042,      0.018774
      33.0,       18.2400,        3.0825,      0.019263
      34.0,       18.2400,        3.1582,      0.019736
      35.0,       21.6000,        3.2314,      0.020193
      36.0,       21.6000,        3.3545,      0.020963
      37.0,       21.6000,        3.4778,      0.021734
      38.0,       21.6000,        3.6045,      0.022525
      39.0,       21.6000,        3.7400,      0.023372
      40.0,       26.7600,        3.8902,      0.024311
      41.0,       26.7600,        4.1572,      0.025979
      42.0,       26.7600,        4.4837,      0.028020
      43.0,       26.7600,        4.8866,      0.030537
      44.0,       26.7600,        5.3821,      0.033634
      45.0,       36.0000,        5.9786,      0.037362
      46.0,       36.0001,        6.9031,      0.043138
      47.0,       36.0000,        8.0560,      0.050344
      48.0,       36.0000,        9.4454,      0.059026
      49.0,       36.0000,       11.0761,      0.069216
      50.0,       57.9600,       12.9135,      0.080699
      51.0,       57.9600,       15.6082,      0.097538
      52.0,       57.9600,       18.8459,      0.117771
      53.0,       57.9601,       22.5411,      0.140864
      54.0,       57.9600,       26.6135,      0.166313
      55.0,      204.3600,       30.8558,      0.192823
      56.0,      204.3600,       42.4777,      0.265450
      57.0,      204.3601,       61.7324,      0.385777
      58.0,      204.3600,       88.9354,      0.555773
      59.0,      204.3600,      121.1689,      0.757206
      60.0,      204.4800,      151.4997,      0.946748
      61.0,      204.4800,      173.3746,      1.083448
      62.0,      204.4802,      185.3659,      1.158384
      63.0,      204.4800,      190.3529,      1.189548
      64.0,      204.4800,      191.8932,      1.199174
      65.0,       57.9601,      192.2729,      1.201547
      66.0,       57.9599,      180.3006,      1.126730
      67.0,       57.9601,      159.0614,      0.994002
      68.0,       57.9599,      133.7044,      0.835542
      69.0,       57.9601,      108.7420,      0.679548
      70.0,       35.9999,       87.6522,      0.547754
      71.0,       35.9999,       70.7239,      0.441966
      72.0,       36.0002,       58.1359,      0.363301
      73.0,       35.9999,       48.9967,      0.306189
      74.0,       35.9999,       42.3161,      0.264440
      75.0,       26.7600,       37.3708,      0.233536
      76.0,       26.7600,       33.3243,      0.208249
      77.0,       26.7602,       30.0386,      0.187716
      78.0,       26.7600,       27.3227,      0.170744
      79.0,       26.7600,       25.0312,      0.156424
      80.0,       21.5998,       23.0876,      0.144279
      81.0,       21.6003,       21.2893,      0.133041
      82.0,       21.5998,       19.7126,      0.123187
      83.0,       21.6003,       18.3441,      0.114635
      84.0,       21.5998,       17.1503,      0.107175
      85.0,       18.2399,       16.1040,      0.100636
      86.0,       18.2399,       15.0935,      0.094322
      87.0,       18.2404,       14.1749,      0.088582
      88.0,       18.2399,       13.3525,      0.083442
      89.0,       18.2399,       12.6189,      0.078858
      90.0,       15.9600,       11.9643,      0.074767
      91.0,       15.9600,       11.3220,      0.070753
      92.0,       15.9596,       10.7284,      0.067043
      93.0,       15.9600,       10.1869,      0.063660
      94.0,       15.9600,        9.6965,      0.060595
      95.0,       14.1598,        9.2543,      0.057832
      96.0,       14.1603,        8.8140,      0.055080
      97.0,       14.1598,        8.4034,      0.052514
      98.0,       14.1603,        8.0237,      0.050142
      99.0,       14.1598,        7.6742,      0.047958
     100.0,       12.7199,        7.3538,      0.045955
     101.0,       12.7204,        7.0298,      0.043931
     102.0,       12.7199,        6.7249,      0.042025
     103.0,       12.7204,        6.4401,      0.040245
     104.0,       12.7199,        6.1752,      0.038590
     105.0,       11.7597,        5.9296,      0.037055
     106.0,       11.7601,        5.6832,      0.035515
     107.0,       11.7597,        5.4511,      0.034065
     108.0,       11.7601,        5.2343,      0.032710
     109.0,       11.7597,        5.0327,      0.031450
     110.0,       10.7999,        4.8461,      0.030284
     111.0,       10.7999,        4.6552,      0.029091
     112.0,       10.8004,        4.4739,      0.027958
     113.0,       10.7999,        4.3029,      0.026890
     114.0,       10.7999,        4.1420,      0.025884
     115.0,       10.0802,        3.9904,      0.024937
     116.0,       10.0802,        3.8347,      0.023964
     117.0,       10.0797,        3.6852,      0.023029
     118.0,       10.0802,        3.5427,      0.022139
     119.0,       10.0802,        3.4075,      0.021294
     120.0,        0.0000,        3.2799,      0.020497
     121.0,        0.0000,        2.9950,      0.018717
     122.0,        0.0000,        2.7111,      0.016942
     123.0,        0.0000,        2.4410,      0.015255
     124.0,        0.0000,        2.1798,      0.013622
     125.0,        0.0000,        1.9245,      0.012027
     126.0,        0.0000,        1.6781,      0.010487
     127.0,        0.0000,        1.4457,      0.009034
     128.0,        0.0000,        1.2321,      0.007700
     129.0,        0.0000,        1.0404,      0.006501
     130.0,        0.0000,        0.8719,      0.005449
     131.0,        0.0000,        0.7268,      0.004542
     132.0,        0.0000,        0.6040,      0.003774
     133.0,        0.0000,        0.5013,      0.003133
     134.0,        0.0000,        0.4163,      0.002601
     135.0,        0.0000,        0.3463,      0.002164
     136.0,        0.0000,        0.2890,      0.001806
     137.0,        0.0000,        0.2419,      0.001512
     138.0,        0.0000,        0.2033,      0.001270
     139.0,        0.0000,        0.1715,      0.001071
     140.0,        0.0000,        0.1452,      0.000907
     141.0,        0.0000,        0.1235,      0.000772
     142.0,        0.0000,        0.1054,      0.000659
     143.0,        0.0000,        0.0904,      0.000565
     144.0,        0.0000,        0.0778,      0.000486
     145.0,        0.0000,        0.0672,      0.000420
     146.0,        0.0000,        0.0582,      0.000364
     147.0,        0.0000,        0.0507,      0.000317
     148.0,        0.0000,        0.0442,      0.000276
     149.0,        0.0000,        0.0388,      0.000242
     150.0,        0.0000,        0.0341,      0.000213
     151.0,        0.0000,        0.0300,      0.000188
     152.0,        0.0000,        0.0266,      0.000166
     153.0,        0.0000,        0.0236,      0.000147
     154.0,        0.0000,        0.0210,      0.000131
     155.0,        0.0000,        0.0187,      0.000117
     156.0,        0.0000,        0.0168,      0.000105
     157.0,        0.0000,        0.0150,      0.000094
     158.0,        0.0000,        0.0135,      0.000085
     159.0,        0.0000,        0.0122,      0.000076
     160.0,        0.0000,        0.0110,      0.000069
     161.0,        0.0000,        0.0100,      0.000062
     162.0,        0.0000,        0.0091,      0.000057
     163.0,        0.0000,        0.0082,      0.000052
     164.0,        0.0000,        0.0075,      0.000047
     165.0,        0.0000,        0.0069,      0.000043
     166.0,        0.0000,        0.0063,      0.000039
     167.0,        0.0000,        0.0058,      0.000036
     168.0,        0.0000,        0.0053,      0.000033
     169.0,        0.0000,        0.0049,      0.000030
     170.0,        0.0000,        0.0045,      0.000028
     171.0,        0.0000,        0.0041,      0.000026
     172.0,        0.0000,        0.0038,      0.000024
     173.0,        0.0000,        0.0035,      0.000022
