Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00583,       0.00842
       2.0,       0.39685,       0.01467,       0.02117
       3.0,       0.39685,       0.02483,       0.03585
       4.0,       0.39685,       0.03494,       0.05044
       5.0,       0.4252,       0.0433,       0.06251
       6.0,       0.4252,       0.04974,       0.07181
       7.0,       0.4252,       0.05345,       0.07716
       8.0,       0.4252,       0.0553,       0.07984
       9.0,       0.4252,       0.05619,       0.08112
      10.0,       0.45827,       0.05664,       0.08177
      11.0,       0.45827,       0.05795,       0.08366
      12.0,       0.45827,       0.05904,       0.08523
      13.0,       0.45827,       0.05992,       0.0865
      14.0,       0.45827,       0.06059,       0.08746
      15.0,       0.50551,       0.06104,       0.08811
      16.0,       0.50551,       0.06287,       0.09076
      17.0,       0.50551,       0.06441,       0.09298
      18.0,       0.50551,       0.06567,       0.0948
      19.0,       0.50551,       0.06661,       0.09616
      20.0,       0.55748,       0.06724,       0.09707
      21.0,       0.55748,       0.06936,       0.10013
      22.0,       0.55748,       0.07111,       0.10266
      23.0,       0.55748,       0.07251,       0.10468
      24.0,       0.55748,       0.07355,       0.10618
      25.0,       0.62835,       0.07422,       0.10716
      26.0,       0.62835,       0.07707,       0.11127
      27.0,       0.62835,       0.07947,       0.11473
      28.0,       0.62835,       0.08141,       0.11753
      29.0,       0.62835,       0.08285,       0.1196
      30.0,       0.71811,       0.08377,       0.12094
      31.0,       0.71811,       0.08756,       0.1264
      32.0,       0.71811,       0.09083,       0.13112
      33.0,       0.71811,       0.09353,       0.13502
      34.0,       0.71811,       0.09559,       0.138
      35.0,       0.85039,       0.09701,       0.14005
      36.0,       0.85039,       0.10326,       0.14907
      37.0,       0.85039,       0.10959,       0.15821
      38.0,       0.85039,       0.1163,       0.16789
      39.0,       0.85039,       0.12381,       0.17873
      40.0,       1.05354,       0.13273,       0.19162
      41.0,       1.05354,       0.15502,       0.22379
      42.0,       1.05354,       0.18619,       0.2688
      43.0,       1.05354,       0.22681,       0.32743
      44.0,       1.05354,       0.27456,       0.39637
      45.0,       1.41732,       0.32448,       0.46844
      46.0,       1.41732,       0.40139,       0.57946
      47.0,       1.41732,       0.49113,       0.70902
      48.0,       1.41732,       0.58305,       0.84171
      49.0,       1.41732,       0.66633,       0.96194
      50.0,       2.28189,       0.73412,       1.05981
      51.0,       2.28189,       0.88455,       1.27697
      52.0,       2.28189,       1.09268,       1.57744
      53.0,       2.28189,       1.31404,       1.89699
      54.0,       2.28189,       1.50099,       2.16689
      55.0,       8.04567,       1.62733,       2.34927
      56.0,       8.04567,       2.70884,       3.91058
      57.0,       8.04567,       4.6084,       6.65286
      58.0,       8.04567,       6.35409,       9.17301
      59.0,       8.04567,       7.25444,       10.47279
      60.0,       8.05039,       7.5008,       10.82844
      61.0,       8.05039,       7.52554,       10.86415
      62.0,       8.0504,       7.52752,       10.86702
      63.0,       8.05039,       7.53446,       10.87703
      64.0,       8.05039,       7.54115,       10.8867
      65.0,       2.28189,       7.547,       10.89513
      66.0,       2.28189,       6.21348,       8.97001
      67.0,       2.28189,       4.37241,       6.31217
      68.0,       2.28189,       3.05117,       4.40478
      69.0,       2.28189,       2.31763,       3.34581
      70.0,       1.41732,       1.97561,       2.85207
      71.0,       1.41732,       1.72064,       2.48398
      72.0,       1.41733,       1.49367,       2.15631
      73.0,       1.41732,       1.30424,       1.88285
      74.0,       1.41732,       1.16246,       1.67817
      75.0,       1.05354,       1.06862,       1.5427
      76.0,       1.05354,       0.97188,       1.40304
      77.0,       1.05355,       0.87993,       1.27029
      78.0,       1.05354,       0.80134,       1.15685
      79.0,       1.05354,       0.73978,       1.06797
      80.0,       0.85039,       0.69507,       1.00343
      81.0,       0.85041,       0.64488,       0.93097
      82.0,       0.85039,       0.59597,       0.86036
      83.0,       0.85041,       0.55315,       0.79855
      84.0,       0.85039,       0.5187,       0.74881
      85.0,       0.71811,       0.49263,       0.71118
      86.0,       0.71811,       0.46236,       0.66748
      87.0,       0.71813,       0.43243,       0.62426
      88.0,       0.71811,       0.40552,       0.58543
      89.0,       0.71811,       0.38326,       0.55328
      90.0,       0.62835,       0.36592,       0.52826
      91.0,       0.62835,       0.34602,       0.49953
      92.0,       0.62833,       0.32651,       0.47136
      93.0,       0.62835,       0.30873,       0.4457
      94.0,       0.62835,       0.29367,       0.42396
      95.0,       0.55747,       0.28166,       0.40662
      96.0,       0.55749,       0.26754,       0.38623
      97.0,       0.55747,       0.25366,       0.3662
      98.0,       0.55749,       0.24079,       0.34762
      99.0,       0.55747,       0.22957,       0.33142
     100.0,       0.50078,       0.22031,       0.31805
     101.0,       0.5008,       0.20943,       0.30235
     102.0,       0.50078,       0.19888,       0.28711
     103.0,       0.5008,       0.18909,       0.27299
     104.0,       0.50078,       0.18045,       0.26051
     105.0,       0.46298,       0.17315,       0.24997
     106.0,       0.463,       0.16499,       0.23819
     107.0,       0.46298,       0.15722,       0.22697
     108.0,       0.463,       0.15007,       0.21665
     109.0,       0.46298,       0.14375,       0.20752
     110.0,       0.42519,       0.13835,       0.19974
     111.0,       0.42519,       0.13181,       0.19029
     112.0,       0.42521,       0.12534,       0.18095
     113.0,       0.42519,       0.1192,       0.17208
     114.0,       0.42519,       0.11361,       0.16402
     115.0,       0.39686,       0.10871,       0.15693
     116.0,       0.39686,       0.10311,       0.14886
     117.0,       0.39684,       0.09774,       0.14111
     118.0,       0.39686,       0.09273,       0.13387
     119.0,       0.39686,       0.0882,       0.12732
     120.0,       0.00000,       0.08421,       0.12157
     121.0,       0.00000,       0.06478,       0.09352
     122.0,       0.00000,       0.04664,       0.06733
     123.0,       0.00000,       0.03263,       0.0471
     124.0,       0.00000,       0.0224,       0.03233
     125.0,       0.00000,       0.0152,       0.02195
     126.0,       0.00000,       0.01029,       0.01486
     127.0,       0.00000,       0.00699,       0.0101
     128.0,       0.00000,       0.0048,       0.00692
     129.0,       0.00000,       0.00333,       0.00481
     130.0,       0.00000,       0.00235,       0.00339
     131.0,       0.00000,       0.00168,       0.00243
     132.0,       0.00000,       0.00122,       0.00177
     133.0,       0.00000,       0.0009,       0.0013
     134.0,       0.00000,       0.00068,       0.00098
     135.0,       0.00000,       0.00052,       0.00075
     136.0,       0.00000,       0.0004,       0.00057
     137.0,       0.00000,       0.00031,       0.00045
     138.0,       0.00000,       0.00024,       0.00035
     139.0,       0.00000,       0.0002,       0.00028
     140.0,       0.00000,       0.00016,       0.00023
     141.0,       0.00000,       0.00013,       0.00018
     142.0,       0.00000,       0.00011,       0.00015
     143.0,       0.00000,       9E-05,       0.00013
     144.0,       0.00000,       7E-05,       0.00011
     145.0,       0.00000,       6E-05,       9E-05
     146.0,       0.00000,       5E-05,       7E-05
     147.0,       0.00000,       4E-05,       6E-05
     148.0,       0.00000,       4E-05,       5E-05
     149.0,       0.00000,       3E-05,       5E-05
     150.0,       0.00000,       3E-05,       4E-05
     151.0,       0.00000,       2E-05,       4E-05
     152.0,       0.00000,       2E-05,       3E-05
     153.0,       0.00000,       2E-05,       3E-05
     154.0,       0.00000,       2E-05,       2E-05
     155.0,       0.00000,       2E-05,       2E-05
     156.0,       0.00000,       1E-05,       2E-05
