Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,      0.000000
       1.0,       10.0800,        0.0354,      0.000239
       2.0,       10.0800,        0.0891,      0.000601
       3.0,       10.0800,        0.1531,      0.001033
       4.0,       10.0800,        0.2246,      0.001515
       5.0,       10.8000,        0.3024,      0.002040
       6.0,       10.8000,        0.3918,      0.002643
       7.0,       10.8000,        0.4865,      0.003283
       8.0,       10.8000,        0.5862,      0.003955
       9.0,       10.8000,        0.6903,      0.004657
      10.0,       11.6400,        0.7984,      0.005387
      11.0,       11.6400,        0.9191,      0.006201
      12.0,       11.6400,        1.0433,      0.007039
      13.0,       11.6400,        1.1699,      0.007893
      14.0,       11.6400,        1.2967,      0.008748
      15.0,       12.8400,        1.4201,      0.009581
      16.0,       12.8400,        1.5502,      0.010459
      17.0,       12.8400,        1.6681,      0.011254
      18.0,       12.8400,        1.7699,      0.011941
      19.0,       12.8400,        1.8539,      0.012508
      20.0,       14.1600,        1.9204,      0.012956
      21.0,       14.1600,        1.9884,      0.013416
      22.0,       14.1600,        2.0444,      0.013793
      23.0,       14.1600,        2.0915,      0.014111
      24.0,       14.1600,        2.1322,      0.014385
      25.0,       15.9600,        2.1682,      0.014629
      26.0,       15.9600,        2.2241,      0.015006
      27.0,       15.9600,        2.2769,      0.015362
      28.0,       15.9600,        2.3267,      0.015698
      29.0,       15.9600,        2.3736,      0.016014
      30.0,       18.2400,        2.4174,      0.016310
      31.0,       18.2400,        2.4886,      0.016790
      32.0,       18.2400,        2.5564,      0.017248
      33.0,       18.2400,        2.6207,      0.017681
      34.0,       18.2400,        2.6814,      0.018091
      35.0,       21.6000,        2.7386,      0.018477
      36.0,       21.6000,        2.8385,      0.019151
      37.0,       21.6000,        2.9346,      0.019799
      38.0,       21.6000,        3.0273,      0.020425
      39.0,       21.6000,        3.1177,      0.021035
      40.0,       26.7600,        3.2078,      0.021643
      41.0,       26.7600,        3.3749,      0.022770
      42.0,       26.7600,        3.5502,      0.023952
      43.0,       26.7600,        3.7428,      0.025252
      44.0,       26.7600,        3.9663,      0.026760
      45.0,       36.0000,        4.2357,      0.028578
      46.0,       36.0000,        4.7139,      0.031804
      47.0,       36.0000,        5.2830,      0.035643
      48.0,       36.0000,        5.9760,      0.040319
      49.0,       36.0000,        6.8403,      0.046150
      50.0,       57.9600,        7.9175,      0.053418
      51.0,       57.9600,        9.7112,      0.065520
      52.0,       57.9600,       11.9869,      0.080873
      53.0,       57.9601,       14.8683,      0.100314
      54.0,       57.9600,       18.3618,      0.123883
      55.0,      204.3600,       22.2708,      0.150257
      56.0,      204.3600,       33.5374,      0.226270
      57.0,      204.3601,       52.6391,      0.355146
      58.0,      204.3600,       77.2177,      0.520973
      59.0,      204.3600,      103.3676,      0.697401
      60.0,      204.4800,      128.9759,      0.870175
      61.0,      204.4800,      151.8363,      1.024410
      62.0,      204.4802,      168.9798,      1.140073
      63.0,      204.4800,      179.3763,      1.210217
      64.0,      204.4800,      184.4846,      1.244681
      65.0,       57.9601,      186.5813,      1.258827
      66.0,       57.9599,      174.8755,      1.179851
      67.0,       57.9601,      154.3999,      1.041705
      68.0,       57.9599,      132.5935,      0.894582
      69.0,       57.9601,      111.9303,      0.755171
      70.0,       35.9999,       93.5612,      0.631239
      71.0,       35.9999,       77.2316,      0.521066
      72.0,       36.0002,       63.7506,      0.430113
      73.0,       35.9999,       53.1372,      0.358506
      74.0,       35.9999,       45.0085,      0.303664
      75.0,       26.7600,       38.8905,      0.262387
      76.0,       26.7600,       33.9757,      0.229227
