Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.2046,     0.0002385
       2.0,       10.0800,        0.5151,     0.0006004
       3.0,       10.0800,        0.8768,     0.0010220
       4.0,       10.0800,        1.2492,     0.0014561
       5.0,       10.8000,        1.5768,     0.0018379
       6.0,       10.8000,        1.8450,     0.0021505
       7.0,       10.8000,        2.0111,     0.0023440
       8.0,       10.8000,        2.0988,     0.0024462
       9.0,       10.8000,        2.1413,     0.0024958
      10.0,       11.6400,        2.1623,     0.0025202
      11.0,       11.6400,        2.2119,     0.0025781
      12.0,       11.6400,        2.2529,     0.0026259
      13.0,       11.6400,        2.2863,     0.0026648
      14.0,       11.6400,        2.3123,     0.0026951
      15.0,       12.8400,        2.3307,     0.0027166
      16.0,       12.8400,        2.3987,     0.0027958
      17.0,       12.8400,        2.4563,     0.0028629
      18.0,       12.8400,        2.5038,     0.0029183
      19.0,       12.8400,        2.5406,     0.0029613
      20.0,       14.1600,        2.5664,     0.0029913
      21.0,       14.1600,        2.6457,     0.0030836
      22.0,       14.1600,        2.7115,     0.0031603
      23.0,       14.1600,        2.7647,     0.0032224
      24.0,       14.1600,        2.8053,     0.0032697
      25.0,       15.9600,        2.8331,     0.0033021
      26.0,       15.9600,        2.9385,     0.0034250
      27.0,       15.9600,        3.0276,     0.0035289
      28.0,       15.9600,        3.1005,     0.0036138
      29.0,       15.9600,        3.1560,     0.0036785
      30.0,       18.2400,        3.1936,     0.0037223
      31.0,       18.2400,        3.3323,     0.0038840
      32.0,       18.2400,        3.4508,     0.0040221
      33.0,       18.2400,        3.5485,     0.0041359
      34.0,       18.2400,        3.6236,     0.0042235
      35.0,       21.6000,        3.6755,     0.0042840
      36.0,       21.6000,        3.8924,     0.0045368
      37.0,       21.6000,        4.0970,     0.0047752
      38.0,       21.6000,        4.2950,     0.0050060
      39.0,       21.6000,        4.4937,     0.0052377
      40.0,       26.7600,        4.7040,     0.0054827
      41.0,       26.7600,        5.2884,     0.0061639
      42.0,       26.7600,        6.0217,     0.0070186
      43.0,       26.7600,        6.9162,     0.0080612
      44.0,       26.7600,        7.9407,     0.0092553
      45.0,       36.0000,        9.0293,     0.0105241
      46.0,       36.0001,       10.9579,     0.0127720
      47.0,       36.0000,       13.2010,     0.0153865
      48.0,       36.0000,       15.5170,     0.0180859
      49.0,       36.0000,       17.6326,     0.0205517
      50.0,       57.9600,       19.3735,     0.0225808
      51.0,       57.9600,       23.3980,     0.0272716
      52.0,       57.9600,       28.5150,     0.0332357
      53.0,       57.9601,       33.8279,     0.0394282
      54.0,       57.9600,       38.4219,     0.0447827
      55.0,      204.3600,       41.7476,     0.0486590
      56.0,      204.3600,       69.7704,     0.0813211
      57.0,      204.3601,      114.8193,     0.1338279
      58.0,      204.3600,      157.7642,     0.1838824
      59.0,      204.3600,      182.8217,     0.2130882
      60.0,      204.4800,      191.1708,     0.2228196
      61.0,      204.4800,      192.2571,     0.2240857
      62.0,      204.4802,      192.1786,     0.2239942
      63.0,      204.4800,      192.3153,     0.2241535
      64.0,      204.4800,      192.4961,     0.2243642
      65.0,       57.9601,      192.6349,     0.2245260
      66.0,       57.9599,      158.1672,     0.1843522
      67.0,       57.9601,      114.0074,     0.1328815
      68.0,       57.9599,       81.6804,     0.0952028
      69.0,       57.9601,       62.6113,     0.0729768
      70.0,       35.9999,       52.8273,     0.0615730
      71.0,       35.9999,       45.1943,     0.0526763
      72.0,       36.0002,       39.1199,     0.0455963
      73.0,       35.9999,       34.4326,     0.0401330
      74.0,       35.9999,       30.9621,     0.0360880
      75.0,       26.7600,       28.5561,     0.0332836
      76.0,       26.7600,       25.8751,     0.0301588
      77.0,       26.7602,       23.4328,     0.0273122
      78.0,       26.7600,       21.4232,     0.0249698
      79.0,       26.7600,       19.8770,     0.0231677
      80.0,       21.5998,       18.7470,     0.0218506
      81.0,       21.6003,       17.3970,     0.0202771
      82.0,       21.5998,       16.1181,     0.0187865
      83.0,       21.6003,       15.0171,     0.0175032
      84.0,       21.5998,       14.1365,     0.0164768
      85.0,       18.2399,       13.4699,     0.0156999
      86.0,       18.2399,       12.6582,     0.0147538
      87.0,       18.2404,       11.8820,     0.0138491
      88.0,       18.2399,       11.1947,     0.0130480
      89.0,       18.2399,       10.6251,     0.0123841
      90.0,       15.9600,       10.1785,     0.0118636
      91.0,       15.9600,        9.6416,     0.0112378
      92.0,       15.9596,        9.1337,     0.0106458
      93.0,       15.9600,        8.6801,     0.0101171
      94.0,       15.9600,        8.2964,     0.0096699
      95.0,       14.1598,        7.9871,     0.0093094
      96.0,       14.1603,        7.6024,     0.0088610
      97.0,       14.1598,        7.2368,     0.0084349
      98.0,       14.1603,        6.9065,     0.0080498
      99.0,       14.1598,        6.6216,     0.0077178
     100.0,       12.7199,        6.3858,     0.0074430
     101.0,       12.7204,        6.0907,     0.0070991
     102.0,       12.7199,        5.8114,     0.0067735
     103.0,       12.7204,        5.5580,     0.0064782
     104.0,       12.7199,        5.3373,     0.0062209
     105.0,       11.7597,        5.1518,     0.0060047
     106.0,       11.7601,        4.9332,     0.0057498
     107.0,       11.7597,        4.7286,     0.0055114
     108.0,       11.7601,        4.5436,     0.0052958
     109.0,       11.7597,        4.3818,     0.0051072
     110.0,       10.7999,        4.2448,     0.0049475
     111.0,       10.7999,        4.0678,     0.0047412
     112.0,       10.8004,        3.8966,     0.0045417
     113.0,       10.7999,        3.7375,     0.0043562
     114.0,       10.7999,        3.5945,     0.0041895
     115.0,       10.0802,        3.4699,     0.0040443
     116.0,       10.0802,        3.3195,     0.0038691
     117.0,       10.0797,        3.1775,     0.0037036
     118.0,       10.0802,        3.0473,     0.0035517
     119.0,       10.0802,        2.9310,     0.0034162
     120.0,        0.0000,        2.8296,     0.0032980
     121.0,        0.0000,        2.1984,     0.0025623
     122.0,        0.0000,        1.5925,     0.0018561
     123.0,        0.0000,        1.1153,     0.0012999
     124.0,        0.0000,        0.7793,     0.0009084
     125.0,        0.0000,        0.5458,     0.0006361
     126.0,        0.0000,        0.3827,     0.0004460
     127.0,        0.0000,        0.2688,     0.0003133
     128.0,        0.0000,        0.1897,     0.0002211
     129.0,        0.0000,        0.1350,     0.0001573
     130.0,        0.0000,        0.0971,     0.0001132
     131.0,        0.0000,        0.0707,     0.0000825
     132.0,        0.0000,        0.0522,     0.0000609
     133.0,        0.0000,        0.0391,     0.0000456
     134.0,        0.0000,        0.0297,     0.0000346
     135.0,        0.0000,        0.0228,     0.0000266
     136.0,        0.0000,        0.0178,     0.0000207
     137.0,        0.0000,        0.0140,     0.0000163
     138.0,        0.0000,        0.0112,     0.0000130
     139.0,        0.0000,        0.0090,     0.0000105
     140.0,        0.0000,        0.0073,     0.0000085
     141.0,        0.0000,        0.0060,     0.0000070
     142.0,        0.0000,        0.0050,     0.0000058
     143.0,        0.0000,        0.0042,     0.0000049
     144.0,        0.0000,        0.0035,     0.0000041
     145.0,        0.0000,        0.0030,     0.0000035
     146.0,        0.0000,        0.0026,     0.0000030
     147.0,        0.0000,        0.0022,     0.0000026
     148.0,        0.0000,        0.0019,     0.0000022
     149.0,        0.0000,        0.0017,     0.0000019
     150.0,        0.0000,        0.0015,     0.0000017
     151.0,        0.0000,        0.0013,     0.0000015
     152.0,        0.0000,        0.0011,     0.0000013
     153.0,        0.0000,        0.0010,     0.0000012
     154.0,        0.0000,        0.0009,     0.0000011
     155.0,        0.0000,        0.0008,     0.0000010
     156.0,        0.0000,        0.0007,     0.0000009
     157.0,        0.0000,        0.0007,     0.0000008
     158.0,        0.0000,        0.0006,     0.0000007
     159.0,        0.0000,        0.0006,     0.0000007
     160.0,        0.0000,        0.0005,     0.0000006
     161.0,        0.0000,        0.0005,     0.0000006
     162.0,        0.0000,        0.0004,     0.0000005
     163.0,        0.0000,        0.0004,     0.0000005
     164.0,        0.0000,        0.0004,     0.0000004
     165.0,        0.0000,        0.0004,     0.0000004
     166.0,        0.0000,        0.0003,     0.0000004
     167.0,        0.0000,        0.0003,     0.0000004
     168.0,        0.0000,        0.0003,     0.0000003
     169.0,        0.0000,        0.0003,     0.0000003
     170.0,        0.0000,        0.0003,     0.0000003
     171.0,        0.0000,        0.0003,     0.0000003
     172.0,        0.0000,        0.0002,     0.0000003
     173.0,        0.0000,        0.0002,     0.0000003
     174.0,        0.0000,        0.0002,     0.0000003
     175.0,        0.0000,        0.0002,     0.0000003
     176.0,        0.0000,        0.0002,     0.0000002
     177.0,        0.0000,        0.0002,     0.0000002
     178.0,        0.0000,        0.0002,     0.0000002
     179.0,        0.0000,        0.0002,     0.0000002
     180.0,        0.0000,        0.0002,     0.0000002
     181.0,        0.0000,        0.0002,     0.0000002
     182.0,        0.0000,        0.0002,     0.0000002
     183.0,        0.0000,        0.0002,     0.0000002
     184.0,        0.0000,        0.0002,     0.0000002
     185.0,        0.0000,        0.0002,     0.0000002
     186.0,        0.0000,        0.0002,     0.0000002
     187.0,        0.0000,        0.0002,     0.0000002
     188.0,        0.0000,        0.0002,     0.0000002
     189.0,        0.0000,        0.0002,     0.0000002
     190.0,        0.0000,        0.0002,     0.0000002
     191.0,        0.0000,        0.0001,     0.0000002
     192.0,        0.0000,        0.0001,     0.0000002
     193.0,        0.0000,        0.0001,     0.0000002
     194.0,        0.0000,        0.0001,     0.0000002
     195.0,        0.0000,        0.0001,     0.0000002
     196.0,        0.0000,        0.0001,     0.0000002
     197.0,        0.0000,        0.0001,     0.0000002
     198.0,        0.0000,        0.0001,     0.0000002
     199.0,        0.0000,        0.0001,     0.0000002
     200.0,        0.0000,        0.0001,     0.0000002
     201.0,        0.0000,        0.0001,     0.0000002
     202.0,        0.0000,        0.0001,     0.0000002
     203.0,        0.0000,        0.0001,     0.0000002
     204.0,        0.0000,        0.0001,     0.0000002
     205.0,        0.0000,        0.0001,     0.0000002
     206.0,        0.0000,        0.0001,     0.0000002
     207.0,        0.0000,        0.0001,     0.0000002
     208.0,        0.0000,        0.0001,     0.0000002
     209.0,        0.0000,        0.0001,     0.0000001
