Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.0889,     0.0002385
       2.0,       10.0800,        0.2241,     0.0006011
       3.0,       10.0800,        0.3846,     0.0010318
       4.0,       10.0800,        0.5629,     0.0015103
       5.0,       10.8000,        0.7505,     0.0020135
       6.0,       10.8000,        0.9478,     0.0025430
       7.0,       10.8000,        1.1215,     0.0030089
       8.0,       10.8000,        1.2549,     0.0033669
       9.0,       10.8000,        1.3438,     0.0036054
      10.0,       11.6400,        1.3956,     0.0037443
      11.0,       11.6400,        1.4418,     0.0038682
      12.0,       11.6400,        1.4733,     0.0039527
      13.0,       11.6400,        1.4967,     0.0040155
      14.0,       11.6400,        1.5152,     0.0040652
      15.0,       12.8400,        1.5300,     0.0041049
      16.0,       12.8400,        1.5692,     0.0042102
      17.0,       12.8400,        1.6039,     0.0043031
      18.0,       12.8400,        1.6339,     0.0043837
      19.0,       12.8400,        1.6592,     0.0044517
      20.0,       14.1600,        1.6799,     0.0045072
      21.0,       14.1600,        1.7272,     0.0046341
      22.0,       14.1600,        1.7684,     0.0047444
      23.0,       14.1600,        1.8033,     0.0048381
      24.0,       14.1600,        1.8322,     0.0049157
      25.0,       15.9600,        1.8553,     0.0049778
      26.0,       15.9600,        1.9167,     0.0051425
      27.0,       15.9600,        1.9708,     0.0052875
      28.0,       15.9600,        2.0174,     0.0054125
      29.0,       15.9600,        2.0565,     0.0055174
      30.0,       18.2400,        2.0881,     0.0056023
      31.0,       18.2400,        2.1703,     0.0058227
      32.0,       18.2400,        2.2440,     0.0060205
      33.0,       18.2400,        2.3086,     0.0061938
      34.0,       18.2400,        2.3640,     0.0063426
      35.0,       21.6000,        2.4103,     0.0064668
      36.0,       21.6000,        2.5419,     0.0068199
      37.0,       21.6000,        2.6771,     0.0071827
      38.0,       21.6000,        2.8233,     0.0075747
      39.0,       21.6000,        2.9923,     0.0080283
      40.0,       26.7600,        3.1974,     0.0085785
      41.0,       26.7600,        3.6482,     0.0097880
      42.0,       26.7600,        4.2794,     0.0114816
      43.0,       26.7600,        5.1254,     0.0137512
      44.0,       26.7600,        6.1775,     0.0165741
      45.0,       36.0000,        7.3625,     0.0197533
      46.0,       36.0000,        9.1021,     0.0244207
      47.0,       36.0000,       11.1689,     0.0299658
      48.0,       36.0000,       13.3972,     0.0359442
      49.0,       36.0000,       15.5771,     0.0417929
      50.0,       57.9600,       17.5048,     0.0469647
      51.0,       57.9600,       20.8793,     0.0560184
      52.0,       57.9600,       25.4578,     0.0683024
      53.0,       57.9601,       30.6701,     0.0822868
      54.0,       57.9600,       35.6147,     0.0955530
      55.0,      204.3600,       39.4694,     0.1058951
      56.0,      204.3600,       60.9289,     0.1634701
      57.0,      204.3601,      101.2145,     0.2715550
      58.0,      204.3600,      145.0629,     0.3891987
      59.0,      204.3600,      174.5355,     0.4682729
      60.0,      204.4800,      187.1076,     0.5020033
      61.0,      204.4800,      190.5536,     0.5112489
      62.0,      204.4802,      191.1845,     0.5129415
      63.0,      204.4800,      191.3427,     0.5133659
      64.0,      204.4800,      191.4901,     0.5137613
      65.0,       57.9601,      191.6450,     0.5141770
      66.0,       57.9599,      165.2330,     0.4433146
      67.0,       57.9601,      124.4101,     0.3337881
      68.0,       57.9599,       90.2073,     0.2420232
      69.0,       57.9601,       67.8130,     0.1819400
      70.0,       35.9999,       55.3271,     0.1484407
      71.0,       35.9999,       46.9363,     0.1259286
      72.0,       36.0002,       40.5397,     0.1087667
      73.0,       35.9999,       35.4419,     0.0950894
      74.0,       35.9999,       31.4665,     0.0844236
      75.0,       26.7600,       28.5951,     0.0767196
      76.0,       26.7600,       25.9286,     0.0695656
      77.0,       26.7602,       23.5262,     0.0631200
      78.0,       26.7600,       21.4521,     0.0575552
      79.0,       26.7600,       19.7405,     0.0529632
      80.0,       21.5998,       18.4088,     0.0493903
      81.0,       21.6003,       17.0702,     0.0457986
      82.0,       21.5998,       15.8176,     0.0424381
      83.0,       21.6003,       14.7030,     0.0394475
      84.0,       21.5998,       13.7559,     0.0369066
      85.0,       18.2399,       12.9898,     0.0348511
      86.0,       18.2399,       12.1910,     0.0327081
      87.0,       18.2404,       11.4301,     0.0306665
      88.0,       18.2399,       10.7377,     0.0288090
      89.0,       18.2399,       10.1350,     0.0271919
      90.0,       15.9600,        9.6335,     0.0258464
      91.0,       15.9600,        9.1080,     0.0244365
      92.0,       15.9596,        8.6084,     0.0230962
      93.0,       15.9600,        8.1505,     0.0218674
      94.0,       15.9600,        7.7460,     0.0207822
      95.0,       14.1598,        7.4029,     0.0198616
      96.0,       14.1603,        7.0340,     0.0188720
      97.0,       14.1598,        6.6803,     0.0179231
      98.0,       14.1603,        6.3512,     0.0170399
