Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00777,       0.0084
       2.0,       0.39685,       0.01918,       0.02074
       3.0,       0.39685,       0.03081,       0.03331
       4.0,       0.39685,       0.03978,       0.04301
       5.0,       0.4252,       0.04484,       0.04849
       6.0,       0.4252,       0.04794,       0.05183
       7.0,       0.4252,       0.04938,       0.0534
       8.0,       0.4252,       0.05013,       0.05421
       9.0,       0.4252,       0.05055,       0.05466
      10.0,       0.45827,       0.05076,       0.05489
      11.0,       0.45827,       0.05211,       0.05634
      12.0,       0.45827,       0.05319,       0.05752
      13.0,       0.45827,       0.05398,       0.05838
      14.0,       0.45827,       0.05447,       0.0589
      15.0,       0.50551,       0.05471,       0.05916
      16.0,       0.50551,       0.05663,       0.06124
      17.0,       0.50551,       0.0582,       0.06293
      18.0,       0.50551,       0.05933,       0.06416
      19.0,       0.50551,       0.06002,       0.0649
      20.0,       0.55748,       0.06034,       0.06524
      21.0,       0.55748,       0.06251,       0.0676
      22.0,       0.55748,       0.06426,       0.06948
      23.0,       0.55748,       0.0655,       0.07083
      24.0,       0.55748,       0.06623,       0.07162
      25.0,       0.62835,       0.06657,       0.07198
      26.0,       0.62835,       0.06956,       0.07521
      27.0,       0.62835,       0.07196,       0.07782
      28.0,       0.62835,       0.07367,       0.07966
      29.0,       0.62835,       0.07465,       0.08072
      30.0,       0.71811,       0.07507,       0.08118
      31.0,       0.71811,       0.07897,       0.0854
      32.0,       0.71811,       0.08212,       0.0888
      33.0,       0.71811,       0.08432,       0.09118
      34.0,       0.71811,       0.08558,       0.09255
      35.0,       0.85039,       0.08615,       0.09316
      36.0,       0.85039,       0.0922,       0.0997
      37.0,       0.85039,       0.09734,       0.10526
      38.0,       0.85039,       0.10133,       0.10958
      39.0,       0.85039,       0.10437,       0.11286
      40.0,       1.05354,       0.10701,       0.11571
      41.0,       1.05354,       0.12004,       0.12981
      42.0,       1.05354,       0.13387,       0.14476
      43.0,       1.05354,       0.14807,       0.16012
      44.0,       1.05354,       0.1627,       0.17593
      45.0,       1.41732,       0.17852,       0.19304
      46.0,       1.41732,       0.21918,       0.23701
      47.0,       1.41732,       0.26663,       0.28831
      48.0,       1.41732,       0.31873,       0.34466
      49.0,       1.41732,       0.37492,       0.40542
      50.0,       2.28189,       0.43592,       0.47138
      51.0,       2.28189,       0.57656,       0.62346
      52.0,       2.28189,       0.74336,       0.80383
      53.0,       2.28189,       0.91659,       0.99115
      54.0,       2.28189,       1.08368,       1.17183
      55.0,       8.04567,       1.23794,       1.33864
      56.0,       8.04567,       2.09996,       2.27077
      57.0,       8.04567,       3.27828,       3.54493
      58.0,       8.04567,       4.53269,       4.90138
      59.0,       8.04567,       5.67706,       6.13883
      60.0,       8.05039,       6.56544,       7.09947
      61.0,       8.05039,       7.12312,       7.70251
      62.0,       8.0504,       7.39197,       7.99324
      63.0,       8.05039,       7.48619,       8.09511
      64.0,       8.05039,       7.50957,       8.12039
      65.0,       2.28189,       7.51612,       8.12748
      66.0,       2.28189,       6.46681,       6.99282
      67.0,       2.28189,       5.19547,       5.61807
