Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.3396,     0.0002271
       2.0,       10.0800,        0.7381,     0.0004937
       3.0,       10.0800,        0.9860,     0.0006596
       4.0,       10.0800,        1.0746,     0.0007188
       5.0,       10.8000,        1.0898,     0.0007290
       6.0,       10.8000,        1.1268,     0.0007537
       7.0,       10.8000,        1.1510,     0.0007699
       8.0,       10.8000,        1.1629,     0.0007779
       9.0,       10.8000,        1.1665,     0.0007803
      10.0,       11.6400,        1.1670,     0.0007806
      11.0,       11.6400,        1.2110,     0.0008101
      12.0,       11.6400,        1.2398,     0.0008293
      13.0,       11.6400,        1.2533,     0.0008384
      14.0,       11.6400,        1.2573,     0.0008410
      15.0,       12.8400,        1.2577,     0.0008413
      16.0,       12.8400,        1.3216,     0.0008840
      17.0,       12.8400,        1.3628,     0.0009116
      18.0,       12.8400,        1.3817,     0.0009242
      19.0,       12.8400,        1.3869,     0.0009277
      20.0,       14.1600,        1.3875,     0.0009281
      21.0,       14.1600,        1.4589,     0.0009759
      22.0,       14.1600,        1.5043,     0.0010063
      23.0,       14.1600,        1.5245,     0.0010197
      24.0,       14.1600,        1.5298,     0.0010233
      25.0,       15.9600,        1.5302,     0.0010236
      26.0,       15.9600,        1.6296,     0.0010901
      27.0,       15.9600,        1.6918,     0.0011317
      28.0,       15.9600,        1.7186,     0.0011496
      29.0,       15.9600,        1.7253,     0.0011541
      30.0,       18.2400,        1.7260,     0.0011545
      31.0,       18.2400,        1.8554,     0.0012411
      32.0,       18.2400,        1.9356,     0.0012948
      33.0,       18.2400,        1.9698,     0.0013176
      34.0,       18.2400,        1.9790,     0.0013238
      35.0,       21.6000,        1.9813,     0.0013253
      36.0,       21.6000,        2.1823,     0.0014597
      37.0,       21.6000,        2.3132,     0.0015473
      38.0,       21.6000,        2.3831,     0.0015941
      39.0,       21.6000,        2.4300,     0.0016255
      40.0,       26.7600,        2.4844,     0.0016619
      41.0,       26.7600,        2.8996,     0.0019396
      42.0,       26.7600,        3.2592,     0.0021801
      43.0,       26.7600,        3.5736,     0.0023905
      44.0,       26.7600,        3.8975,     0.0026071
      45.0,       36.0000,        4.2703,     0.0028565
      46.0,       36.0000,        5.4553,     0.0036491
      47.0,       36.0000,        6.6439,     0.0044442
      48.0,       36.0000,        7.8366,     0.0052420
      49.0,       36.0000,        9.1318,     0.0061084
      50.0,       57.9600,       10.5833,     0.0070793
      51.0,       57.9600,       14.5775,     0.0097511
      52.0,       57.9600,       18.8533,     0.0126112
      53.0,       57.9601,       23.1481,     0.0154841
      54.0,       57.9600,       27.3647,     0.0183046
      55.0,      204.3600,       31.2760,     0.0209210
      56.0,      204.3600,       56.8454,     0.0380247
      57.0,      204.3601,       86.6221,     0.0579427
      58.0,      204.3600,      116.8665,     0.0781736
      59.0,      204.3600,      145.0923,     0.0970542
      60.0,      204.4800,      167.5150,     0.1120531
      61.0,      204.4800,      181.7072,     0.1215464
      62.0,      204.4802,      188.3163,     0.1259673
      63.0,      204.4800,      190.3001,     0.1272943
      64.0,      204.4800,      190.5984,     0.1274938
      65.0,       57.9601,      190.6811,     0.1275491
      66.0,       57.9599,      160.0608,     0.1070668
      67.0,       57.9601,      127.7398,     0.0854469
      68.0,       57.9599,      103.1091,     0.0689710
      69.0,       57.9601,       84.9260,     0.0568082
      70.0,       35.9999,       71.6930,     0.0479564
      71.0,       35.9999,       58.8370,     0.0393569
      72.0,       36.0002,       48.9791,     0.0327628
      73.0,       35.9999,       41.9255,     0.0280445
      74.0,       35.9999,       36.9023,     0.0246844
      75.0,       26.7600,       33.3343,     0.0222978
      76.0,       26.7600,       29.5921,     0.0197946
      77.0,       26.7602,       26.6204,     0.0178067
      78.0,       26.7600,       24.3188,     0.0162672
      79.0,       26.7600,       22.4761,     0.0150346
      80.0,       21.5998,       20.9779,     0.0140324
      81.0,       21.6003,       19.1654,     0.0128200
      82.0,       21.5998,       17.6447,     0.0118028
      83.0,       21.6003,       16.4266,     0.0109880
      84.0,       21.5998,       15.4336,     0.0103237
      85.0,       18.2399,       14.6094,     0.0097724
      86.0,       18.2399,       13.5624,     0.0090721
      87.0,       18.2404,       12.6619,     0.0084697
      88.0,       18.2399,       11.9170,     0.0079714
      89.0,       18.2399,       11.2912,     0.0075529
      90.0,       15.9600,       10.7606,     0.0071979
      91.0,       15.9600,       10.0859,     0.0067466
      92.0,       15.9596,        9.5045,     0.0063577
      93.0,       15.9600,        9.0176,     0.0060320
      94.0,       15.9600,        8.6000,     0.0057527
      95.0,       14.1598,        8.2369,     0.0055098
      96.0,       14.1603,        7.7573,     0.0051890
      97.0,       14.1598,        7.3434,     0.0049121
      98.0,       14.1603,        6.9965,     0.0046800
      99.0,       14.1598,        6.6972,     0.0044798
     100.0,       12.7199,        6.4328,     0.0043030
     101.0,       12.7204,        6.0757,     0.0040641
     102.0,       12.7199,        5.7660,     0.0038570
     103.0,       12.7204,        5.5053,     0.0036826
     104.0,       12.7199,        5.2797,     0.0035317
     105.0,       11.7597,        5.0791,     0.0033975
     106.0,       11.7601,        4.8207,     0.0032246
     107.0,       11.7597,        4.5924,     0.0030719
     108.0,       11.7601,        4.3967,     0.0029410
     109.0,       11.7597,        4.2256,     0.0028266
     110.0,       10.7999,        4.0730,     0.0027245
