Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00356,       0.00842
       2.0,       0.39685,       0.00897,       0.02123
       3.0,       0.39685,       0.0154,       0.03644
       4.0,       0.39685,       0.02255,       0.05337
       5.0,       0.4252,       0.03011,       0.07128
       6.0,       0.4252,       0.03816,       0.09033
       7.0,       0.4252,       0.04539,       0.10743
       8.0,       0.4252,       0.05108,       0.1209
       9.0,       0.4252,       0.05498,       0.13013
      10.0,       0.45827,       0.05731,       0.13566
      11.0,       0.45827,       0.05933,       0.14044
      12.0,       0.45827,       0.06069,       0.14365
      13.0,       0.45827,       0.06168,       0.14599
      14.0,       0.45827,       0.06245,       0.14782
      15.0,       0.50551,       0.06307,       0.14928
      16.0,       0.50551,       0.06467,       0.15307
      17.0,       0.50551,       0.06609,       0.15644
      18.0,       0.50551,       0.06732,       0.15935
      19.0,       0.50551,       0.06837,       0.16183
      20.0,       0.55748,       0.06923,       0.16387
      21.0,       0.55748,       0.07116,       0.16844
      22.0,       0.55748,       0.07285,       0.17244
      23.0,       0.55748,       0.07429,       0.17584
      24.0,       0.55748,       0.07548,       0.17866
      25.0,       0.62835,       0.07644,       0.18093
      26.0,       0.62835,       0.07894,       0.18684
      27.0,       0.62835,       0.08113,       0.19203
      28.0,       0.62835,       0.08302,       0.1965
      29.0,       0.62835,       0.08459,       0.20024
      30.0,       0.71811,       0.08587,       0.20326
      31.0,       0.71811,       0.08914,       0.211
      32.0,       0.71811,       0.092,       0.21776
      33.0,       0.71811,       0.09443,       0.22353
      34.0,       0.71811,       0.09646,       0.22832
      35.0,       0.85039,       0.09807,       0.23213
      36.0,       0.85039,       0.10278,       0.24327
      37.0,       0.85039,       0.10693,       0.2531
      38.0,       0.85039,       0.1105,       0.26154
      39.0,       0.85039,       0.11347,       0.26859
      40.0,       1.05354,       0.11583,       0.27417
      41.0,       1.05354,       0.12324,       0.29173
      42.0,       1.05354,       0.12991,       0.3075
      43.0,       1.05354,       0.13574,       0.32129
      44.0,       1.05354,       0.14066,       0.33294
      45.0,       1.41732,       0.1446,       0.34228
      46.0,       1.41732,       0.15903,       0.37643
      47.0,       1.41732,       0.17432,       0.41262
      48.0,       1.41732,       0.19161,       0.45355
      49.0,       1.41732,       0.21213,       0.50212
      50.0,       2.28189,       0.23702,       0.56103
      51.0,       2.28189,       0.30912,       0.7317
      52.0,       2.28189,       0.41843,       0.99044
      53.0,       2.28189,       0.56946,       1.34794
      54.0,       2.28189,       0.75029,       1.77597
      55.0,       8.04567,       0.93316,       2.20881
      56.0,       8.04567,       1.67365,       3.9616
      57.0,       8.04567,       3.02512,       7.16056
      58.0,       8.04567,       4.68047,       11.07884
      59.0,       8.04567,       6.0307,       14.27487
      60.0,       8.05039,       6.76709,       16.01794
      61.0,       8.05039,       7.03841,       16.66015
      62.0,       8.0504,       7.10988,       16.82934
      63.0,       8.05039,       7.13189,       16.88143
      64.0,       8.05039,       7.14807,       16.91974
      65.0,       2.28189,       7.16379,       16.95694
      66.0,       2.28189,       6.24685,       14.78651
      67.0,       2.28189,       4.82704,       11.42576
      68.0,       2.28189,       3.56225,       8.43198
      69.0,       2.28189,       2.66306,       6.30357
      70.0,       1.41732,       2.10026,       4.97139
      71.0,       1.41732,       1.70062,       4.02543
      72.0,       1.41733,       1.41473,       3.34871
      73.0,       1.41732,       1.20741,       2.85798
      74.0,       1.41732,       1.05509,       2.49744
      75.0,       1.05354,       0.94312,       2.2324
      76.0,       1.05354,       0.83738,       1.9821
      77.0,       1.05355,       0.74448,       1.76222
      78.0,       1.05354,       0.66588,       1.57615
      79.0,       1.05354,       0.60196,       1.42487
      80.0,       0.85039,       0.55189,       1.30634
      81.0,       0.85041,       0.50246,       1.18935
      82.0,       0.85039,       0.45809,       1.08432
      83.0,       0.85041,       0.41899,       0.99177
      84.0,       0.85039,       0.38545,       0.91238
      85.0,       0.71811,       0.35765,       0.84656
      86.0,       0.71811,       0.32872,       0.7781
      87.0,       0.71813,       0.30187,       0.71455
      88.0,       0.71811,       0.2775,       0.65686
      89.0,       0.71811,       0.25583,       0.60556
      90.0,       0.62835,       0.23699,       0.56097
      91.0,       0.62835,       0.21722,       0.51417
      92.0,       0.62833,       0.19891,       0.47083
      93.0,       0.62835,       0.18235,       0.43163
      94.0,       0.62835,       0.16769,       0.39692
      95.0,       0.55747,       0.15494,       0.36676
      96.0,       0.55749,       0.1416,       0.33517
      97.0,       0.55747,       0.12949,       0.30652
      98.0,       0.55749,       0.11876,       0.2811
      99.0,       0.55747,       0.10943,       0.25901
     100.0,       0.50078,       0.1015,       0.24025
     101.0,       0.5008,       0.09341,       0.22109
     102.0,       0.50078,       0.08674,       0.20532
     103.0,       0.5008,       0.08156,       0.19305
     104.0,       0.50078,       0.07769,       0.1839
     105.0,       0.46298,       0.07492,       0.17734
     106.0,       0.463,       0.0721,       0.17067
     107.0,       0.46298,       0.07003,       0.16575
     108.0,       0.463,       0.06851,       0.16216
     109.0,       0.46298,       0.0674,       0.15954
     110.0,       0.42519,       0.06659,       0.15763
     111.0,       0.42519,       0.06511,       0.15413
     112.0,       0.42521,       0.06387,       0.15118
     113.0,       0.42519,       0.06282,       0.14871
     114.0,       0.42519,       0.06196,       0.14667
     115.0,       0.39686,       0.06127,       0.14503
     116.0,       0.39686,       0.06007,       0.14218
     117.0,       0.39684,       0.05905,       0.13978
     118.0,       0.39686,       0.0582,       0.13777
     119.0,       0.39686,       0.05752,       0.13615
     120.0,       0.00000,       0.05697,       0.13485
     121.0,       0.00000,       0.04763,       0.11275
     122.0,       0.00000,       0.03931,       0.09305
     123.0,       0.00000,       0.03202,       0.0758
     124.0,       0.00000,       0.02576,       0.06097
     125.0,       0.00000,       0.02049,       0.04849
     126.0,       0.00000,       0.01614,       0.03821
     127.0,       0.00000,       0.01263,       0.02989
     128.0,       0.00000,       0.00984,       0.02329
     129.0,       0.00000,       0.00765,       0.01811
     130.0,       0.00000,       0.00595,       0.01409
     131.0,       0.00000,       0.00464,       0.01099
     132.0,       0.00000,       0.00363,       0.0086
     133.0,       0.00000,       0.00286,       0.00677
     134.0,       0.00000,       0.00227,       0.00537
     135.0,       0.00000,       0.00181,       0.00428
     136.0,       0.00000,       0.00145,       0.00344
     137.0,       0.00000,       0.00118,       0.00278
     138.0,       0.00000,       0.00096,       0.00227
     139.0,       0.00000,       0.00079,       0.00186
     140.0,       0.00000,       0.00065,       0.00154
     141.0,       0.00000,       0.00054,       0.00128
     142.0,       0.00000,       0.00045,       0.00107
     143.0,       0.00000,       0.00038,       0.0009
     144.0,       0.00000,       0.00032,       0.00077
     145.0,       0.00000,       0.00028,       0.00065
     146.0,       0.00000,       0.00024,       0.00056
     147.0,       0.00000,       0.0002,       0.00048
     148.0,       0.00000,       0.00018,       0.00042
     149.0,       0.00000,       0.00015,       0.00037
     150.0,       0.00000,       0.00014,       0.00032
     151.0,       0.00000,       0.00012,       0.00028
     152.0,       0.00000,       0.00011,       0.00025
     153.0,       0.00000,       9E-05,       0.00022
     154.0,       0.00000,       8E-05,       0.0002
     155.0,       0.00000,       7E-05,       0.00018
     156.0,       0.00000,       7E-05,       0.00016
     157.0,       0.00000,       6E-05,       0.00014
     158.0,       0.00000,       6E-05,       0.00013
     159.0,       0.00000,       5E-05,       0.00012
     160.0,       0.00000,       5E-05,       0.00011
     161.0,       0.00000,       4E-05,       0.0001
     162.0,       0.00000,       4E-05,       9E-05
     163.0,       0.00000,       4E-05,       9E-05
     164.0,       0.00000,       4E-05,       8E-05
     165.0,       0.00000,       3E-05,       7E-05
     166.0,       0.00000,       3E-05,       7E-05
     167.0,       0.00000,       3E-05,       7E-05
     168.0,       0.00000,       3E-05,       6E-05
     169.0,       0.00000,       2E-05,       6E-05
     170.0,       0.00000,       2E-05,       6E-05
     171.0,       0.00000,       2E-05,       5E-05
     172.0,       0.00000,       2E-05,       5E-05
     173.0,       0.00000,       2E-05,       5E-05
     174.0,       0.00000,       2E-05,       5E-05
     175.0,       0.00000,       2E-05,       5E-05
     176.0,       0.00000,       2E-05,       4E-05
     177.0,       0.00000,       2E-05,       4E-05
     178.0,       0.00000,       2E-05,       4E-05
     179.0,       0.00000,       2E-05,       4E-05
     180.0,       0.00000,       2E-05,       4E-05
     181.0,       0.00000,       2E-05,       4E-05
     182.0,       0.00000,       2E-05,       4E-05
     183.0,       0.00000,       2E-05,       4E-05
     184.0,       0.00000,       2E-05,       4E-05
     185.0,       0.00000,       2E-05,       4E-05
     186.0,       0.00000,       2E-05,       4E-05
     187.0,       0.00000,       2E-05,       4E-05
     188.0,       0.00000,       2E-05,       4E-05
     189.0,       0.00000,       2E-05,       4E-05
     190.0,       0.00000,       2E-05,       4E-05
     191.0,       0.00000,       2E-05,       4E-05
     192.0,       0.00000,       2E-05,       4E-05
     193.0,       0.00000,       2E-05,       4E-05
     194.0,       0.00000,       2E-05,       4E-05
     195.0,       0.00000,       2E-05,       4E-05
     196.0,       0.00000,       2E-05,       4E-05
     197.0,       0.00000,       2E-05,       4E-05
     198.0,       0.00000,       2E-05,       4E-05
     199.0,       0.00000,       2E-05,       4E-05
     200.0,       0.00000,       2E-05,       4E-05
     201.0,       0.00000,       2E-05,       4E-05
     202.0,       0.00000,       2E-05,       4E-05
     203.0,       0.00000,       2E-05,       4E-05
     204.0,       0.00000,       2E-05,       4E-05
     205.0,       0.00000,       2E-05,       4E-05
     206.0,       0.00000,       2E-05,       4E-05
     207.0,       0.00000,       2E-05,       4E-05
     208.0,       0.00000,       2E-05,       4E-05
     209.0,       0.00000,       2E-05,       4E-05
     210.0,       0.00000,       2E-05,       4E-05
     211.0,       0.00000,       2E-05,       4E-05
     212.0,       0.00000,       2E-05,       4E-05
