Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00157,       0.00844
       2.0,       0.39685,       0.00398,       0.02137
       3.0,       0.39685,       0.00702,       0.03772
       4.0,       0.39685,       0.01108,       0.05954
       5.0,       0.4252,       0.01666,       0.08952
       6.0,       0.4252,       0.02399,       0.12886
       7.0,       0.4252,       0.03204,       0.17209
       8.0,       0.4252,       0.03994,       0.21457
       9.0,       0.4252,       0.04711,       0.25306
      10.0,       0.45827,       0.05312,       0.28538
      11.0,       0.45827,       0.0582,       0.31268
      12.0,       0.45827,       0.06199,       0.33302
      13.0,       0.45827,       0.06471,       0.3476
      14.0,       0.45827,       0.06663,       0.35791
      15.0,       0.50551,       0.06798,       0.36519
      16.0,       0.50551,       0.06959,       0.37381
      17.0,       0.50551,       0.07098,       0.38133
      18.0,       0.50551,       0.07229,       0.38836
      19.0,       0.50551,       0.07354,       0.39507
      20.0,       0.55748,       0.07468,       0.40117
      21.0,       0.55748,       0.0764,       0.41046
      22.0,       0.55748,       0.07802,       0.41915
      23.0,       0.55748,       0.07959,       0.42755
      24.0,       0.55748,       0.08107,       0.4355
      25.0,       0.62835,       0.08241,       0.44267
      26.0,       0.62835,       0.08457,       0.45429
      27.0,       0.62835,       0.08661,       0.46531
      28.0,       0.62835,       0.08861,       0.47601
      29.0,       0.62835,       0.09052,       0.48628
      30.0,       0.71811,       0.09226,       0.49561
      31.0,       0.71811,       0.09507,       0.51076
      32.0,       0.71811,       0.09775,       0.52513
      33.0,       0.71811,       0.10036,       0.53918
      34.0,       0.71811,       0.10285,       0.55253
      35.0,       0.85039,       0.10508,       0.5645
      36.0,       0.85039,       0.109,       0.58559
      37.0,       0.85039,       0.11278,       0.60589
      38.0,       0.85039,       0.11653,       0.62599
      39.0,       0.85039,       0.12012,       0.6453
      40.0,       1.05354,       0.12335,       0.66264
      41.0,       1.05354,       0.12936,       0.69492
      42.0,       1.05354,       0.13526,       0.72663
      43.0,       1.05354,       0.14122,       0.75867
      44.0,       1.05354,       0.14703,       0.78988
      45.0,       1.41732,       0.1523,       0.81817
      46.0,       1.41733,       0.16324,       0.87697
      47.0,       1.41732,       0.17503,       0.94029
      48.0,       1.41732,       0.18881,       1.01431
      49.0,       1.41732,       0.20504,       1.10146
      50.0,       2.28189,       0.22369,       1.20169
      51.0,       2.28189,       0.2645,       1.42092
      52.0,       2.28189,       0.32061,       1.72237
      53.0,       2.28189,       0.4001,       2.14939
      54.0,       2.28189,       0.50572,       2.71683
      55.0,       8.04567,       0.63237,       3.3972
      56.0,       8.04567,       1.01158,       5.43436
      57.0,       8.04567,       1.71539,       9.21533
      58.0,       8.04567,       2.83446,       15.22716
      59.0,       8.04567,       4.16048,       22.35076
      60.0,       8.05039,       5.33642,       28.66806
      61.0,       8.05039,       6.16662,       33.12806
      62.0,       8.05041,       6.66826,       35.82288
      63.0,       8.05039,       6.94224,       37.29473
      64.0,       8.05039,       7.08065,       38.03831
      65.0,       2.28189,       7.14575,       38.38807
      66.0,       2.28189,       6.68014,       35.88673
      67.0,       2.28189,       5.79774,       31.14637
      68.0,       2.28189,       4.75178,       25.52732
      69.0,       2.28189,       3.80432,       20.43741
      70.0,       1.41732,       3.06702,       16.47648
      71.0,       1.41732,       2.49404,       13.39835
      72.0,       1.41733,       2.06147,       11.07454
      73.0,       1.41732,       1.73108,       9.29962
      74.0,       1.41732,       1.4784,       7.94216
      75.0,       1.05354,       1.28604,       6.90879
