Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00605,       0.00842
       2.0,       0.39685,       0.0152,       0.02117
       3.0,       0.39685,       0.02575,       0.03585
       4.0,       0.39685,       0.03624,       0.05046
       5.0,       0.4252,       0.04493,       0.06257
       6.0,       0.4252,       0.05164,       0.07191
       7.0,       0.4252,       0.05551,       0.0773
       8.0,       0.4252,       0.05745,       0.08
       9.0,       0.4252,       0.05837,       0.08129
      10.0,       0.45827,       0.05884,       0.08194
      11.0,       0.45827,       0.0602,       0.08384
      12.0,       0.45827,       0.06133,       0.08541
      13.0,       0.45827,       0.06225,       0.08669
      14.0,       0.45827,       0.06294,       0.08765
      15.0,       0.50551,       0.06341,       0.0883
      16.0,       0.50551,       0.06531,       0.09095
      17.0,       0.50551,       0.06691,       0.09318
      18.0,       0.50551,       0.06821,       0.09499
      19.0,       0.50551,       0.0692,       0.09636
      20.0,       0.55748,       0.06985,       0.09727
      21.0,       0.55748,       0.07205,       0.10033
      22.0,       0.55748,       0.07387,       0.10286
      23.0,       0.55748,       0.07531,       0.10488
      24.0,       0.55748,       0.07639,       0.10638
      25.0,       0.62835,       0.07709,       0.10735
      26.0,       0.62835,       0.08002,       0.11144
      27.0,       0.62835,       0.08248,       0.11487
      28.0,       0.62835,       0.08446,       0.11762
      29.0,       0.62835,       0.08591,       0.11964
      30.0,       0.71811,       0.08683,       0.12091
      31.0,       0.71811,       0.09064,       0.12623
      32.0,       0.71811,       0.09381,       0.13065
      33.0,       0.71811,       0.09633,       0.13416
      34.0,       0.71811,       0.09815,       0.13668
      35.0,       0.85039,       0.09926,       0.13823
      36.0,       0.85039,       0.10489,       0.14607
      37.0,       0.85039,       0.10961,       0.15265
      38.0,       0.85039,       0.11335,       0.15786
      39.0,       0.85039,       0.11598,       0.16152
      40.0,       1.05354,       0.11754,       0.16368
      41.0,       1.05354,       0.12641,       0.17604
      42.0,       1.05354,       0.13391,       0.18648
      43.0,       1.05354,       0.13979,       0.19467
      44.0,       1.05354,       0.14383,       0.20029
      45.0,       1.41732,       0.14612,       0.20349
      46.0,       1.41732,       0.16282,       0.22674
      47.0,       1.41732,       0.1778,       0.24761
      48.0,       1.41732,       0.19076,       0.26565
      49.0,       1.41732,       0.20153,       0.28065
      50.0,       2.28189,       0.2108,       0.29355
      51.0,       2.28189,       0.26459,       0.36847
      52.0,       2.28189,       0.32507,       0.4527
      53.0,       2.28189,       0.39071,       0.5441
      54.0,       2.28189,       0.46004,       0.64065
      55.0,       8.04567,       0.53472,       0.74465
      56.0,       8.04567,       1.0968,       1.5274
      57.0,       8.04567,       1.93067,       2.68865
      58.0,       8.04567,       2.97164,       4.1383
      59.0,       8.04567,       4.10697,       5.71937
      60.0,       8.05039,       5.19309,       7.2319
      61.0,       8.05039,       6.07118,       8.45473
      62.0,       8.0504,       6.65011,       9.26095
      63.0,       8.05039,       6.95378,       9.68383
      64.0,       8.05039,       7.07846,       9.85746
      65.0,       2.28189,       7.12138,       9.91724
