Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00296,       0.00842
       2.0,       0.39685,       0.00745,       0.02123
       3.0,       0.39685,       0.0128,       0.03645
       4.0,       0.39685,       0.01877,       0.05347
       5.0,       0.4252,       0.02522,       0.07184
       6.0,       0.4252,       0.03242,       0.09234
       7.0,       0.4252,       0.03948,       0.11247
       8.0,       0.4252,       0.04583,       0.13053
       9.0,       0.4252,       0.05091,       0.14501
      10.0,       0.45827,       0.0545,       0.15526
      11.0,       0.45827,       0.05743,       0.16358
      12.0,       0.45827,       0.05934,       0.16903
      13.0,       0.45827,       0.06061,       0.17264
      14.0,       0.45827,       0.0615,       0.17518
      15.0,       0.50551,       0.06218,       0.17711
      16.0,       0.50551,       0.06369,       0.18141
      17.0,       0.50551,       0.06504,       0.18526
      18.0,       0.50551,       0.06624,       0.18867
      19.0,       0.50551,       0.06728,       0.19164
      20.0,       0.55748,       0.06816,       0.19416
      21.0,       0.55748,       0.06999,       0.19936
      22.0,       0.55748,       0.07161,       0.204
      23.0,       0.55748,       0.07304,       0.20804
      24.0,       0.55748,       0.07424,       0.21149
      25.0,       0.62835,       0.07525,       0.21436
      26.0,       0.62835,       0.0776,       0.22104
      27.0,       0.62835,       0.0797,       0.22702
      28.0,       0.62835,       0.08154,       0.23226
      29.0,       0.62835,       0.08312,       0.23676
      30.0,       0.71811,       0.08444,       0.24054
      31.0,       0.71811,       0.08752,       0.24929
      32.0,       0.71811,       0.09026,       0.2571
      33.0,       0.71811,       0.09265,       0.26391
      34.0,       0.71811,       0.09469,       0.26971
      35.0,       0.85039,       0.09637,       0.27452
      36.0,       0.85039,       0.10078,       0.28709
      37.0,       0.85039,       0.10476,       0.29841
      38.0,       0.85039,       0.10825,       0.30834
      39.0,       0.85039,       0.11123,       0.31685
      40.0,       1.05354,       0.11371,       0.32391
      41.0,       1.05354,       0.12074,       0.34394
      42.0,       1.05354,       0.12732,       0.36267
      43.0,       1.05354,       0.13324,       0.37956
      44.0,       1.05354,       0.13845,       0.39437
      45.0,       1.41732,       0.14298,       0.40729
      46.0,       1.41732,       0.15817,       0.45057
      47.0,       1.41732,       0.17665,       0.50317
      48.0,       1.41732,       0.19875,       0.56614
      49.0,       1.41732,       0.22497,       0.64084
      50.0,       2.28189,       0.25544,       0.72764
      51.0,       2.28189,       0.33062,       0.94177
      52.0,       2.28189,       0.44009,       1.25359
      53.0,       2.28189,       0.58199,       1.6578
      54.0,       2.28189,       0.74898,       2.13347
      55.0,       8.04567,       0.92238,       2.62741
      56.0,       8.04567,       1.61943,       4.61298
      57.0,       8.04567,       2.89849,       8.2564
      58.0,       8.04567,       4.47717,       12.7533
      59.0,       8.04567,       5.83104,       16.60982
      60.0,       8.05039,       6.64971,       18.9418
      61.0,       8.05039,       7.00602,       19.95677
      62.0,       8.0504,       7.12098,       20.28424
      63.0,       8.05039,       7.15393,       20.37808
      64.0,       8.05039,       7.17026,       20.42462
      65.0,       2.28189,       7.18516,       20.46705
      66.0,       2.28189,       6.33442,       18.0437
      67.0,       2.28189,       4.98219,       14.19186
      68.0,       2.28189,       3.74591,       10.67028
      69.0,       2.28189,       2.82982,       8.06079
      70.0,       1.41732,       2.23127,       6.35582
      71.0,       1.41732,       1.80075,       5.12947
      72.0,       1.41733,       1.4903,       4.24516
      73.0,       1.41732,       1.26583,       3.60574
      74.0,       1.41732,       1.10155,       3.13779
      75.0,       1.05354,       0.98135,       2.7954
      76.0,       1.05354,       0.87152,       2.48254
      77.0,       1.05355,       0.7757,       2.2096
      78.0,       1.05354,       0.69483,       1.97924
      79.0,       1.05354,       0.62837,       1.78992
      80.0,       0.85039,       0.57533,       1.63883
      81.0,       0.85041,       0.52378,       1.49198
      82.0,       0.85039,       0.47764,       1.36057
      83.0,       0.85041,       0.43743,       1.24601
      84.0,       0.85039,       0.40299,       1.14792
      85.0,       0.71811,       0.37411,       1.06567
      86.0,       0.71811,       0.34461,       0.98162
      87.0,       0.71813,       0.31732,       0.90389
      88.0,       0.71811,       0.29267,       0.83368
      89.0,       0.71811,       0.27081,       0.77141
      90.0,       0.62835,       0.25174,       0.71709
      91.0,       0.62835,       0.23183,       0.66038
      92.0,       0.62833,       0.21313,       0.6071
      93.0,       0.62835,       0.19612,       0.55865
      94.0,       0.62835,       0.18097,       0.51551
      95.0,       0.55747,       0.16771,       0.47773
      96.0,       0.55749,       0.1539,       0.43838
      97.0,       0.55747,       0.14111,       0.40196
      98.0,       0.55749,       0.12965,       0.36931
      99.0,       0.55747,       0.11958,       0.34064
     100.0,       0.50078,       0.11089,       0.31588
     101.0,       0.5008,       0.10194,       0.2904
     102.0,       0.50078,       0.09406,       0.26792
     103.0,       0.5008,       0.08748,       0.24919
     104.0,       0.50078,       0.08227,       0.23434
     105.0,       0.46298,       0.07828,       0.22299
     106.0,       0.463,       0.07445,       0.21208
     107.0,       0.46298,       0.07145,       0.20353
     108.0,       0.463,       0.06925,       0.19725
     109.0,       0.46298,       0.06772,       0.1929
     110.0,       0.42519,       0.06667,       0.18993
     111.0,       0.42519,       0.06516,       0.1856
     112.0,       0.42521,       0.06389,       0.182
     113.0,       0.42519,       0.06283,       0.17899
     114.0,       0.42519,       0.06195,       0.17648
     115.0,       0.39686,       0.06122,       0.1744
     116.0,       0.39686,       0.06006,       0.17107
     117.0,       0.39684,       0.05905,       0.1682
     118.0,       0.39686,       0.05819,       0.16575
     119.0,       0.39686,       0.05747,       0.1637
     120.0,       0.00000,       0.05688,       0.16202
     121.0,       0.00000,       0.04859,       0.13841
     122.0,       0.00000,       0.0411,       0.11707
     123.0,       0.00000,       0.03441,       0.09801
     124.0,       0.00000,       0.02851,       0.08122
     125.0,       0.00000,       0.0234,       0.06666
     126.0,       0.00000,       0.01905,       0.05425
     127.0,       0.00000,       0.01539,       0.04384
     128.0,       0.00000,       0.01237,       0.03523
     129.0,       0.00000,       0.00991,       0.02822
     130.0,       0.00000,       0.00792,       0.02257
     131.0,       0.00000,       0.00633,       0.01805
     132.0,       0.00000,       0.00507,       0.01445
     133.0,       0.00000,       0.00407,       0.01161
     134.0,       0.00000,       0.00329,       0.00936
     135.0,       0.00000,       0.00266,       0.00758
     136.0,       0.00000,       0.00217,       0.00617
     137.0,       0.00000,       0.00178,       0.00505
