Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,      0.000000
       1.0,       10.0800,        0.0421,      0.000239
       2.0,       10.0800,        0.1060,      0.000601
       3.0,       10.0800,        0.1820,      0.001033
       4.0,       10.0800,        0.2670,      0.001515
       5.0,       10.8000,        0.3595,      0.002040
       6.0,       10.8000,        0.4658,      0.002643
       7.0,       10.8000,        0.5785,      0.003282
       8.0,       10.8000,        0.6969,      0.003955
       9.0,       10.8000,        0.8206,      0.004656
      10.0,       11.6400,        0.9489,      0.005384
      11.0,       11.6400,        1.0912,      0.006192
      12.0,       11.6400,        1.2358,      0.007012
      13.0,       11.6400,        1.3790,      0.007825
      14.0,       11.6400,        1.5158,      0.008601
      15.0,       12.8400,        1.6400,      0.009306
      16.0,       12.8400,        1.7632,      0.010005
      17.0,       12.8400,        1.8657,      0.010587
      18.0,       12.8400,        1.9472,      0.011049
      19.0,       12.8400,        2.0102,      0.011406
      20.0,       14.1600,        2.0583,      0.011679
      21.0,       14.1600,        2.1149,      0.012000
      22.0,       14.1600,        2.1637,      0.012278
      23.0,       14.1600,        2.2071,      0.012524
      24.0,       14.1600,        2.2465,      0.012747
      25.0,       15.9600,        2.2825,      0.012952
      26.0,       15.9600,        2.3424,      0.013291
      27.0,       15.9600,        2.3989,      0.013612
      28.0,       15.9600,        2.4520,      0.013913
      29.0,       15.9600,        2.5016,      0.014195
      30.0,       18.2400,        2.5475,      0.014455
      31.0,       18.2400,        2.6248,      0.014894
      32.0,       18.2400,        2.6979,      0.015309
      33.0,       18.2400,        2.7671,      0.015701
      34.0,       18.2400,        2.8321,      0.016070
      35.0,       21.6000,        2.8929,      0.016415
      36.0,       21.6000,        3.0029,      0.017039
      37.0,       21.6000,        3.1092,      0.017643
      38.0,       21.6000,        3.2137,      0.018236
      39.0,       21.6000,        3.3190,      0.018833
      40.0,       26.7600,        3.4284,      0.019454
      41.0,       26.7600,        3.6346,      0.020624
      42.0,       26.7600,        3.8650,      0.021932
      43.0,       26.7600,        4.1384,      0.023483
      44.0,       26.7600,        4.4725,      0.025378
      45.0,       36.0000,        4.8787,      0.027683
      46.0,       36.0001,        5.5499,      0.031492
      47.0,       36.0000,        6.3669,      0.036128
      48.0,       36.0000,        7.3911,      0.041940
      49.0,       36.0000,        8.6705,      0.049200
      50.0,       57.9600,       10.2032,      0.057897
      51.0,       57.9600,       12.5791,      0.071378
      52.0,       57.9600,       15.5150,      0.088038
      53.0,       57.9601,       19.0536,      0.108117
      54.0,       57.9600,       23.0106,      0.130570
      55.0,      204.3600,       27.0834,      0.153681
      56.0,      204.3600,       38.8012,      0.220171
      57.0,      204.3601,       57.6376,      0.327055
      58.0,      204.3600,       82.3354,      0.467199
      59.0,      204.3600,      110.8111,      0.628780
      60.0,      204.4800,      139.4462,      0.791266
      61.0,      204.4800,      162.9630,      0.924708
