Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00166,       0.00844
       2.0,       0.39685,       0.00417,       0.02122
       3.0,       0.39685,       0.00717,       0.03648
       4.0,       0.39685,       0.01051,       0.0535
       5.0,       0.4252,       0.01415,       0.07204
       6.0,       0.4252,       0.01834,       0.09334
       7.0,       0.4252,       0.02278,       0.1159
       8.0,       0.4252,       0.02744,       0.13967
       9.0,       0.4252,       0.03231,       0.16443
      10.0,       0.45827,       0.03736,       0.19013
      11.0,       0.45827,       0.04296,       0.21867
      12.0,       0.45827,       0.04865,       0.24763
      13.0,       0.45827,       0.05429,       0.27634
      14.0,       0.45827,       0.05968,       0.30374
      15.0,       0.50551,       0.06457,       0.32864
      16.0,       0.50551,       0.06942,       0.35332
      17.0,       0.50551,       0.07345,       0.37388
      18.0,       0.50551,       0.07666,       0.39019
      19.0,       0.50551,       0.07914,       0.4028
      20.0,       0.55748,       0.08104,       0.41244
      21.0,       0.55748,       0.08326,       0.42378
      22.0,       0.55748,       0.08519,       0.43359
      23.0,       0.55748,       0.08689,       0.44228
      24.0,       0.55748,       0.08844,       0.45016
      25.0,       0.62835,       0.08986,       0.4574
      26.0,       0.62835,       0.09222,       0.46937
      27.0,       0.62835,       0.09444,       0.4807
      28.0,       0.62835,       0.09654,       0.49133
      29.0,       0.62835,       0.09849,       0.50129
      30.0,       0.71811,       0.1003,       0.51047
      31.0,       0.71811,       0.10334,       0.52598
      32.0,       0.71811,       0.10622,       0.54063
      33.0,       0.71811,       0.10894,       0.55448
      34.0,       0.71811,       0.1115,       0.56751
      35.0,       0.85039,       0.11389,       0.57969
      36.0,       0.85039,       0.11822,       0.60173
      37.0,       0.85039,       0.12241,       0.62306
      38.0,       0.85039,       0.12652,       0.644
      39.0,       0.85039,       0.13067,       0.66508
      40.0,       1.05354,       0.13498,       0.68701
      41.0,       1.05354,       0.14309,       0.72833
      42.0,       1.05354,       0.15217,       0.77452
      43.0,       1.05354,       0.16293,       0.82929
      44.0,       1.05354,       0.17608,       0.89622
      45.0,       1.41732,       0.19207,       0.97762
      46.0,       1.41733,       0.2185,       1.11213
      47.0,       1.41732,       0.25067,       1.27585
      48.0,       1.41732,       0.29099,       1.4811
      49.0,       1.41732,       0.34136,       1.73748
      50.0,       2.28189,       0.4017,       2.04461
      51.0,       2.28189,       0.49524,       2.52069
      52.0,       2.28189,       0.61083,       3.10903
      53.0,       2.28189,       0.75014,       3.81812
      54.0,       2.28189,       0.90593,       4.61104
      55.0,       8.04567,       1.06628,       5.42719
      56.0,       8.04567,       1.52761,       7.77527
      57.0,       8.04567,       2.2692,       11.54984
      58.0,       8.04567,       3.24155,       16.49898
      59.0,       8.04567,       4.36264,       22.20516
      60.0,       8.05039,       5.49001,       27.9433
      61.0,       8.05039,       6.41587,       32.65576
      62.0,       8.0504,       7.01552,       35.7079
      63.0,       8.05039,       7.32132,       37.26439
      64.0,       8.05039,       7.44611,       37.89956
      65.0,       2.28189,       7.48826,       38.11406
      66.0,       2.28189,       7.01033,       35.68152
      67.0,       2.28189,       6.20636,       31.5894
      68.0,       2.28189,       5.29665,       26.95911
      69.0,       2.28189,       4.40632,       22.42746
      70.0,       1.41732,       3.62987,       18.47551
      71.0,       1.41732,       2.96569,       15.09487
      72.0,       1.41733,       2.43897,       12.41395
      73.0,       1.41732,       2.03727,       10.36941
      74.0,       1.41732,       1.73808,       8.84657
      75.0,       1.05354,       1.51802,       7.72646
      76.0,       1.05354,       1.34163,       6.82866
