Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00239,       0.00842
       2.0,       0.39685,       0.00603,       0.02123
       3.0,       0.39685,       0.01035,       0.03646
       4.0,       0.39685,       0.01519,       0.0535
       5.0,       0.4252,       0.02046,       0.07203
       6.0,       0.4252,       0.02649,       0.09327
       7.0,       0.4252,       0.03283,       0.1156
       8.0,       0.4252,       0.03931,       0.13841
       9.0,       0.4252,       0.04563,       0.16067
      10.0,       0.45827,       0.05139,       0.18095
      11.0,       0.45827,       0.05678,       0.19991
      12.0,       0.45827,       0.06099,       0.21473
      13.0,       0.45827,       0.06403,       0.22544
      14.0,       0.45827,       0.06609,       0.23272
      15.0,       0.50551,       0.06747,       0.23755
      16.0,       0.50551,       0.06926,       0.24384
      17.0,       0.50551,       0.07075,       0.24911
      18.0,       0.50551,       0.07205,       0.25368
      19.0,       0.50551,       0.0732,       0.25773
      20.0,       0.55748,       0.07421,       0.2613
      21.0,       0.55748,       0.07606,       0.26782
      22.0,       0.55748,       0.07776,       0.27379
      23.0,       0.55748,       0.0793,       0.2792
      24.0,       0.55748,       0.08067,       0.28402
      25.0,       0.62835,       0.08187,       0.28825
      26.0,       0.62835,       0.08425,       0.29664
      27.0,       0.62835,       0.08643,       0.30433
      28.0,       0.62835,       0.08841,       0.31129
      29.0,       0.62835,       0.09018,       0.31752
      30.0,       0.71811,       0.09174,       0.32301
      31.0,       0.71811,       0.09487,       0.33402
      32.0,       0.71811,       0.09776,       0.34423
      33.0,       0.71811,       0.10042,       0.35357
      34.0,       0.71811,       0.10281,       0.362
      35.0,       0.85039,       0.10494,       0.3695
      36.0,       0.85039,       0.10961,       0.38594
      37.0,       0.85039,       0.11423,       0.40222
      38.0,       0.85039,       0.11893,       0.41873
      39.0,       0.85039,       0.12389,       0.43622
      40.0,       1.05354,       0.12938,       0.45553
      41.0,       1.05354,       0.14085,       0.49595
      42.0,       1.05354,       0.15535,       0.54697
      43.0,       1.05354,       0.17374,       0.61173
      44.0,       1.05354,       0.1969,       0.69327
      45.0,       1.41732,       0.22554,       0.79412
      46.0,       1.41732,       0.27306,       0.96145
      47.0,       1.41732,       0.33472,       1.17854
      48.0,       1.41732,       0.40891,       1.43974
      49.0,       1.41732,       0.4909,       1.72844
      50.0,       2.28189,       0.57398,       2.02096
      51.0,       2.28189,       0.6973,       2.45516
      52.0,       2.28189,       0.84806,       2.98599
      53.0,       2.28189,       1.01923,       3.58869
      54.0,       2.28189,       1.19833,       4.21931
      55.0,       8.04567,       1.36828,       4.81767
      56.0,       8.04567,       1.97965,       6.9703
      57.0,       8.04567,       3.07243,       10.81794
      58.0,       8.04567,       4.50614,       15.866
      59.0,       8.04567,       5.88171,       20.70935
      60.0,       8.05039,       6.8355,       24.06763
      61.0,       8.05039,       7.31367,       25.75126
      62.0,       8.0504,       7.48699,       26.3615
      63.0,       8.05039,       7.53258,       26.52201
      64.0,       8.05039,       7.5433,       26.55977
      65.0,       2.28189,       7.54893,       26.5796
      66.0,       2.28189,       6.82908,       24.04502
      67.0,       2.28189,       5.63401,       19.83721
      68.0,       2.28189,       4.43292,       15.60819
      69.0,       2.28189,       3.45839,       12.1769
      70.0,       1.41732,       2.7645,       9.73375
      71.0,       1.41732,       2.25055,       7.92412
      72.0,       1.41733,       1.8811,       6.6233
      73.0,       1.41732,       1.61709,       5.69373
      74.0,       1.41732,       1.42542,       5.01885
      75.0,       1.05354,       1.28369,       4.51982
      76.0,       1.05354,       1.15697,       4.07366
      77.0,       1.05355,       1.04654,       3.68486
      78.0,       1.05354,       0.95251,       3.35375
      79.0,       1.05354,       0.87442,       3.07882
      80.0,       0.85039,       0.81112,       2.85593
      81.0,       0.85041,       0.7507,       2.64321
