Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00539,       0.00842
       2.0,       0.39685,       0.01355,       0.02117
       3.0,       0.39685,       0.02294,       0.03585
       4.0,       0.39685,       0.03229,       0.05045
       5.0,       0.4252,       0.04002,       0.06254
       6.0,       0.4252,       0.04599,       0.07186
       7.0,       0.4252,       0.04943,       0.07723
       8.0,       0.4252,       0.05114,       0.07992
       9.0,       0.4252,       0.05196,       0.08121
      10.0,       0.45827,       0.05238,       0.08186
      11.0,       0.45827,       0.05359,       0.08375
      12.0,       0.45827,       0.0546,       0.08532
      13.0,       0.45827,       0.05541,       0.0866
      14.0,       0.45827,       0.05603,       0.08756
      15.0,       0.50551,       0.05645,       0.08821
      16.0,       0.50551,       0.05814,       0.09085
      17.0,       0.50551,       0.05957,       0.09308
      18.0,       0.50551,       0.06072,       0.09489
      19.0,       0.50551,       0.0616,       0.09626
      20.0,       0.55748,       0.06218,       0.09717
      21.0,       0.55748,       0.06414,       0.10023
      22.0,       0.55748,       0.06576,       0.10276
      23.0,       0.55748,       0.06705,       0.10478
      24.0,       0.55748,       0.06801,       0.10627
      25.0,       0.62835,       0.06863,       0.10724
      26.0,       0.62835,       0.07125,       0.11134
      27.0,       0.62835,       0.07345,       0.11478
      28.0,       0.62835,       0.07522,       0.11754
      29.0,       0.62835,       0.07652,       0.11957
      30.0,       0.71811,       0.07734,       0.12086
      31.0,       0.71811,       0.08076,       0.12621
      32.0,       0.71811,       0.08365,       0.13071
      33.0,       0.71811,       0.08596,       0.13432
      34.0,       0.71811,       0.08765,       0.13696
      35.0,       0.85039,       0.08872,       0.13865
      36.0,       0.85039,       0.09394,       0.14679
      37.0,       0.85039,       0.09858,       0.15405
      38.0,       0.85039,       0.10267,       0.16044
      39.0,       0.85039,       0.10624,       0.16601
      40.0,       1.05354,       0.10943,       0.171
      41.0,       1.05354,       0.12066,       0.18855
      42.0,       1.05354,       0.13309,       0.20797
      43.0,       1.05354,       0.14685,       0.22948
      44.0,       1.05354,       0.16185,       0.25292
      45.0,       1.41732,       0.17816,       0.2784
      46.0,       1.41733,       0.21447,       0.33514
      47.0,       1.41732,       0.25865,       0.40419
      48.0,       1.41732,       0.31009,       0.48457
      49.0,       1.41732,       0.36751,       0.5743
      50.0,       2.28189,       0.42999,       0.67193
