Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.0751,     0.0002385
       2.0,       10.0800,        0.1893,     0.0006012
       3.0,       10.0800,        0.3251,     0.0010322
       4.0,       10.0800,        0.4768,     0.0015142
       5.0,       10.8000,        0.6406,     0.0020343
       6.0,       10.8000,        0.8234,     0.0026148
       7.0,       10.8000,        1.0029,     0.0031848
       8.0,       10.8000,        1.1640,     0.0036963
       9.0,       10.8000,        1.2931,     0.0041063
      10.0,       11.6400,        1.3844,     0.0043964
      11.0,       11.6400,        1.4586,     0.0046320
      12.0,       11.6400,        1.5072,     0.0047863
      13.0,       11.6400,        1.5394,     0.0048885
      14.0,       11.6400,        1.5621,     0.0049606
      15.0,       12.8400,        1.5793,     0.0050153
      16.0,       12.8400,        1.6176,     0.0051370
      17.0,       12.8400,        1.6520,     0.0052460
      18.0,       12.8400,        1.6824,     0.0053426
      19.0,       12.8400,        1.7088,     0.0054266
      20.0,       14.1600,        1.7313,     0.0054979
      21.0,       14.1600,        1.7777,     0.0056453
      22.0,       14.1600,        1.8190,     0.0057765
      23.0,       14.1600,        1.8551,     0.0058910
      24.0,       14.1600,        1.8858,     0.0059887
      25.0,       15.9600,        1.9114,     0.0060699
      26.0,       15.9600,        1.9710,     0.0062592
      27.0,       15.9600,        2.0243,     0.0064284
      28.0,       15.9600,        2.0710,     0.0065768
      29.0,       15.9600,        2.1112,     0.0067044
      30.0,       18.2400,        2.1448,     0.0068112
      31.0,       18.2400,        2.2229,     0.0070591
      32.0,       18.2400,        2.2925,     0.0072802
      33.0,       18.2400,        2.3533,     0.0074731
      34.0,       18.2400,        2.4050,     0.0076374
      35.0,       21.6000,        2.4478,     0.0077734
      36.0,       21.6000,        2.5599,     0.0081294
      37.0,       21.6000,        2.6609,     0.0084499
      38.0,       21.6000,        2.7495,     0.0087313
      39.0,       21.6000,        2.8253,     0.0089722
      40.0,       26.7600,        2.8883,     0.0091722
      41.0,       26.7600,        3.0669,     0.0097392
      42.0,       26.7600,        3.2339,     0.0102697
      43.0,       26.7600,        3.3844,     0.0107478
      44.0,       26.7600,        3.5166,     0.0111674
      45.0,       36.0000,        3.6318,     0.0115332
      46.0,       36.0000,        4.0176,     0.0127586
      47.0,       36.0000,        4.4868,     0.0142483
      48.0,       36.0000,        5.0482,     0.0160312
      49.0,       36.0000,        5.7143,     0.0181466
      50.0,       57.9600,        6.4883,     0.0206044
      51.0,       57.9600,        8.3977,     0.0266680
      52.0,       57.9600,       11.1782,     0.0354977
      53.0,       57.9601,       14.7825,     0.0469438
      54.0,       57.9600,       19.0240,     0.0604132
      55.0,      204.3600,       23.4284,     0.0744000
      56.0,      204.3600,       41.1336,     0.1306251
      57.0,      204.3601,       73.6217,     0.2337953
      58.0,      204.3600,      113.7202,     0.3611333
      59.0,      204.3600,      148.1085,     0.4703377
      60.0,      204.4800,      168.9026,     0.5363721
      61.0,      204.4800,      177.9530,     0.5651128
      62.0,      204.4802,      180.8730,     0.5743857
      63.0,      204.4800,      181.7097,     0.5770428
      64.0,      204.4800,      182.1247,     0.5783607
      65.0,       57.9601,      182.5031,     0.5795624
      66.0,       57.9599,      160.8942,     0.5109405
      67.0,       57.9601,      126.5477,     0.4018686
      68.0,       57.9599,       95.1460,     0.3021486
      69.0,       57.9601,       71.8774,     0.2282560
      70.0,       35.9999,       56.6743,     0.1799767
      71.0,       35.9999,       45.7390,     0.1452503
      72.0,       36.0002,       37.8537,     0.1202094
      73.0,       35.9999,       32.1521,     0.1021031
      74.0,       35.9999,       27.9794,     0.0888524
      75.0,       26.7600,       24.9264,     0.0791570
      76.0,       26.7600,       22.1366,     0.0702976
      77.0,       26.7602,       19.7029,     0.0625690
      78.0,       26.7600,       17.6487,     0.0560458
      79.0,       26.7600,       15.9606,     0.0506850
      80.0,       21.5998,       14.6133,     0.0464065
      81.0,       21.6003,       13.3039,     0.0422481
      82.0,       21.5998,       12.1321,     0.0385270
      83.0,       21.6003,       11.1106,     0.0352831
      84.0,       21.5998,       10.2359,     0.0325055
      85.0,       18.2399,        9.5025,     0.0301765
      86.0,       18.2399,        8.7531,     0.0277965
