Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.0021,       0.00842
       2.0,       0.39685,       0.00529,       0.02123
       3.0,       0.39685,       0.00908,       0.03646
       4.0,       0.39685,       0.01332,       0.0535
       5.0,       0.4252,       0.01794,       0.07204
       6.0,       0.4252,       0.02324,       0.09332
       7.0,       0.4252,       0.02884,       0.11582
       8.0,       0.4252,       0.03467,       0.13921
       9.0,       0.4252,       0.04056,       0.16288
      10.0,       0.45827,       0.04626,       0.18579
      11.0,       0.45827,       0.05195,       0.20863
      12.0,       0.45827,       0.0568,       0.22811
      13.0,       0.45827,       0.06062,       0.24344
      14.0,       0.45827,       0.0634,       0.25463
      15.0,       0.50551,       0.06532,       0.26234
      16.0,       0.50551,       0.06738,       0.2706
      17.0,       0.50551,       0.069,       0.27712
      18.0,       0.50551,       0.07035,       0.28251
      19.0,       0.50551,       0.0715,       0.28715
      20.0,       0.55748,       0.07252,       0.29122
      21.0,       0.55748,       0.07428,       0.29831
      22.0,       0.55748,       0.07591,       0.30485
      23.0,       0.55748,       0.0774,       0.31083
      24.0,       0.55748,       0.07874,       0.31624
      25.0,       0.62835,       0.07994,       0.32106
      26.0,       0.62835,       0.08222,       0.33018
      27.0,       0.62835,       0.08431,       0.33861
      28.0,       0.62835,       0.08623,       0.34631
      29.0,       0.62835,       0.08796,       0.35328
      30.0,       0.71811,       0.08952,       0.3595
      31.0,       0.71811,       0.09248,       0.37142
      32.0,       0.71811,       0.09526,       0.38256
      33.0,       0.71811,       0.09782,       0.39285
      34.0,       0.71811,       0.10016,       0.40225
      35.0,       0.85039,       0.10228,       0.41074
      36.0,       0.85039,       0.10669,       0.42847
      37.0,       0.85039,       0.11107,       0.44608
      38.0,       0.85039,       0.11554,       0.46403
      39.0,       0.85039,       0.12028,       0.48306
      40.0,       1.05354,       0.12552,       0.50407
      41.0,       1.05354,       0.13618,       0.5469
      42.0,       1.05354,       0.14962,       0.60088
      43.0,       1.05354,       0.16666,       0.66932
      44.0,       1.05354,       0.18813,       0.75556
      45.0,       1.41732,       0.21478,       0.86257
      46.0,       1.41733,       0.25881,       1.0394
      47.0,       1.41732,       0.31633,       1.27038
      48.0,       1.41732,       0.38639,       1.55178
      49.0,       1.41732,       0.46527,       1.86856
      50.0,       2.28189,       0.54712,       2.19727
      51.0,       2.28189,       0.667,       2.67871
      52.0,       2.28189,       0.81331,       3.26629
      53.0,       2.28189,       0.97969,       3.93451
      54.0,       2.28189,       1.15534,       4.6399
      55.0,       8.04567,       1.32525,       5.32226
      56.0,       8.04567,       1.89769,       7.62124
      57.0,       8.04567,       2.91729,       11.71598
      58.0,       8.04567,       4.2796,       17.1871
      59.0,       8.04567,       5.64289,       22.66214
      60.0,       8.05039,       6.65503,       26.72697
      61.0,       8.05039,       7.21527,       28.97693
      62.0,       8.0504,       7.44847,       29.91347
      63.0,       8.05039,       7.52163,       30.20726
      64.0,       8.05039,       7.54015,       30.28167
      65.0,       2.28189,       7.54671,       30.30802
      66.0,       2.28189,       6.88337,       27.644
      67.0,       2.28189,       5.76022,       23.13336
      68.0,       2.28189,       4.59841,       18.46749
      69.0,       2.28189,       3.62302,       14.55023
      70.0,       1.41732,       2.90254,       11.65676
      71.0,       1.41732,       2.3577,       9.46868
      72.0,       1.41733,       1.96107,       7.87574
      73.0,       1.41732,       1.67627,       6.732
      74.0,       1.41732,       1.46991,       5.90324
      75.0,       1.05354,       1.31793,       5.29286
      76.0,       1.05354,       1.18537,       4.76049
      77.0,       1.05355,       1.07124,       4.30215
      78.0,       1.05354,       0.97432,       3.91294
      79.0,       1.05354,       0.89354,       3.58849
      80.0,       0.85039,       0.82749,       3.32326
      81.0,       0.85041,       0.76517,       3.07297
      82.0,       0.85039,       0.70904,       2.84754
      83.0,       0.85041,       0.6593,       2.6478
      84.0,       0.85039,       0.61602,       2.47396
      85.0,       0.71811,       0.57909,       2.32568
      86.0,       0.71811,       0.54294,       2.18046
      87.0,       0.71813,       0.50968,       2.04689
      88.0,       0.71811,       0.47958,       1.92602
      89.0,       0.71811,       0.45276,       1.81829
      90.0,       0.62835,       0.42925,       1.72389
      91.0,       0.62835,       0.40582,       1.62979
      92.0,       0.62833,       0.38406,       1.54241
      93.0,       0.62835,       0.36418,       1.46256
      94.0,       0.62835,       0.34626,       1.3906
      95.0,       0.55747,       0.33034,       1.32667
      96.0,       0.55749,       0.31412,       1.26152
      97.0,       0.55747,       0.29888,       1.20031
      98.0,       0.55749,       0.28477,       1.14365
      99.0,       0.55747,       0.27188,       1.0919
     100.0,       0.50078,       0.26025,       1.04519
     101.0,       0.5008,       0.24822,       0.99689
     102.0,       0.50078,       0.23683,       0.95114
     103.0,       0.5008,       0.22619,       0.90838
