Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.1111,     0.0002385
       2.0,       10.0800,        0.2800,     0.0006010
       3.0,       10.0800,        0.4796,     0.0010294
       4.0,       10.0800,        0.6959,     0.0014937
       5.0,       10.8000,        0.9082,     0.0019494
       6.0,       10.8000,        1.1077,     0.0023775
       7.0,       10.8000,        1.2557,     0.0026952
       8.0,       10.8000,        1.3488,     0.0028952
       9.0,       10.8000,        1.3996,     0.0030042
      10.0,       11.6400,        1.4248,     0.0030583
      11.0,       11.6400,        1.4594,     0.0031325
      12.0,       11.6400,        1.4864,     0.0031905
      13.0,       11.6400,        1.5084,     0.0032376
      14.0,       11.6400,        1.5261,     0.0032757
      15.0,       12.8400,        1.5398,     0.0033050
      16.0,       12.8400,        1.5820,     0.0033956
      17.0,       12.8400,        1.6184,     0.0034739
      18.0,       12.8400,        1.6492,     0.0035399
      19.0,       12.8400,        1.6742,     0.0035937
      20.0,       14.1600,        1.6934,     0.0036348
      21.0,       14.1600,        1.7435,     0.0037422
      22.0,       14.1600,        1.7858,     0.0038330
      23.0,       14.1600,        1.8207,     0.0039080
      24.0,       14.1600,        1.8486,     0.0039679
      25.0,       15.9600,        1.8695,     0.0040128
      26.0,       15.9600,        1.9350,     0.0041533
      27.0,       15.9600,        1.9910,     0.0042736
      28.0,       15.9600,        2.0378,     0.0043741
      29.0,       15.9600,        2.0754,     0.0044547
      30.0,       18.2400,        2.1033,     0.0045147
      31.0,       18.2400,        2.1887,     0.0046979
      32.0,       18.2400,        2.2613,     0.0048537
      33.0,       18.2400,        2.3214,     0.0049828
      34.0,       18.2400,        2.3691,     0.0050850
      35.0,       21.6000,        2.4038,     0.0051596
      36.0,       21.6000,        2.5281,     0.0054263
      37.0,       21.6000,        2.6349,     0.0056557
      38.0,       21.6000,        2.7241,     0.0058471
      39.0,       21.6000,        2.7944,     0.0059980
      40.0,       26.7600,        2.8447,     0.0061060
      41.0,       26.7600,        3.0408,     0.0065270
      42.0,       26.7600,        3.2127,     0.0068958
      43.0,       26.7600,        3.3577,     0.0072072
      44.0,       26.7600,        3.4727,     0.0074540
      45.0,       36.0000,        3.5551,     0.0076307
      46.0,       36.0001,        3.9362,     0.0084489
      47.0,       36.0000,        4.3255,     0.0092844
      48.0,       36.0000,        4.7449,     0.0101847
