Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,      0.000000
       1.0,       10.0800,        0.0139,      0.000239
       2.0,       10.0800,        0.0351,      0.000602
       3.0,       10.0800,        0.0606,      0.001040
       4.0,       10.0800,        0.0913,      0.001567
       5.0,       10.8000,        0.1309,      0.002247
       6.0,       10.8000,        0.1867,      0.003203
       7.0,       10.8000,        0.2571,      0.004412
       8.0,       10.8000,        0.3394,      0.005824
       9.0,       10.8000,        0.4320,      0.007414
      10.0,       11.6400,        0.5378,      0.009229
      11.0,       11.6400,        0.6642,      0.011399
      12.0,       11.6400,        0.8085,      0.013875
      13.0,       11.6400,        0.9671,      0.016596
      14.0,       11.6400,        1.1326,      0.019436
      15.0,       12.8400,        1.2951,      0.022226
      16.0,       12.8400,        1.4521,      0.024920
      17.0,       12.8400,        1.5896,      0.027280
      18.0,       12.8400,        1.7043,      0.029248
      19.0,       12.8400,        1.7962,      0.030825
      20.0,       14.1600,        1.8676,      0.032051
      21.0,       14.1600,        1.9310,      0.033139
      22.0,       14.1600,        1.9833,      0.034035
      23.0,       14.1600,        2.0288,      0.034817
      24.0,       14.1600,        2.0703,      0.035530
      25.0,       15.9600,        2.1088,      0.036190
      26.0,       15.9600,        2.1568,      0.037014
      27.0,       15.9600,        2.2041,      0.037825
      28.0,       15.9600,        2.2518,      0.038643
      29.0,       15.9600,        2.2994,      0.039461
      30.0,       18.2400,        2.3460,      0.040261
      31.0,       18.2400,        2.4064,      0.041297
      32.0,       18.2400,        2.4667,      0.042333
      33.0,       18.2400,        2.5281,      0.043385
      34.0,       18.2400,        2.5898,      0.044445
      35.0,       21.6000,        2.6505,      0.045486
      36.0,       21.6000,        2.7331,      0.046903
      37.0,       21.6000,        2.8168,      0.048340
      38.0,       21.6000,        2.9035,      0.049829
      39.0,       21.6000,        2.9928,      0.051360
      40.0,       26.7600,        3.0835,      0.052916
      41.0,       26.7600,        3.2147,      0.055168
      42.0,       26.7600,        3.3577,      0.057623
      43.0,       26.7600,        3.5219,      0.060441
      44.0,       26.7600,        3.7172,      0.063792
      45.0,       36.0000,        3.9569,      0.067906
      46.0,       36.0000,        4.3378,      0.074442
      47.0,       36.0000,        4.8307,      0.082901
      48.0,       36.0000,        5.4795,      0.094036
      49.0,       36.0000,        6.3248,      0.108541
      50.0,       57.9600,        7.3968,      0.126938
      51.0,       57.9600,        8.9596,      0.153758
      52.0,       57.9600,       10.9393,      0.187732
      53.0,       57.9601,       13.4621,      0.231026
      54.0,       57.9600,       16.6120,      0.285083
      55.0,      204.3600,       20.3480,      0.349198
      56.0,      204.3600,       28.0016,      0.480544
      57.0,      204.3601,       40.9560,      0.702857
      58.0,      204.3600,       60.8392,      1.044079
      59.0,      204.3600,       86.3622,      1.482086
      60.0,      204.4800,      114.2455,      1.960600
      61.0,      204.4800,      140.2292,      2.406513
      62.0,      204.4802,      160.7608,      2.758863
      63.0,      204.4800,      174.6021,      2.996397
      64.0,      204.4800,      182.6170,      3.133944
      65.0,       57.9601,      186.6133,      3.202525
      66.0,       57.9599,      182.0599,      3.124383
      67.0,       57.9601,      169.1298,      2.902486
      68.0,       57.9599,      150.0484,      2.575023
      69.0,       57.9601,      128.3176,      2.202095
      70.0,       35.9999,      107.2883,      1.841205
      71.0,       35.9999,       88.5338,      1.519354
      72.0,       36.0002,       73.0315,      1.253314
      73.0,       35.9999,       60.7692,      1.042877
      74.0,       35.9999,       51.3616,      0.881432
      75.0,       26.7600,       44.2283,      0.759015
      76.0,       26.7600,       38.5799,      0.662081
      77.0,       26.7602,       34.0690,      0.584668
      78.0,       26.7600,       30.4124,      0.521915
      79.0,       26.7600,       27.4180,      0.470529
      80.0,       21.5998,       24.9456,      0.428099
      81.0,       21.6003,       22.8038,      0.391343
      82.0,       21.5998,       20.9495,      0.359521
      83.0,       21.6003,       19.3257,      0.331653
      84.0,       21.5998,       17.8997,      0.307183
      85.0,       18.2399,       16.6502,      0.285738
      86.0,       18.2399,       15.5165,      0.266283
      87.0,       18.2404,       14.5087,      0.248988
      88.0,       18.2399,       13.6060,      0.233497
      89.0,       18.2399,       12.7945,      0.219571
      90.0,       15.9600,       12.0650,      0.207051
      91.0,       15.9600,       11.3854,      0.195388
      92.0,       15.9596,       10.7673,      0.184781
      93.0,       15.9600,       10.2017,      0.175075
      94.0,       15.9600,        9.6827,      0.166168
      95.0,       14.1598,        9.2064,      0.157993
      96.0,       14.1603,        8.7522,      0.150200
      97.0,       14.1598,        8.3325,      0.142996
      98.0,       14.1603,        7.9430,      0.136313
      99.0,       14.1598,        7.5814,      0.130106
     100.0,       12.7199,        7.2456,      0.124345
     101.0,       12.7204,        6.9212,      0.118777
     102.0,       12.7199,        6.6178,      0.113570
     103.0,       12.7204,        6.3330,      0.108682
     104.0,       12.7199,        6.0655,      0.104092
     105.0,       11.7597,        5.8147,      0.099788
     106.0,       11.7601,        5.5719,      0.095620
     107.0,       11.7597,        5.3436,      0.091704
     108.0,       11.7601,        5.1290,      0.088020
     109.0,       11.7597,        4.9274,      0.084560
     110.0,       10.7999,        4.7383,      0.081316
     111.0,       10.7999,        4.5535,      0.078144
     112.0,       10.8004,        4.3790,      0.075149
     113.0,       10.7999,        4.2138,      0.072314
