Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,      0.000000
       1.0,       10.0800,        0.0293,      0.000239
       2.0,       10.0800,        0.0738,      0.000601
       3.0,       10.0800,        0.1268,      0.001032
       4.0,       10.0800,        0.1861,      0.001515
       5.0,       10.8000,        0.2506,      0.002040
       6.0,       10.8000,        0.3249,      0.002645
       7.0,       10.8000,        0.4048,      0.003297
       8.0,       10.8000,        0.4927,      0.004012
       9.0,       10.8000,        0.5936,      0.004834
      10.0,       11.6400,        0.7152,      0.005824
      11.0,       11.6400,        0.8710,      0.007092
      12.0,       11.6400,        1.0523,      0.008569
      13.0,       11.6400,        1.2471,      0.010155
      14.0,       11.6400,        1.4372,      0.011703
      15.0,       12.8400,        1.6061,      0.013078
      16.0,       12.8400,        1.7570,      0.014307
      17.0,       12.8400,        1.8751,      0.015269
      18.0,       12.8400,        1.9637,      0.015990
      19.0,       12.8400,        2.0290,      0.016521
      20.0,       14.1600,        2.0778,      0.016919
      21.0,       14.1600,        2.1308,      0.017351
      22.0,       14.1600,        2.1774,      0.017730
      23.0,       14.1600,        2.2201,      0.018078
      24.0,       14.1600,        2.2602,      0.018405
      25.0,       15.9600,        2.2982,      0.018714
      26.0,       15.9600,        2.3549,      0.019176
      27.0,       15.9600,        2.4096,      0.019621
      28.0,       15.9600,        2.4622,      0.020050
      29.0,       15.9600,        2.5126,      0.020459
      30.0,       18.2400,        2.5605,      0.020850
      31.0,       18.2400,        2.6330,      0.021440
      32.0,       18.2400,        2.7034,      0.022013
      33.0,       18.2400,        2.7716,      0.022569
      34.0,       18.2400,        2.8375,      0.023105
      35.0,       21.6000,        2.9009,      0.023621
      36.0,       21.6000,        3.0031,      0.024453
      37.0,       21.6000,        3.1040,      0.025276
      38.0,       21.6000,        3.2050,      0.026098
      39.0,       21.6000,        3.3076,      0.026934
      40.0,       26.7600,        3.4144,      0.027803
      41.0,       26.7600,        3.5974,      0.029293
      42.0,       26.7600,        3.8049,      0.030983
      43.0,       26.7599,        4.0552,      0.033021
      44.0,       26.7600,        4.3665,      0.035555
      45.0,       36.0000,        4.7547,      0.038717
      46.0,       36.0000,        5.3797,      0.043806
      47.0,       36.0000,        6.1687,      0.050231
      48.0,       36.0000,        7.1731,      0.058409
      49.0,       36.0000,        8.4156,      0.068526
      50.0,       57.9600,        9.8843,      0.080486
      51.0,       57.9600,       12.0399,      0.098039
      52.0,       57.9600,       14.7135,      0.119809
      53.0,       57.9601,       17.9677,      0.146308
      54.0,       57.9600,       21.6887,      0.176607
      55.0,      204.3600,       25.6870,      0.209165
      56.0,      204.3600,       35.7896,      0.291428
      57.0,      204.3600,       52.8039,      0.429973
      58.0,      204.3600,       76.6351,      0.624027
      59.0,      204.3600,      104.5219,      0.851104
      60.0,      204.4800,      132.6507,      1.080152
      61.0,      204.4800,      156.6450,      1.275533
      62.0,      204.4802,      173.7148,      1.414530
      63.0,      204.4800,      183.6268,      1.495242
      64.0,      204.4800,      188.2628,      1.532992
      65.0,       57.9601,      190.0031,      1.547163
      66.0,       57.9599,      180.2121,      1.467437
      67.0,       57.9601,      161.7361,      1.316989
      68.0,       57.9599,      139.6760,      1.137358
      69.0,       57.9601,      117.4914,      0.956712
      70.0,       35.9999,       97.4799,      0.793763
      71.0,       35.9999,       79.9364,      0.650908
      72.0,       36.0002,       65.7132,      0.535092
      73.0,       35.9999,       54.7668,      0.445957
      74.0,       35.9999,       46.5821,      0.379310
      75.0,       26.7599,       40.4959,      0.329751
      76.0,       26.7599,       35.6322,      0.290147
      77.0,       26.7602,       31.7303,      0.258374
      78.0,       26.7599,       28.5604,      0.232563
      79.0,       26.7599,       25.9675,      0.211449
      80.0,       21.5998,       23.8253,      0.194005
      81.0,       21.6003,       21.8946,      0.178284
      82.0,       21.5998,       20.1876,      0.164384
      83.0,       21.6003,       18.6826,      0.152130
      84.0,       21.5998,       17.3712,      0.141450
      85.0,       18.2399,       16.2369,      0.132214
      86.0,       18.2399,       15.1796,      0.123605
      87.0,       18.2404,       14.2259,      0.115839
      88.0,       18.2399,       13.3652,      0.108830
      89.0,       18.2399,       12.5956,      0.102563
      90.0,       15.9600,       11.9115,      0.096993
      91.0,       15.9600,       11.2609,      0.091695
      92.0,       15.9596,       10.6665,      0.086856
      93.0,       15.9600,       10.1189,      0.082397
      94.0,       15.9600,        9.6171,      0.078310
      95.0,       14.1598,        9.1615,      0.074600
      96.0,       14.1603,        8.7187,      0.070995
      97.0,       14.1598,        8.3098,      0.067665
      98.0,       14.1603,        7.9291,      0.064565
      99.0,       14.1598,        7.5763,      0.061692
     100.0,       12.7199,        7.2516,      0.059049
     101.0,       12.7204,        6.9308,      0.056436
     102.0,       12.7199,        6.6305,      0.053991
     103.0,       12.7204,        6.3473,      0.051685
     104.0,       12.7199,        6.0816,      0.049521
     105.0,       11.7597,        5.8344,      0.047508
     106.0,       11.7601,        5.5909,      0.045526
     107.0,       11.7597,        5.3621,      0.043663
     108.0,       11.7601,        5.1462,      0.041905
     109.0,       11.7597,        4.9432,      0.040252
     110.0,       10.7999,        4.7539,      0.038710
     111.0,       10.7999,        4.5646,      0.037168
     112.0,       10.8004,        4.3862,      0.035716
     113.0,       10.7999,        4.2169,      0.034337
     114.0,       10.7999,        4.0565,      0.033032
     115.0,       10.0802,        3.9056,      0.031803
     116.0,       10.0802,        3.7545,      0.030572
     117.0,       10.0797,        3.6110,      0.029404
     118.0,       10.0802,        3.4740,      0.028288
     119.0,       10.0802,        3.3431,      0.027223
     120.0,        0.0000,        3.2189,      0.026211
     121.0,        0.0000,        2.9753,      0.024228
     122.0,        0.0000,        2.7348,      0.022269
     123.0,        0.0000,        2.4969,      0.020332
     124.0,        0.0000,        2.2679,      0.018467
     125.0,        0.0000,        2.0534,      0.016721
     126.0,        0.0000,        1.8536,      0.015094
     127.0,        0.0000,        1.6657,      0.013563
     128.0,        0.0000,        1.4870,      0.012109
     129.0,        0.0000,        1.3174,      0.010728
     130.0,        0.0000,        1.1582,      0.009431
     131.0,        0.0000,        1.0111,      0.008233
     132.0,        0.0000,        0.8773,      0.007144
     133.0,        0.0000,        0.7576,      0.006169
     134.0,        0.0000,        0.6519,      0.005309
     135.0,        0.0000,        0.5596,      0.004557
     136.0,        0.0000,        0.4799,      0.003907
     137.0,        0.0000,        0.4114,      0.003350
     138.0,        0.0000,        0.3529,      0.002874
     139.0,        0.0000,        0.3032,      0.002469
     140.0,        0.0000,        0.2609,      0.002125
     141.0,        0.0000,        0.2251,      0.001833
     142.0,        0.0000,        0.1947,      0.001586
     143.0,        0.0000,        0.1689,      0.001376
     144.0,        0.0000,        0.1470,      0.001197
     145.0,        0.0000,        0.1282,      0.001044
     146.0,        0.0000,        0.1122,      0.000914
     147.0,        0.0000,        0.0985,      0.000802
     148.0,        0.0000,        0.0867,      0.000706
     149.0,        0.0000,        0.0765,      0.000623
     150.0,        0.0000,        0.0677,      0.000551
     151.0,        0.0000,        0.0601,      0.000489
     152.0,        0.0000,        0.0534,      0.000435
     153.0,        0.0000,        0.0477,      0.000388
     154.0,        0.0000,        0.0426,      0.000347
     155.0,        0.0000,        0.0382,      0.000311
     156.0,        0.0000,        0.0343,      0.000280
     157.0,        0.0000,        0.0309,      0.000252
     158.0,        0.0000,        0.0279,      0.000227
     159.0,        0.0000,        0.0252,      0.000206
     160.0,        0.0000,        0.0229,      0.000186
     161.0,        0.0000,        0.0208,      0.000169
     162.0,        0.0000,        0.0189,      0.000154
     163.0,        0.0000,        0.0172,      0.000140
     164.0,        0.0000,        0.0157,      0.000128
     165.0,        0.0000,        0.0144,      0.000117
     166.0,        0.0000,        0.0132,      0.000108
     167.0,        0.0000,        0.0121,      0.000099
     168.0,        0.0000,        0.0112,      0.000091
     169.0,        0.0000,        0.0103,      0.000084
     170.0,        0.0000,        0.0095,      0.000077
     171.0,        0.0000,        0.0088,      0.000071
     172.0,        0.0000,        0.0081,      0.000066
     173.0,        0.0000,        0.0075,      0.000061
     174.0,        0.0000,        0.0070,      0.000057
     175.0,        0.0000,        0.0065,      0.000053
     176.0,        0.0000,        0.0060,      0.000049
     177.0,        0.0000,        0.0056,      0.000046
     178.0,        0.0000,        0.0052,      0.000043
     179.0,        0.0000,        0.0049,      0.000040
     180.0,        0.0000,        0.0046,      0.000037
     181.0,        0.0000,        0.0043,      0.000035
     182.0,        0.0000,        0.0040,      0.000033
     183.0,        0.0000,        0.0038,      0.000031
     184.0,        0.0000,        0.0035,      0.000029
     185.0,        0.0000,        0.0033,      0.000027
     186.0,        0.0000,        0.0031,      0.000025
     187.0,        0.0000,        0.0029,      0.000024
     188.0,        0.0000,        0.0028,      0.000023
     189.0,        0.0000,        0.0026,      0.000021
     190.0,        0.0000,        0.0025,      0.000020
     191.0,        0.0000,        0.0023,      0.000019
     192.0,        0.0000,        0.0022,      0.000018
     193.0,        0.0000,        0.0021,      0.000017
     194.0,        0.0000,        0.0020,      0.000016
     195.0,        0.0000,        0.0019,      0.000015
     196.0,        0.0000,        0.0018,      0.000015
     197.0,        0.0000,        0.0017,      0.000014
     198.0,        0.0000,        0.0016,      0.000013
     199.0,        0.0000,        0.0015,      0.000013
     200.0,        0.0000,        0.0015,      0.000012
     201.0,        0.0000,        0.0014,      0.000011
     202.0,        0.0000,        0.0013,      0.000011
     203.0,        0.0000,        0.0013,      0.000010
     204.0,        0.0000,        0.0012,      0.000010
     205.0,        0.0000,        0.0012,      0.000009
     206.0,        0.0000,        0.0011,      0.000009
     207.0,        0.0000,        0.0011,      0.000009
     208.0,        0.0000,        0.0010,      0.000008
     209.0,        0.0000,        0.0010,      0.000008
     210.0,        0.0000,        0.0009,      0.000008
     211.0,        0.0000,        0.0009,      0.000007
     212.0,        0.0000,        0.0009,      0.000007
     213.0,        0.0000,        0.0008,      0.000007
     214.0,        0.0000,        0.0008,      0.000007
     215.0,        0.0000,        0.0008,      0.000006
     216.0,        0.0000,        0.0007,      0.000006
     217.0,        0.0000,        0.0007,      0.000006
     218.0,        0.0000,        0.0007,      0.000006
     219.0,        0.0000,        0.0007,      0.000005
     220.0,        0.0000,        0.0006,      0.000005
     221.0,        0.0000,        0.0006,      0.000005
     222.0,        0.0000,        0.0006,      0.000005
     223.0,        0.0000,        0.0006,      0.000005
     224.0,        0.0000,        0.0006,      0.000005
     225.0,        0.0000,        0.0005,      0.000004
     226.0,        0.0000,        0.0005,      0.000004
     227.0,        0.0000,        0.0005,      0.000004
     228.0,        0.0000,        0.0005,      0.000004
     229.0,        0.0000,        0.0005,      0.000004
     230.0,        0.0000,        0.0005,      0.000004
     231.0,        0.0000,        0.0005,      0.000004
     232.0,        0.0000,        0.0004,      0.000004
