Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00874,       0.0084
       2.0,       0.39685,       0.02155,       0.02073
       3.0,       0.39685,       0.03461,       0.03329
       4.0,       0.39685,       0.04467,       0.04297
       5.0,       0.4252,       0.05033,       0.04843
       6.0,       0.4252,       0.0538,       0.05176
       7.0,       0.4252,       0.05541,       0.05331
       8.0,       0.4252,       0.05625,       0.05412
       9.0,       0.4252,       0.05672,       0.05458
      10.0,       0.45827,       0.05696,       0.0548
      11.0,       0.45827,       0.05846,       0.05625
      12.0,       0.45827,       0.05968,       0.05743
      13.0,       0.45827,       0.06057,       0.05828
      14.0,       0.45827,       0.06112,       0.05881
      15.0,       0.50551,       0.06139,       0.05906
      16.0,       0.50551,       0.06355,       0.06114
      17.0,       0.50551,       0.0653,       0.06283
      18.0,       0.50551,       0.06657,       0.06406
      19.0,       0.50551,       0.06734,       0.0648
      20.0,       0.55748,       0.0677,       0.06514
      21.0,       0.55748,       0.07015,       0.06749
      22.0,       0.55748,       0.07211,       0.06938
      23.0,       0.55748,       0.07351,       0.07072
      24.0,       0.55748,       0.07433,       0.07152
      25.0,       0.62835,       0.07471,       0.07188
      26.0,       0.62835,       0.07808,       0.07513
      27.0,       0.62835,       0.08081,       0.07775
      28.0,       0.62835,       0.08275,       0.07962
      29.0,       0.62835,       0.08388,       0.08071
      30.0,       0.71811,       0.08439,       0.0812
      31.0,       0.71811,       0.08887,       0.08551
      32.0,       0.71811,       0.09259,       0.08909
      33.0,       0.71811,       0.0953,       0.09169
      34.0,       0.71811,       0.09696,       0.09329
      35.0,       0.85039,       0.09787,       0.09417
      36.0,       0.85039,       0.10539,       0.1014
      37.0,       0.85039,       0.11274,       0.10848
      38.0,       0.85039,       0.11995,       0.11541
      39.0,       0.85039,       0.12762,       0.12279
      40.0,       1.05354,       0.13685,       0.13167
      41.0,       1.05354,       0.16337,       0.15719
      42.0,       1.05354,       0.19955,       0.192
      43.0,       1.05354,       0.24439,       0.23514
      44.0,       1.05354,       0.29441,       0.28327
      45.0,       1.41732,       0.34435,       0.33132
      46.0,       1.41733,       0.42781,       0.41162
      47.0,       1.41732,       0.52293,       0.50315
      48.0,       1.41732,       0.61506,       0.59178
      49.0,       1.41732,       0.69394,       0.66768
      50.0,       2.28189,       0.75563,       0.72703
      51.0,       2.28189,       0.9252,       0.89019
      52.0,       2.28189,       1.15314,       1.1095
      53.0,       2.28189,       1.37722,       1.32511
      54.0,       2.28189,       1.55137,       1.49266
      55.0,       8.04567,       1.65967,       1.59686
      56.0,       8.04567,       2.94863,       2.83704
      57.0,       8.04567,       5.02524,       4.83506
      58.0,       8.04567,       6.69225,       6.43899
      59.0,       8.04567,       7.40277,       7.12262
      60.0,       8.05039,       7.53104,       7.24604
      61.0,       8.05039,       7.52443,       7.23968
      62.0,       8.0504,       7.52728,       7.24242
      63.0,       8.05039,       7.536,       7.25081
      64.0,       8.05039,       7.5424,       7.25697
      65.0,       2.28189,       7.548,       7.26236
      66.0,       2.28189,       5.98298,       5.75657
      67.0,       2.28189,       4.02041,       3.86826
      68.0,       2.28189,       2.77408,       2.6691
      69.0,       2.28189,       2.15608,       2.07449
      70.0,       1.41732,       1.89891,       1.82705
      71.0,       1.41732,       1.66508,       1.60207
      72.0,       1.41733,       1.438,       1.38358
      73.0,       1.41732,       1.25381,       1.20637
      74.0,       1.41732,       1.12355,       1.08103
      75.0,       1.05354,       1.04242,       1.00298
      76.0,       1.05354,       0.94652,       0.9107
      77.0,       1.05355,       0.85356,       0.82126
      78.0,       1.05354,       0.77739,       0.74797
      79.0,       1.05354,       0.72068,       0.6934
      80.0,       0.85039,       0.68111,       0.65534
      81.0,       0.85041,       0.63034,       0.60649
      82.0,       0.85039,       0.58044,       0.55848
      83.0,       0.85041,       0.53871,       0.51833
      84.0,       0.85039,       0.5069,       0.48772
      85.0,       0.71811,       0.48371,       0.46541
      86.0,       0.71811,       0.4529,       0.43576
      87.0,       0.71813,       0.42216,       0.40618
      88.0,       0.71811,       0.39569,       0.38072
      89.0,       0.71811,       0.37498,       0.36079
      90.0,       0.62835,       0.35949,       0.34588
      91.0,       0.62835,       0.33934,       0.3265
      92.0,       0.62833,       0.31936,       0.30727
      93.0,       0.62835,       0.3018,       0.29037
      94.0,       0.62835,       0.28767,       0.27679
      95.0,       0.55747,       0.27687,       0.2664
      96.0,       0.55749,       0.26252,       0.25258
      97.0,       0.55747,       0.24826,       0.23887
      98.0,       0.55749,       0.23546,       0.22655
      99.0,       0.55747,       0.22482,       0.21632
     100.0,       0.50078,       0.21639,       0.2082
     101.0,       0.5008,       0.20532,       0.19755
     102.0,       0.50078,       0.19452,       0.18716
     103.0,       0.5008,       0.18479,       0.1778
     104.0,       0.50078,       0.17657,       0.16988
     105.0,       0.46298,       0.16987,       0.16344
     106.0,       0.463,       0.16167,       0.15555
     107.0,       0.46298,       0.15381,       0.14799
     108.0,       0.463,       0.14675,       0.1412
     109.0,       0.46298,       0.14074,       0.13542
     110.0,       0.42519,       0.13579,       0.13065
     111.0,       0.42519,       0.12908,       0.12419
     112.0,       0.42521,       0.12239,       0.11776
     113.0,       0.42519,       0.1162,       0.1118
     114.0,       0.42519,       0.11079,       0.1066
     115.0,       0.39686,       0.10622,       0.1022
     116.0,       0.39686,       0.10057,       0.09677
     117.0,       0.39684,       0.09512,       0.09153
     118.0,       0.39686,       0.09013,       0.08672
     119.0,       0.39686,       0.08576,       0.08252
     120.0,       0.00000,       0.08206,       0.07895
     121.0,       0.00000,       0.05828,       0.05607
     122.0,       0.00000,       0.03755,       0.03613
     123.0,       0.00000,       0.02326,       0.02238
     124.0,       0.00000,       0.01414,       0.01361
     125.0,       0.00000,       0.00857,       0.00825
     126.0,       0.00000,       0.00525,       0.00505
     127.0,       0.00000,       0.00328,       0.00315
     128.0,       0.00000,       0.00209,       0.00201
     129.0,       0.00000,       0.00137,       0.00132
     130.0,       0.00000,       0.00092,       0.00088
     131.0,       0.00000,       0.00063,       0.00061
     132.0,       0.00000,       0.00044,       0.00043
     133.0,       0.00000,       0.00032,       0.00031
     134.0,       0.00000,       0.00024,       0.00023
     135.0,       0.00000,       0.00018,       0.00017
     136.0,       0.00000,       0.00013,       0.00013
     137.0,       0.00000,       0.0001,       0.0001
     138.0,       0.00000,       8E-05,       8E-05
     139.0,       0.00000,       6E-05,       6E-05
     140.0,       0.00000,       5E-05,       5E-05
     141.0,       0.00000,       4E-05,       4E-05
     142.0,       0.00000,       4E-05,       3E-05
     143.0,       0.00000,       3E-05,       3E-05
     144.0,       0.00000,       2E-05,       2E-05
     145.0,       0.00000,       2E-05,       2E-05
     146.0,       0.00000,       2E-05,       2E-05
     147.0,       0.00000,       2E-05,       1E-05
     148.0,       0.00000,       1E-05,       1E-05
     149.0,       0.00000,       1E-05,       1E-05
     150.0,       0.00000,       1E-05,       1E-05
     151.0,       0.00000,       1E-05,       1E-05
     152.0,       0.00000,       1E-05,       1E-05
     153.0,       0.00000,       1E-05,       1E-05
     154.0,       0.00000,       0.00000,       0.00000
     155.0,       0.00000,       0.00000,       0.00000
     156.0,       0.00000,       0.00000,       0.00000
     157.0,       0.00000,       0.00000,       0.00000
     158.0,       0.00000,       0.00000,       0.00000
     159.0,       0.00000,       0.00000,       0.00000
     160.0,       0.00000,       0.00000,       0.00000
     161.0,       0.00000,       0.00000,       0.00000
     162.0,       0.00000,       0.00000,       0.00000
     163.0,       0.00000,       0.00000,       0.00000
     164.0,       0.00000,       0.00000,       0.00000
     165.0,       0.00000,       0.00000,       0.00000
     166.0,       0.00000,       0.00000,       0.00000
     167.0,       0.00000,       0.00000,       0.00000
     168.0,       0.00000,       0.00000,       0.00000
