Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.00414,       0.00842
       2.0,       0.39685,       0.01043,       0.02123
       3.0,       0.39685,       0.0179,       0.03644
       4.0,       0.39685,       0.02623,       0.0534
       5.0,       0.4252,       0.03509,       0.07144
       6.0,       0.4252,       0.04464,       0.09087
       7.0,       0.4252,       0.05337,       0.10866
       8.0,       0.4252,       0.06045,       0.12305
       9.0,       0.4252,       0.06544,       0.13321
      10.0,       0.45827,       0.06852,       0.13948
      11.0,       0.45827,       0.07111,       0.14475
      12.0,       0.45827,       0.07283,       0.14825
      13.0,       0.45827,       0.07406,       0.15075
      14.0,       0.45827,       0.075,       0.15268
      15.0,       0.50551,       0.07576,       0.15422
      16.0,       0.50551,       0.07766,       0.1581
      17.0,       0.50551,       0.07935,       0.16155
      18.0,       0.50551,       0.08083,       0.16456
      19.0,       0.50551,       0.08209,       0.16712
      20.0,       0.55748,       0.08314,       0.16924
      21.0,       0.55748,       0.08544,       0.17394
      22.0,       0.55748,       0.08746,       0.17805
      23.0,       0.55748,       0.08919,       0.18157
      24.0,       0.55748,       0.09063,       0.18451
      25.0,       0.62835,       0.09181,       0.18689
      26.0,       0.62835,       0.09478,       0.19296
      27.0,       0.62835,       0.09742,       0.19832
      28.0,       0.62835,       0.0997,       0.20296
      29.0,       0.62835,       0.10163,       0.20688
      30.0,       0.71811,       0.1032,       0.21009
      31.0,       0.71811,       0.10715,       0.21812
      32.0,       0.71811,       0.11067,       0.22528
      33.0,       0.71811,       0.11373,       0.23152
      34.0,       0.71811,       0.11633,       0.23683
      35.0,       0.85039,       0.11849,       0.24122
      36.0,       0.85039,       0.1245,       0.25346
      37.0,       0.85039,       0.13031,       0.26528
      38.0,       0.85039,       0.13609,       0.27705
      39.0,       0.85039,       0.14215,       0.28939
      40.0,       1.05354,       0.14881,       0.30295
      41.0,       1.05354,       0.16444,       0.33475
      42.0,       1.05354,       0.18417,       0.37493
      43.0,       1.05354,       0.20911,       0.42569
      44.0,       1.05354,       0.23998,       0.48854
      45.0,       1.41732,       0.27672,       0.56333
      46.0,       1.41733,       0.33846,       0.68901
      47.0,       1.41732,       0.41502,       0.84487
      48.0,       1.41732,       0.5014,       1.02072
      49.0,       1.41732,       0.58914,       1.19934
      50.0,       2.28189,       0.66957,       1.36306
      51.0,       2.28189,       0.80552,       1.63982
      52.0,       2.28189,       0.97643,       1.98776
      53.0,       2.28189,       1.16755,       2.37683
      54.0,       2.28189,       1.35518,       2.75879
      55.0,       8.04567,       1.51496,       3.08407
      56.0,       8.04567,       2.3155,       4.71375
      57.0,       8.04567,       3.72688,       7.58693
      58.0,       8.04567,       5.37548,       10.94303
      59.0,       8.04567,       6.65919,       13.55633
      60.0,       8.05039,       7.31098,       14.88318
      61.0,       8.05039,       7.51339,       15.29524
      62.0,       8.0504,       7.54504,       15.35968
      63.0,       8.05039,       7.54885,       15.36743
      64.0,       8.05039,       7.5547,       15.37935
      65.0,       2.28189,       7.56095,       15.39207
      66.0,       2.28189,       6.57606,       13.38709
      67.0,       2.28189,       5.0996,       10.38141
      68.0,       2.28189,       3.80568,       7.74734
      69.0,       2.28189,       2.90036,       5.90435
      70.0,       1.41732,       2.34557,       4.77496
      71.0,       1.41732,       1.95025,       3.97019
      72.0,       1.41733,       1.66557,       3.39066
      73.0,       1.41732,       1.4573,       2.96666
      74.0,       1.41732,       1.3022,       2.65094
      75.0,       1.05354,       1.18711,       2.41663
      76.0,       1.05354,       1.074,       2.18637
      77.0,       1.05355,       0.97256,       1.97988
      78.0,       1.05354,       0.88684,       1.80537
      79.0,       1.05354,       0.81778,       1.66478
      80.0,       0.85039,       0.76417,       1.55565
      81.0,       0.85041,       0.70912,       1.44358
      82.0,       0.85039,       0.65791,       1.33933
      83.0,       0.85041,       0.61233,       1.24655
      84.0,       0.85039,       0.57367,       1.16785
      85.0,       0.71811,       0.54235,       1.10408
      86.0,       0.71811,       0.5095,       1.0372
      87.0,       0.71813,       0.47878,       0.97466
      88.0,       0.71811,       0.45089,       0.9179
      89.0,       0.71811,       0.42646,       0.86817
      90.0,       0.62835,       0.4059,       0.82631
      91.0,       0.62835,       0.38415,       0.78202
      92.0,       0.62833,       0.36389,       0.74078
      93.0,       0.62835,       0.34548,       0.70332
      94.0,       0.62835,       0.32918,       0.67013
      95.0,       0.55747,       0.31516,       0.64157
      96.0,       0.55749,       0.29981,       0.61034
      97.0,       0.55747,       0.28536,       0.58092
      98.0,       0.55749,       0.27209,       0.55391
      99.0,       0.55747,       0.26019,       0.52968
     100.0,       0.50078,       0.24976,       0.50844
     101.0,       0.5008,       0.23817,       0.48486
     102.0,       0.50078,       0.2272,       0.46253
     103.0,       0.5008,       0.21706,       0.44188
     104.0,       0.50078,       0.20789,       0.4232
     105.0,       0.46298,       0.19976,       0.40666
     106.0,       0.463,       0.19104,       0.38891
     107.0,       0.46298,       0.18284,       0.37221
     108.0,       0.463,       0.17528,       0.35682
     109.0,       0.46298,       0.16843,       0.34289
     110.0,       0.42519,       0.16236,       0.33053
     111.0,       0.42519,       0.15549,       0.31653
     112.0,       0.42521,       0.14886,       0.30305
     113.0,       0.42519,       0.1426,       0.2903
     114.0,       0.42519,       0.13679,       0.27846
     115.0,       0.39686,       0.13149,       0.26768
     116.0,       0.39686,       0.12566,       0.25581
     117.0,       0.39684,       0.12011,       0.24451
     118.0,       0.39686,       0.11491,       0.23393
     119.0,       0.39686,       0.11013,       0.22418
     120.0,       0.00000,       0.10578,       0.21534
     121.0,       0.00000,       0.08845,       0.18006
     122.0,       0.00000,       0.07065,       0.14382
     123.0,       0.00000,       0.05491,       0.11177
     124.0,       0.00000,       0.04216,       0.08583
     125.0,       0.00000,       0.03214,       0.06542
     126.0,       0.00000,       0.02443,       0.04972
     127.0,       0.00000,       0.01857,       0.03781
     128.0,       0.00000,       0.01417,       0.02885
     129.0,       0.00000,       0.01086,       0.02211
     130.0,       0.00000,       0.00837,       0.01703
     131.0,       0.00000,       0.00648,       0.01319
