Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,     0.0000000
       1.0,       10.0800,        0.1482,     0.0002385
       2.0,       10.0800,        0.3726,     0.0005996
       3.0,       10.0800,        0.6307,     0.0010151
       4.0,       10.0800,        0.8875,     0.0014283
       5.0,       10.8000,        1.0999,     0.0017701
       6.0,       10.8000,        1.2634,     0.0020334
       7.0,       10.8000,        1.3576,     0.0021850
       8.0,       10.8000,        1.4047,     0.0022608
       9.0,       10.8000,        1.4273,     0.0022971
      10.0,       11.6400,        1.4386,     0.0023154
      11.0,       11.6400,        1.4720,     0.0023690
      12.0,       11.6400,        1.4996,     0.0024135
      13.0,       11.6400,        1.5220,     0.0024495
      14.0,       11.6400,        1.5389,     0.0024767
      15.0,       12.8400,        1.5503,     0.0024951
      16.0,       12.8400,        1.5968,     0.0025699
      17.0,       12.8400,        1.6360,     0.0026330
      18.0,       12.8400,        1.6679,     0.0026843
      19.0,       12.8400,        1.6919,     0.0027229
      20.0,       14.1600,        1.7078,     0.0027486
      21.0,       14.1600,        1.7617,     0.0028353
      22.0,       14.1600,        1.8062,     0.0029069
      23.0,       14.1600,        1.8418,     0.0029642
      24.0,       14.1600,        1.8682,     0.0030067
      25.0,       15.9600,        1.8853,     0.0030343
      26.0,       15.9600,        1.9576,     0.0031507
      27.0,       15.9600,        2.0186,     0.0032488
      28.0,       15.9600,        2.0679,     0.0033281
      29.0,       15.9600,        2.1043,     0.0033867
      30.0,       18.2400,        2.1278,     0.0034246
      31.0,       18.2400,        2.2240,     0.0035793
      32.0,       18.2400,        2.3070,     0.0037130
      33.0,       18.2400,        2.3757,     0.0038234
      34.0,       18.2400,        2.4280,     0.0039076
      35.0,       21.6000,        2.4641,     0.0039657
      36.0,       21.6000,        2.6227,     0.0042211
      37.0,       21.6000,        2.7837,     0.0044801
      38.0,       21.6000,        2.9539,     0.0047541
      39.0,       21.6000,        3.1447,     0.0050612
      40.0,       26.7600,        3.3714,     0.0054261
      41.0,       26.7600,        3.9374,     0.0063370
      42.0,       26.7600,        4.7293,     0.0076115
      43.0,       26.7600,        5.7610,     0.0092719
      44.0,       26.7600,        6.9739,     0.0112240
