Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.10616,       397.07109
       2.0,       0.39685,       0.26513,       991.67831
       3.0,       0.39685,       0.36301,       1357.81022
       4.0,       0.39685,       0.39275,       1469.04083
       5.0,       0.4252,       0.39623,       1482.05429
       6.0,       0.4252,       0.40839,       1527.55371
       7.0,       0.4252,       0.41831,       1564.65883
       8.0,       0.4252,       0.42289,       1581.76526
       9.0,       0.4252,       0.42402,       1586.00655
      10.0,       0.45827,       0.4241,       1586.30319
      11.0,       0.45827,       0.43888,       1641.59537
      12.0,       0.45827,       0.45058,       1685.36437
      13.0,       0.45827,       0.45578,       1704.81569
      14.0,       0.45827,       0.45702,       1709.44192
      15.0,       0.50551,       0.45709,       1709.72443
      16.0,       0.50551,       0.47857,       1790.07237
      17.0,       0.50551,       0.49536,       1852.85479
      18.0,       0.50551,       0.50258,       1879.86698
      19.0,       0.50551,       0.5042,       1885.92345
      20.0,       0.55748,       0.50428,       1886.20597
      21.0,       0.55748,       0.52838,       1976.37138
      22.0,       0.55748,       0.54687,       2045.5175
      23.0,       0.55748,       0.55454,       2074.21067
      24.0,       0.55748,       0.55614,       2080.20004
      25.0,       0.62835,       0.55619,       2080.36955
      26.0,       0.62835,       0.58977,       2205.98737
      27.0,       0.62835,       0.61498,       2300.29166
      28.0,       0.62835,       0.62504,       2337.90531
      29.0,       0.62835,       0.62696,       2345.10598
      30.0,       0.71811,       0.62698,       2345.14482
      31.0,       0.71811,       0.67058,       2508.25269
      32.0,       0.71811,       0.70251,       2627.68337
      33.0,       0.71811,       0.71474,       2673.43706
      34.0,       0.71811,       0.7167,       2680.75779
      35.0,       0.85039,       0.71667,       2680.63066
      36.0,       0.85039,       0.78279,       2927.95342
      37.0,       0.85039,       0.82978,       3103.7004
      38.0,       0.85039,       0.84649,       3166.23209
      39.0,       0.85039,       0.84893,       3175.32562
      40.0,       1.05354,       0.84875,       3174.68642
      41.0,       1.05354,       0.95395,       3568.17307
      42.0,       1.05354,       1.02582,       3836.9954
      43.0,       1.05354,       1.04927,       3924.69232
      44.0,       1.05354,       1.05193,       3934.64399
      45.0,       1.41732,       1.05154,       3933.17843
      46.0,       1.41732,       1.24871,       4670.68647
      47.0,       1.41732,       1.37631,       5147.96424
      48.0,       1.41732,       1.41291,       5284.86155
      49.0,       1.41732,       1.41548,       5294.46361
      50.0,       2.28189,       1.4147,       5291.57487
      51.0,       2.28189,       1.91508,       7163.17469
      52.0,       2.28189,       2.21232,       8275.00057
      53.0,       2.28189,       2.27976,       8527.22854
      54.0,       2.28189,       2.27986,       8527.60288
      55.0,       8.04567,       2.27846,       8522.36571
      56.0,       8.04567,       6.12427,       22907.27388
      57.0,       8.04567,       7.92581,       29645.78966
      58.0,       8.04567,       8.07702,       30211.37882
      59.0,       8.04567,       8.03801,       30065.44448
      60.0,       8.05039,       8.04057,       30075.04654
      61.0,       8.05039,       8.04628,       30096.3766
      62.0,       8.0504,       8.04764,       30101.47251
      63.0,       8.05039,       8.04817,       30103.47838
      64.0,       8.05039,       8.04833,       30104.07167
      65.0,       2.28189,       8.04839,       30104.29768
      66.0,       2.28188,       4.0876,       15289.29215
      67.0,       2.28189,       2.50399,       9365.95548
      68.0,       2.28188,       2.25656,       8440.46393
      69.0,       2.28189,       2.27626,       8514.14799
      70.0,       1.41732,       2.28374,       8542.11014
      71.0,       1.41732,       1.77125,       6625.2122
      72.0,       1.41733,       1.49028,       5574.27234
      73.0,       1.41732,       1.41894,       5307.44175
      74.0,       1.41732,       1.41511,       5293.10753
      75.0,       1.05354,       1.41665,       5298.85323
      76.0,       1.05354,       1.21621,       4549.13691
      77.0,       1.05355,       1.09308,       4088.57358
      78.0,       1.05354,       1.05582,       3949.21483
      79.0,       1.05354,       1.05193,       3934.64752
      80.0,       0.85039,       1.05254,       3936.91826
      81.0,       0.85041,       0.94596,       3538.26861
      82.0,       0.85039,       0.87594,       3276.38208
      83.0,       0.85041,       0.85236,       3188.18369
      84.0,       0.85039,       0.84909,       3175.93656
      85.0,       0.71811,       0.84933,       3176.8618
      86.0,       0.71811,       0.78248,       2926.81275
      87.0,       0.71813,       0.73646,       2754.6502
      88.0,       0.71811,       0.71975,       2692.16796
      89.0,       0.71811,       0.71697,       2681.75013
      90.0,       0.62835,       0.71704,       2682.02912
      91.0,       0.62835,       0.67305,       2517.48394
      92.0,       0.62833,       0.64165,       2400.01322
      93.0,       0.62835,       0.62956,       2354.79985
      94.0,       0.62835,       0.6273,       2346.34199
      95.0,       0.55747,       0.62729,       2346.32433
      96.0,       0.55749,       0.59343,       2219.65767
      97.0,       0.55747,       0.56859,       2126.75537
      98.0,       0.55749,       0.55857,       2089.29004
      99.0,       0.55747,       0.55652,       2081.61263
     100.0,       0.50078,       0.55646,       2081.40074
     101.0,       0.5008,       0.52999,       1982.39253
     102.0,       0.50078,       0.51011,       1908.02337
     103.0,       0.5008,       0.50176,       1876.79461
     104.0,       0.50078,       0.49992,       1869.89412
     105.0,       0.46298,       0.49983,       1869.57629
     106.0,       0.463,       0.48254,       1804.87981
     107.0,       0.46298,       0.46926,       1755.24504
     108.0,       0.463,       0.46351,       1733.71369
     109.0,       0.46298,       0.46217,       1728.68841
     110.0,       0.42519,       0.46208,       1728.38117
     111.0,       0.42519,       0.44507,       1664.73001
     112.0,       0.42521,       0.43181,       1615.16587
     113.0,       0.42519,       0.42592,       1593.10833
     114.0,       0.42519,       0.42446,       1587.65221
     115.0,       0.39686,       0.42435,       1587.25316
     116.0,       0.39686,       0.41181,       1540.33056
     117.0,       0.39684,       0.40188,       1503.19365
     118.0,       0.39686,       0.39733,       1486.17551
     119.0,       0.39686,       0.39616,       1481.80002
     120.0,       0.00000,       0.39606,       1481.44688
     121.0,       0.00000,       0.23581,       882.02626
     122.0,       0.00000,       0.11678,       436.7895
     123.0,       0.00000,       0.05385,       201.44194
     124.0,       0.00000,       0.02489,       93.11419
     125.0,       0.00000,       0.0121,       45.25575
     126.0,       0.00000,       0.00627,       23.45247
     127.0,       0.00000,       0.00345,       12.91811
     128.0,       0.00000,       0.00201,       7.52556
     129.0,       0.00000,       0.00123,       4.60856
     130.0,       0.00000,       0.00079,       2.94877
     131.0,       0.00000,       0.00053,       1.96703
     132.0,       0.00000,       0.00036,       1.35961
     133.0,       0.00000,       0.00026,       0.97468
     134.0,       0.00000,       0.00019,       0.72042
     135.0,       0.00000,       0.00015,       0.54738
     136.0,       0.00000,       0.00011,       0.42731
