Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.38676,       54.58059
       2.0,       0.39685,       0.40208,       56.74291
       3.0,       0.39685,       0.39441,       55.66122
       4.0,       0.39685,       0.39598,       55.88229
       5.0,       0.4252,       0.39578,       55.85474
       6.0,       0.4252,       0.42508,       59.98903
       7.0,       0.4252,       0.42436,       59.88732
       8.0,       0.4252,       0.42397,       59.83223
       9.0,       0.4252,       0.42408,       59.84742
      10.0,       0.45827,       0.42406,       59.8453
      11.0,       0.45827,       0.45835,       64.68412
      12.0,       0.45827,       0.45737,       64.54568
      13.0,       0.45827,       0.45694,       64.48565
      14.0,       0.45827,       0.45708,       64.50507
      15.0,       0.50551,       0.45707,       64.50436
      16.0,       0.50551,       0.50627,       71.44652
      17.0,       0.50551,       0.50466,       71.2198
      18.0,       0.50551,       0.50411,       71.14211
      19.0,       0.50551,       0.50432,       71.17142
      20.0,       0.55748,       0.50431,       71.17001
      21.0,       0.55748,       0.55865,       78.83894
      22.0,       0.55748,       0.55661,       78.55042
      23.0,       0.55748,       0.55604,       78.47061
      24.0,       0.55748,       0.55626,       78.50204
      25.0,       0.62835,       0.55625,       78.50027
      26.0,       0.62835,       0.6307,       89.00674
      27.0,       0.62835,       0.6275,       88.55577
      28.0,       0.62835,       0.62681,       88.45795
      29.0,       0.62835,       0.6271,       88.49856
      30.0,       0.71811,       0.62707,       88.49397
      31.0,       0.71811,       0.72185,       101.87011
      32.0,       0.71811,       0.71719,       101.2129
      33.0,       0.71811,       0.71641,       101.10308
      34.0,       0.71811,       0.71676,       101.15216
      35.0,       0.85039,       0.71671,       101.1451
      36.0,       0.85039,       0.85724,       120.97676
      37.0,       0.85039,       0.84932,       119.8594
      38.0,       0.85039,       0.84838,       119.72697
      39.0,       0.85039,       0.84887,       119.79619
      40.0,       1.05354,       0.84879,       119.78454
      41.0,       1.05354,       1.0662,       150.46663
      42.0,       1.05354,       1.05205,       148.46958
      43.0,       1.05354,       1.05104,       148.32656
      44.0,       1.05354,       1.05175,       148.42685
      45.0,       1.41732,       1.05161,       148.40743
      46.0,       1.41732,       1.44463,       203.87159
      47.0,       1.41732,       1.41465,       199.64019
      48.0,       1.41732,       1.41398,       199.54625
      49.0,       1.41732,       1.41516,       199.71187
      50.0,       2.28189,       1.41497,       199.6861
      51.0,       2.28189,       2.36196,       333.32846
      52.0,       2.28189,       2.27466,       321.00788
      53.0,       2.28189,       2.27762,       321.426
      54.0,       2.28189,       2.27992,       321.75019
      55.0,       8.04567,       2.27954,       321.69793
      56.0,       8.04567,       8.77552,       1238.43427
