Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.11607,       251.24975
       2.0,       0.39685,       0.27778,       601.29582
       3.0,       0.39685,       0.3721,       805.46052
       4.0,       0.39685,       0.39565,       856.44431
       5.0,       0.4252,       0.39661,       858.52082
       6.0,       0.4252,       0.40922,       885.82259
       7.0,       0.4252,       0.41915,       907.32569
       8.0,       0.4252,       0.4235,       916.74058
       9.0,       0.4252,       0.42435,       918.58048
      10.0,       0.45827,       0.42434,       918.54869
      11.0,       0.45827,       0.43993,       952.2848
      12.0,       0.45827,       0.45155,       977.4465
      13.0,       0.45827,       0.45647,       988.0974
      14.0,       0.45827,       0.45738,       990.06796
      15.0,       0.50551,       0.45735,       990.01146
      16.0,       0.50551,       0.48,       1039.02822
      17.0,       0.50551,       0.49665,       1075.0739
      18.0,       0.50551,       0.50346,       1089.80718
      19.0,       0.50551,       0.50463,       1092.33925
      20.0,       0.55748,       0.50458,       1092.24037
      21.0,       0.55748,       0.52999,       1147.25003
      22.0,       0.55748,       0.54833,       1186.93312
      23.0,       0.55748,       0.55555,       1202.56339
      24.0,       0.55748,       0.55668,       1205.01423
      25.0,       0.62835,       0.5566,       1204.84119
      26.0,       0.62835,       0.59195,       1281.36455
      27.0,       0.62835,       0.61689,       1335.35715
      28.0,       0.62835,       0.62627,       1355.65955
      29.0,       0.62835,       0.62755,       1358.42469
      30.0,       0.71811,       0.62739,       1358.09273
      31.0,       0.71811,       0.67324,       1457.34108
      32.0,       0.71811,       0.70476,       1525.56549
      33.0,       0.71811,       0.71598,       1549.84786
      34.0,       0.71811,       0.71727,       1552.64125
      35.0,       0.85039,       0.71704,       1552.14331
      36.0,       0.85039,       0.7865,       1702.49552
      37.0,       0.85039,       0.8328,       1802.71149
      38.0,       0.85039,       0.84815,       1835.95319
      39.0,       0.85039,       0.84953,       1838.93022
      40.0,       1.05354,       0.84917,       1838.15329
      41.0,       1.05354,       0.95954,       2077.0641
      42.0,       1.05354,       1.0302,       2230.01547
      43.0,       1.05354,       1.05152,       2276.18587
      44.0,       1.05354,       1.05276,       2278.86625
      45.0,       1.41732,       1.05225,       2277.7609
      46.0,       1.41732,       1.25874,       2724.73515
      47.0,       1.41732,       1.38375,       2995.33381
      48.0,       1.41732,       1.41646,       3066.14678
      49.0,       1.41732,       1.41685,       3066.99433
      50.0,       2.28189,       1.41602,       3065.19329
      51.0,       2.28189,       1.93844,       4196.04318
      52.0,       2.28189,       2.22759,       4821.9498
      53.0,       2.28189,       2.2855,       4947.30628
      54.0,       2.28189,       2.28165,       4938.96496
      55.0,       8.04567,       2.2804,       4936.26338
      56.0,       8.04567,       6.27021,       13572.81908
      57.0,       8.04567,       7.98786,       17290.93117
      58.0,       8.04567,       8.08557,       17502.45192
      59.0,       8.04567,       8.0393,       17402.28892
      60.0,       8.05039,       8.04417,       17412.83035
      61.0,       8.05039,       8.0486,       17422.42182
      62.0,       8.05041,       8.04933,       17424.00391
      63.0,       8.05039,       8.04952,       17424.40297
      64.0,       8.05039,       8.04951,       17424.38178
      65.0,       2.28189,       8.04951,       17424.38178
      66.0,       2.28189,       3.95814,       8567.99933
      67.0,       2.28189,       2.4435,       5289.32886
      68.0,       2.28189,       2.24013,       4849.08912
      69.0,       2.28189,       2.2775,       4929.99503
      70.0,       1.41732,       2.28344,       4942.8531
      71.0,       1.41732,       1.74964,       3787.36416
      72.0,       1.41733,       1.47705,       3197.2984
      73.0,       1.41732,       1.41423,       3061.31927
      74.0,       1.41732,       1.41512,       3063.24392
      75.0,       1.05354,       1.41699,       3067.28745
      76.0,       1.05354,       1.20748,       2613.77999
      77.0,       1.05355,       1.08713,       2353.26366
      78.0,       1.05354,       1.05352,       2280.50838
      79.0,       1.05354,       1.05205,       2277.31594
      80.0,       0.85039,       1.05298,       2279.32534
      81.0,       0.85041,       0.9413,       2037.57524
      82.0,       0.85039,       0.87257,       1888.81219
      83.0,       0.85041,       0.851,       1842.1156
      84.0,       0.85039,       0.84924,       1838.31574
      85.0,       0.71811,       0.84977,       1839.44934
      86.0,       0.71811,       0.7796,       1687.56095
      87.0,       0.71813,       0.73429,       1589.47092
      88.0,       0.71811,       0.71885,       1556.06324
      89.0,       0.71811,       0.71715,       1552.37992
      90.0,       0.62835,       0.71747,       1553.07209
      91.0,       0.62835,       0.67123,       1452.97266
      92.0,       0.62833,       0.64024,       1385.89597
      93.0,       0.62835,       0.62899,       1361.55004
      94.0,       0.62835,       0.62751,       1358.33994
      95.0,       0.55747,       0.62771,       1358.76724
      96.0,       0.55749,       0.59207,       1281.63647
      97.0,       0.55747,       0.56752,       1228.48789
      98.0,       0.55749,       0.55815,       1208.18902
      99.0,       0.55747,       0.55673,       1205.13077
     100.0,       0.50078,       0.55685,       1205.38504
     101.0,       0.5008,       0.52898,       1145.05345
     102.0,       0.50078,       0.50929,       1102.42865
     103.0,       0.5008,       0.50143,       1085.41757
     104.0,       0.50078,       0.50011,       1082.56061
     105.0,       0.46298,       0.50017,       1082.7054
     106.0,       0.463,       0.48195,       1043.25539
     107.0,       0.46298,       0.46879,       1014.75645
     108.0,       0.463,       0.46334,       1002.97901
     109.0,       0.46298,       0.46236,       1000.846
     110.0,       0.42519,       0.46239,       1000.90603
     111.0,       0.42519,       0.44444,       962.06696
     112.0,       0.42521,       0.43128,       933.58215
     113.0,       0.42519,       0.42569,       921.47275
     114.0,       0.42519,       0.42459,       919.0996
     115.0,       0.39686,       0.42461,       919.12079
     116.0,       0.39686,       0.41137,       890.48059
     117.0,       0.39684,       0.4015,       869.11169
     118.0,       0.39686,       0.39717,       859.73211
     119.0,       0.39686,       0.39628,       857.8004
     120.0,       0.00000,       0.39628,       857.8004
     121.0,       0.00000,       0.22693,       491.21647
     122.0,       0.00000,       0.10931,       236.60829
     123.0,       0.00000,       0.04777,       103.40842
     124.0,       0.00000,       0.02088,       45.19571
     125.0,       0.00000,       0.00965,       20.87803
     126.0,       0.00000,       0.00478,       10.35073
     127.0,       0.00000,       0.00254,       5.50203
     128.0,       0.00000,       0.00144,       3.11829
     129.0,       0.00000,       0.00086,       1.86815
     130.0,       0.00000,       0.00054,       1.17598
     131.0,       0.00000,       0.00035,       0.76986
     132.0,       0.00000,       0.00024,       0.52619
     133.0,       0.00000,       0.00017,       0.3708
     134.0,       0.00000,       0.00012,       0.26839
     135.0,       0.00000,       9E-05,       0.19776
     136.0,       0.00000,       7E-05,       0.15185
     137.0,       0.00000,       6E-05,       0.12007
     138.0,       0.00000,       4E-05,       0.09535
     139.0,       0.00000,       4E-05,       0.07769
     140.0,       0.00000,       3E-05,       0.06357
     141.0,       0.00000,       2E-05,       0.05297
     142.0,       0.00000,       2E-05,       0.04591
     143.0,       0.00000,       2E-05,       0.03885
     144.0,       0.00000,       2E-05,       0.03531
     145.0,       0.00000,       1E-05,       0.02825
     146.0,       0.00000,       1E-05,       0.02472
     147.0,       0.00000,       1E-05,       0.02119
     148.0,       0.00000,       1E-05,       0.02119
     149.0,       0.00000,       1E-05,       0.01766
     150.0,       0.00000,       1E-05,       0.01413
     151.0,       0.00000,       1E-05,       0.01413
     152.0,       0.00000,       0.00000,       0.01413
     153.0,       0.00000,       0.00000,       0.01059
     154.0,       0.00000,       0.00000,       0.01059
     155.0,       0.00000,       0.00000,       0.01059
     156.0,       0.00000,       0.00000,       0.00706
     157.0,       0.00000,       0.00000,       0.00706
     158.0,       0.00000,       0.00000,       0.00706
     159.0,       0.00000,       0.00000,       0.00706
     160.0,       0.00000,       0.00000,       0.00706
     161.0,       0.00000,       0.00000,       0.00353
     162.0,       0.00000,       0.00000,       0.00353
     163.0,       0.00000,       0.00000,       0.00353
     164.0,       0.00000,       0.00000,       0.00353
     165.0,       0.00000,       0.00000,       0.00353
     166.0,       0.00000,       0.00000,       0.00353
     167.0,       0.00000,       0.00000,       0.00353
     168.0,       0.00000,       0.00000,       0.00353
     169.0,       0.00000,       0.00000,       0.00353
     170.0,       0.00000,       0.00000,       0.00353
     171.0,       0.00000,       0.00000,       0.00353
     172.0,       0.00000,       0.00000,       0.00353
     173.0,       0.00000,       0.00000,       0.00353
     174.0,       0.00000,       0.00000,       0.00353
     175.0,       0.00000,       0.00000,       0.00353
     176.0,       0.00000,       0.00000,       0.00000
     177.0,       0.00000,       0.00000,       0.00000
     178.0,       0.00000,       0.00000,       0.00000
     179.0,       0.00000,       0.00000,       0.00000
     180.0,       0.00000,       0.00000,       0.00000
     181.0,       0.00000,       0.00000,       0.00000
     182.0,       0.00000,       0.00000,       0.00000
     183.0,       0.00000,       0.00000,       0.00000
     184.0,       0.00000,       0.00000,       0.00000
     185.0,       0.00000,       0.00000,       0.00000
     186.0,       0.00000,       0.00000,       0.00000
     187.0,       0.00000,       0.00000,       0.00000
     188.0,       0.00000,       0.00000,       0.00000
     189.0,       0.00000,       0.00000,       0.00000
     190.0,       0.00000,       0.00000,       0.00000
     191.0,       0.00000,       0.00000,       0.00000
     192.0,       0.00000,       0.00000,       0.00000
     193.0,       0.00000,       0.00000,       0.00000
     194.0,       0.00000,       0.00000,       0.00000
     195.0,       0.00000,       0.00000,       0.00000
     196.0,       0.00000,       0.00000,       0.00000
     197.0,       0.00000,       0.00000,       0.00000
