Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.1188,       245.99846
       2.0,       0.39685,       0.28026,       580.35069
       3.0,       0.39685,       0.37264,       771.63613
       4.0,       0.39685,       0.39533,       818.62583
       5.0,       0.4252,       0.39624,       820.50457
       6.0,       0.4252,       0.40907,       847.0718
       7.0,       0.4252,       0.41893,       867.48721
       8.0,       0.4252,       0.42318,       876.28056
       9.0,       0.4252,       0.42399,       877.96861
      10.0,       0.45827,       0.42398,       877.94035
      11.0,       0.45827,       0.43977,       910.6488
      12.0,       0.45827,       0.45131,       934.53211
      13.0,       0.45827,       0.45611,       944.46966
      14.0,       0.45827,       0.45698,       946.28837
      15.0,       0.50551,       0.45696,       946.24599
      16.0,       0.50551,       0.47991,       993.75481
      17.0,       0.50551,       0.49643,       1027.96767
      18.0,       0.50551,       0.50307,       1041.71567
      19.0,       0.50551,       0.5042,       1044.06056
      20.0,       0.55748,       0.50417,       1043.98287
      21.0,       0.55748,       0.5299,       1097.27271
      22.0,       0.55748,       0.54807,       1134.89342
      23.0,       0.55748,       0.55509,       1149.43954
      24.0,       0.55748,       0.55619,       1151.69968
      25.0,       0.62835,       0.55613,       1151.57961
      26.0,       0.62835,       0.59194,       1225.74041
      27.0,       0.62835,       0.61668,       1276.96434
      28.0,       0.62835,       0.62583,       1295.91066
      29.0,       0.62835,       0.62706,       1298.47451
      30.0,       0.71811,       0.62694,       1298.22377
      31.0,       0.71811,       0.67335,       1394.32912
      32.0,       0.71811,       0.70459,       1459.00087
      33.0,       0.71811,       0.71551,       1481.62698
      34.0,       0.71811,       0.71676,       1484.19789
      35.0,       0.85039,       0.71655,       1483.77058
      36.0,       0.85039,       0.78683,       1629.31646
      37.0,       0.85039,       0.83267,       1724.23523
      38.0,       0.85039,       0.84761,       1755.17795
      39.0,       0.85039,       0.84893,       1757.89717
      40.0,       1.05354,       0.84859,       1757.19794
      41.0,       1.05354,       0.96022,       1988.35718
      42.0,       1.05354,       1.03012,       2133.09082
      43.0,       1.05354,       1.05084,       2175.99462
      44.0,       1.05354,       1.05202,       2178.44192
      45.0,       1.41732,       1.05154,       2177.45664
      46.0,       1.41733,       1.26025,       2609.62345
      47.0,       1.41732,       1.38378,       2865.41467
      48.0,       1.41732,       1.41549,       2931.08936
      49.0,       1.41732,       1.41586,       2931.84862
      50.0,       2.28189,       1.41512,       2930.31597
      51.0,       2.28189,       1.94265,       4022.67993
      52.0,       2.28189,       2.22802,       4613.59678
      53.0,       2.28189,       2.28404,       4729.61253
      54.0,       2.28189,       2.28038,       4722.034
      55.0,       8.04567,       2.27936,       4719.91512
      56.0,       8.04567,       6.30015,       13045.86064
      57.0,       8.04567,       7.98878,       16542.52856
      58.0,       8.04567,       8.08073,       16732.9382
      59.0,       8.04567,       8.03716,       16642.70922
      60.0,       8.05039,       8.0427,       16654.19002
      61.0,       8.05039,       8.04761,       16664.35358
      62.0,       8.0504,       8.04854,       16666.26763
      63.0,       8.05039,       8.04887,       16666.9598
      64.0,       8.05039,       8.0489,       16667.02337
      65.0,       2.28189,       8.04891,       16667.03749
      66.0,       2.28189,       3.92702,       8131.76074
      67.0,       2.28189,       2.43903,       5050.55578
      68.0,       2.28189,       2.24371,       4646.1004
      69.0,       2.28189,       2.27888,       4718.91925
      70.0,       1.41732,       2.28382,       4729.15344
      71.0,       1.41732,       1.7447,       3612.78609
      72.0,       1.41733,       1.47554,       3055.41819
      73.0,       1.41732,       1.41452,       2929.08702
      74.0,       1.41732,       1.41524,       2930.55611
      75.0,       1.05354,       1.41685,       2933.89687
      76.0,       1.05354,       1.20506,       2495.33811
      77.0,       1.05355,       1.08607,       2248.95472
      78.0,       1.05354,       1.0534,       2181.29182
      79.0,       1.05354,       1.05193,       2178.24416
      80.0,       0.85039,       1.05274,       2179.93926
      81.0,       0.85041,       0.93976,       1945.99017
      82.0,       0.85039,       0.87175,       1805.15527
      83.0,       0.85041,       0.85076,       1761.68644
      84.0,       0.85039,       0.84904,       1758.12319
      85.0,       0.71811,       0.8495,       1759.08375
      86.0,       0.71811,       0.77848,       1612.02287
      87.0,       0.71813,       0.73361,       1519.09584
      88.0,       0.71811,       0.71858,       1487.97656
      89.0,       0.71811,       0.71692,       1484.53338
      90.0,       0.62835,       0.7172,       1485.12313
      91.0,       0.62835,       0.67037,       1388.15964
      92.0,       0.62833,       0.63967,       1324.57911
      93.0,       0.62835,       0.62871,       1301.87884
