Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.15589,       190.04943
       2.0,       0.39685,       0.30986,       377.76456
       3.0,       0.39685,       0.38061,       464.01711
       4.0,       0.39685,       0.39591,       482.66678
       5.0,       0.4252,       0.39616,       482.97755
       6.0,       0.4252,       0.41147,       501.64136
       7.0,       0.4252,       0.42032,       512.43352
       8.0,       0.4252,       0.42352,       516.3252
       9.0,       0.4252,       0.42406,       516.98911
      10.0,       0.45827,       0.42404,       516.96086
      11.0,       0.45827,       0.44259,       539.58344
      12.0,       0.45827,       0.45288,       552.13074
      13.0,       0.45827,       0.45648,       556.51329
      14.0,       0.45827,       0.45706,       557.21958
      15.0,       0.50551,       0.45703,       557.18427
      16.0,       0.50551,       0.48391,       589.95628
      17.0,       0.50551,       0.49858,       607.84316
      18.0,       0.50551,       0.50352,       613.86785
      19.0,       0.50551,       0.50426,       614.76484
      20.0,       0.55748,       0.50422,       614.71893
      21.0,       0.55748,       0.53429,       651.37909
      22.0,       0.55748,       0.55039,       671.01051
      23.0,       0.55748,       0.55563,       677.39894
      24.0,       0.55748,       0.55635,       678.27121
      25.0,       0.62835,       0.55629,       678.20058
      26.0,       0.62835,       0.59794,       728.97954
      27.0,       0.62835,       0.6197,       755.51499
      28.0,       0.62835,       0.62641,       763.6868
      29.0,       0.62835,       0.62718,       764.62617
      30.0,       0.71811,       0.62707,       764.48844
      31.0,       0.71811,       0.68084,       830.04307
      32.0,       0.71811,       0.70815,       863.34127
      33.0,       0.71811,       0.7161,       873.03161
      34.0,       0.71811,       0.71684,       873.9392
      35.0,       0.85039,       0.71669,       873.74497
      36.0,       0.85039,       0.79772,       972.53423
      37.0,       0.85039,       0.8375,       1021.03893
      38.0,       0.85039,       0.84826,       1034.15126
      39.0,       0.85039,       0.849,       1035.05179
      40.0,       1.05354,       0.84875,       1034.75161
      41.0,       1.05354,       0.9767,       1190.74357
      42.0,       1.05354,       1.03681,       1264.02858
      43.0,       1.05354,       1.05151,       1281.94724
      44.0,       1.05354,       1.05209,       1282.65707
      45.0,       1.41732,       1.05178,       1282.27214
      46.0,       1.41732,       1.28926,       1571.79593
      47.0,       1.41732,       1.39421,       1699.75157
      48.0,       1.41732,       1.41618,       1726.53775
      49.0,       1.41732,       1.41607,       1726.40355
      50.0,       2.28189,       1.4156,       1725.82439
      51.0,       2.28189,       2.0095,       2449.87754
      52.0,       2.28189,       2.24713,       2739.58143
      53.0,       2.28189,       2.28387,       2784.37456
      54.0,       2.28189,       2.28062,       2780.41932
      55.0,       8.04567,       2.28004,       2779.70949
      56.0,       8.04567,       6.706,       8175.62509
      57.0,       8.04567,       8.03616,       9797.28533
      58.0,       8.04567,       8.06876,       9837.02846
      59.0,       8.04567,       8.0398,       9801.72439
      60.0,       8.05039,       8.04412,       9806.99333
      61.0,       8.05039,       8.04853,       9812.3647
      62.0,       8.0504,       8.04905,       9812.99683
      63.0,       8.05039,       8.0492,       9813.18753
      64.0,       8.05039,       8.04921,       9813.19812
      65.0,       2.28189,       8.04921,       9813.19812
      66.0,       2.28189,       3.5464,       4323.59624
      67.0,       2.28189,       2.37002,       2889.40392
      68.0,       2.28189,       2.25239,       2746.00164
      69.0,       2.28189,       2.27992,       2779.55764
      70.0,       1.41732,       2.28287,       2783.1668
      71.0,       1.41732,       1.67985,       2047.99659
      72.0,       1.41733,       1.45576,       1774.78112
      73.0,       1.41732,       1.41429,       1724.22817
      74.0,       1.41732,       1.41567,       1725.91974
      75.0,       1.05354,       1.41682,       1727.31467
      76.0,       1.05354,       1.17687,       1434.77501
      77.0,       1.05355,       1.07581,       1311.57978
      78.0,       1.05354,       1.05282,       1283.547
      79.0,       1.05354,       1.0522,       1282.79479
      80.0,       0.85039,       1.05281,       1283.53993
      81.0,       0.85041,       0.92374,       1126.17423
      82.0,       0.85039,       0.86526,       1054.88804
      83.0,       0.85041,       0.8502,       1036.52088
      84.0,       0.85039,       0.84925,       1035.35903
      85.0,       0.71811,       0.8496,       1035.7934
      86.0,       0.71811,       0.76794,       936.23781
      87.0,       0.71813,       0.729,       888.76783
      88.0,       0.71811,       0.71808,       875.44714
      89.0,       0.71811,       0.71707,       874.22525
      90.0,       0.62835,       0.7173,       874.5007
      91.0,       0.62835,       0.66318,       808.51171
      92.0,       0.62833,       0.63634,       775.7962
      93.0,       0.62835,       0.6283,       765.98579
      94.0,       0.62835,       0.62739,       764.8875
      95.0,       0.55747,       0.62753,       765.04995
      96.0,       0.55749,       0.58564,       713.9814
      97.0,       0.55747,       0.56424,       687.89093
      98.0,       0.55749,       0.55747,       679.64495
      99.0,       0.55747,       0.55659,       678.57138
     100.0,       0.50078,       0.55668,       678.67733
     101.0,       0.5008,       0.52376,       638.54927
     102.0,       0.50078,       0.5065,       617.50526
     103.0,       0.5008,       0.50079,       610.5412
     104.0,       0.50078,       0.49996,       609.52414
     105.0,       0.46298,       0.50001,       609.58771
     106.0,       0.463,       0.4784,       583.24296
     107.0,       0.46298,       0.46681,       569.11003
     108.0,       0.463,       0.46283,       564.2578
     109.0,       0.46298,       0.4622,       563.48794
     110.0,       0.42519,       0.46222,       563.51266
     111.0,       0.42519,       0.44089,       537.50693
     112.0,       0.42521,       0.42924,       523.31397
     113.0,       0.42519,       0.42514,       518.30988
     114.0,       0.42519,       0.42443,       517.43761
     115.0,       0.39686,       0.42444,       517.4588
     116.0,       0.39686,       0.40866,       498.21583
     117.0,       0.39684,       0.3999,       487.53668
     118.0,       0.39686,       0.39669,       483.62381
     119.0,       0.39686,       0.39611,       482.91045
     120.0,       0.00000,       0.39611,       482.92105
     121.0,       0.00000,       0.19143,       233.37347
     122.0,       0.00000,       0.08423,       102.688
     123.0,       0.00000,       0.03602,       43.90673
     124.0,       0.00000,       0.0158,       19.26415
     125.0,       0.00000,       0.00734,       8.95227
     126.0,       0.00000,       0.00365,       4.45671
     127.0,       0.00000,       0.00195,       2.37668
     128.0,       0.00000,       0.00111,       1.34902
     129.0,       0.00000,       0.00067,       0.80871
     130.0,       0.00000,       0.00042,       0.50853
     131.0,       0.00000,       0.00028,       0.33549
     132.0,       0.00000,       0.00019,       0.22601
     133.0,       0.00000,       0.00013,       0.15892
     134.0,       0.00000,       9E-05,       0.11654
     135.0,       0.00000,       7E-05,       0.08476
     136.0,       0.00000,       6E-05,       0.06357
     137.0,       0.00000,       4E-05,       0.04944
     138.0,       0.00000,       3E-05,       0.03885
     139.0,       0.00000,       3E-05,       0.03178
     140.0,       0.00000,       2E-05,       0.02472
     141.0,       0.00000,       2E-05,       0.02119
     142.0,       0.00000,       2E-05,       0.01766
     143.0,       0.00000,       1E-05,       0.01413
     144.0,       0.00000,       1E-05,       0.01413
     145.0,       0.00000,       1E-05,       0.01059
     146.0,       0.00000,       1E-05,       0.01059
     147.0,       0.00000,       1E-05,       0.01059
     148.0,       0.00000,       1E-05,       0.00706
     149.0,       0.00000,       0.00000,       0.00706
     150.0,       0.00000,       0.00000,       0.00706
     151.0,       0.00000,       0.00000,       0.00706
     152.0,       0.00000,       0.00000,       0.00353
     153.0,       0.00000,       0.00000,       0.00353
     154.0,       0.00000,       0.00000,       0.00353
     155.0,       0.00000,       0.00000,       0.00353
     156.0,       0.00000,       0.00000,       0.00353
