Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,       0.00000
       1.0,       10.0800,        7.3354,       3.33016
       2.0,       10.0800,       10.0526,       4.56375
       3.0,       10.0800,       10.0995,       4.58502
       4.0,       10.0800,       10.0425,       4.55916
       5.0,       10.8000,       10.0502,       4.56265
       6.0,       10.8000,       10.6541,       4.83683
       7.0,       10.8000,       10.7757,       4.89205
       8.0,       10.8000,       10.7704,       4.88961
       9.0,       10.8000,       10.7676,       4.88837
      10.0,       11.6400,       10.7681,       4.88858
      11.0,       11.6400,       11.4769,       5.21035
      12.0,       11.6400,       11.6155,       5.27327
      13.0,       11.6400,       11.6081,       5.26994
      14.0,       11.6400,       11.6054,       5.26870
      15.0,       12.8400,       11.6063,       5.26910
      16.0,       12.8400,       12.6269,       5.73245
      17.0,       12.8400,       12.8191,       5.81968
      18.0,       12.8400,       12.8074,       5.81438
      19.0,       12.8400,       12.8043,       5.81298
      20.0,       14.1600,       12.8059,       5.81372
      21.0,       14.1600,       13.9385,       6.32790
      22.0,       14.1600,       14.1418,       6.42021
      23.0,       14.1600,       14.1271,       6.41352
      24.0,       14.1600,       14.1241,       6.41215
      25.0,       15.9600,       14.1258,       6.41292
      26.0,       15.9600,       15.6844,       7.12050
      27.0,       15.9600,       15.9493,       7.24075
      28.0,       15.9600,       15.9262,       7.23030
      29.0,       15.9600,       15.9225,       7.22860
      30.0,       18.2400,       15.9245,       7.22951
      31.0,       18.2400,       17.9192,       8.13507
      32.0,       18.2400,       18.2360,       8.27890
      33.0,       18.2400,       18.2029,       8.26389
      34.0,       18.2400,       18.1991,       8.26213
      35.0,       21.6000,       18.2014,       8.26318
      36.0,       21.6000,       21.1768,       9.61399
      37.0,       21.6000,       21.6111,       9.81115
      38.0,       21.6000,       21.5566,       9.78639
      39.0,       21.6000,       21.5527,       9.78465
      40.0,       26.7600,       21.5559,       9.78609
      41.0,       26.7600,       26.1943,      11.89185
      42.0,       26.7600,       26.7975,      12.16572
      43.0,       26.7600,       26.7048,      12.12362
      44.0,       26.7600,       26.7027,      12.12269
      45.0,       36.0000,       26.7073,      12.12476
      46.0,       36.0000,       35.1734,      15.96827
      47.0,       36.0000,       36.1012,      16.38946
      48.0,       36.0000,       35.9209,      16.30761
      49.0,       36.0000,       35.9276,      16.31064
      50.0,       57.9600,       35.9359,      16.31441
      51.0,       57.9600,       56.6242,      25.70664
      52.0,       57.9600,       58.2756,      26.45634
      53.0,       57.9601,       57.8301,      26.25409
      54.0,       57.9600,       57.8825,      26.27788
      55.0,      204.3600,       57.8983,      26.28506
      56.0,      204.3600,      204.1788,      92.69446
      57.0,      204.3601,      206.1845,      93.60503
      58.0,      204.3600,      203.7575,      92.50319
      59.0,      204.3600,      204.3640,      92.77855
      60.0,      204.4800,      204.3055,      92.75197
      61.0,      204.4800,      204.4265,      92.80689
      62.0,      204.4802,      204.4290,      92.80802
      63.0,      204.4800,      204.4267,      92.80702
      64.0,      204.4800,      204.4282,      92.80769
      65.0,       57.9601,      204.4290,      92.80804
      66.0,       57.9599,       58.6549,      26.62852
      67.0,       57.9601,       55.4407,      25.16935
      68.0,       57.9599,       58.3171,      26.47520
      69.0,       57.9601,       57.9531,      26.30995
      70.0,       35.9999,       57.9066,      26.28883
      71.0,       35.9999,       37.2411,      16.90698
      72.0,       36.0002,       35.5737,      16.14999
      73.0,       35.9999,       36.0040,      16.34535
      74.0,       35.9999,       35.9796,      16.33427
      75.0,       26.7600,       35.9622,      16.32635
      76.0,       26.7600,       27.4938,      12.48184
      77.0,       26.7602,       26.5676,      12.06136
      78.0,       26.7600,       26.7356,      12.13760
      79.0,       26.7600,       26.7349,      12.13729
      80.0,       21.5998,       26.7258,      12.13317
      81.0,       21.6003,       22.0856,      10.02655
      82.0,       21.5998,       21.4850,       9.75389
      83.0,       21.6003,       21.5699,       9.79243
      84.0,       21.5998,       21.5740,       9.79432
      85.0,       18.2399,       21.5683,       9.79172
      86.0,       18.2399,       18.5911,       8.44011
      87.0,       18.2404,       18.1589,       8.24392
      88.0,       18.2399,       18.2092,       8.26674
      89.0,       18.2399,       18.2134,       8.26866
      90.0,       15.9600,       18.2096,       8.26692
      91.0,       15.9600,       16.2138,       7.36087
      92.0,       15.9596,       15.8987,       7.21778
      93.0,       15.9600,       15.9285,       7.23134
      94.0,       15.9600,       15.9332,       7.23345
      95.0,       14.1598,       15.9307,       7.23232
      96.0,       14.1603,       14.3713,       6.52436
      97.0,       14.1598,       14.1086,       6.40510
