Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.15567,       259.96894
       2.0,       0.39685,       0.32458,       542.04487
       3.0,       0.39685,       0.38878,       649.24961
       4.0,       0.39685,       0.39672,       662.52087
       5.0,       0.4252,       0.39593,       661.20363
       6.0,       0.4252,       0.41157,       687.30823
       7.0,       0.4252,       0.42117,       703.33756
       8.0,       0.4252,       0.4239,       707.90022
       9.0,       0.4252,       0.4241,       708.2463
      10.0,       0.45827,       0.42405,       708.15448
      11.0,       0.45827,       0.44274,       739.35853
      12.0,       0.45827,       0.45384,       757.90579
      13.0,       0.45827,       0.4569,       763.01229
      14.0,       0.45827,       0.4571,       763.34778
      15.0,       0.50551,       0.45704,       763.24537
      16.0,       0.50551,       0.48412,       808.4764
      17.0,       0.50551,       0.49992,       834.84939
      18.0,       0.50551,       0.50407,       841.78519
      19.0,       0.50551,       0.50429,       842.15247
      20.0,       0.55748,       0.50421,       842.01827
      21.0,       0.55748,       0.5345,       892.59947
      22.0,       0.55748,       0.55173,       921.38093
      23.0,       0.55748,       0.55604,       928.57453
      24.0,       0.55748,       0.5562,       928.84998
      25.0,       0.62835,       0.55612,       928.70519
      26.0,       0.62835,       0.59815,       998.88957
      27.0,       0.62835,       0.62144,       1037.79927
      28.0,       0.62835,       0.62691,       1046.92105
      29.0,       0.62835,       0.62701,       1047.09762
      30.0,       0.71811,       0.6269,       1046.91399
      31.0,       0.71811,       0.68122,       1137.63384
      32.0,       0.71811,       0.71039,       1186.3363
      33.0,       0.71811,       0.71673,       1196.92364
      34.0,       0.71811,       0.71671,       1196.89539
      35.0,       0.85039,       0.71657,       1196.66584
      36.0,       0.85039,       0.79848,       1333.44662
      37.0,       0.85039,       0.84079,       1404.09715
      38.0,       0.85039,       0.84909,       1417.95816
      39.0,       0.85039,       0.84881,       1417.50613
      40.0,       1.05354,       0.84863,       1417.1989
      41.0,       1.05354,       0.97804,       1633.31408
      42.0,       1.05354,       1.04159,       1739.44526
      43.0,       1.05354,       1.0524,       1757.48399
      44.0,       1.05354,       1.05163,       1756.19501
      45.0,       1.41732,       1.05141,       1755.8242
      46.0,       1.41733,       1.29176,       2157.20368
      47.0,       1.41732,       1.40184,       2341.04126
