Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.18559,       176.94769
       2.0,       0.39685,       0.33954,       323.73311
       3.0,       0.39685,       0.39137,       373.14893
       4.0,       0.39685,       0.39689,       378.40728
       5.0,       0.4252,       0.39588,       377.44672
       6.0,       0.4252,       0.41338,       394.13644
       7.0,       0.4252,       0.42181,       402.17759
       8.0,       0.4252,       0.424,       404.25762
       9.0,       0.4252,       0.42412,       404.37416
      10.0,       0.45827,       0.42407,       404.32119
      11.0,       0.45827,       0.44485,       424.13625
      12.0,       0.45827,       0.45457,       433.40282
      13.0,       0.45827,       0.45701,       435.72652
      14.0,       0.45827,       0.45712,       435.836
      15.0,       0.50551,       0.45706,       435.7795
      16.0,       0.50551,       0.48712,       464.44088
      17.0,       0.50551,       0.50091,       477.58147
      18.0,       0.50551,       0.5042,       480.73154
      19.0,       0.50551,       0.50432,       480.84102
      20.0,       0.55748,       0.50426,       480.77745
      21.0,       0.55748,       0.53783,       512.7902
      22.0,       0.55748,       0.55288,       527.13502
      23.0,       0.55748,       0.55632,       530.41575
      24.0,       0.55748,       0.5564,       530.49344
      25.0,       0.62835,       0.55632,       530.41575
      26.0,       0.62835,       0.60274,       574.67209
      27.0,       0.62835,       0.62293,       593.92565
      28.0,       0.62835,       0.62722,       598.01156
      29.0,       0.62835,       0.6272,       598.0045
      30.0,       0.71811,       0.62709,       597.89149
      31.0,       0.71811,       0.68689,       654.91056
      32.0,       0.71811,       0.71205,       678.89981
      33.0,       0.71811,       0.71698,       683.59313
      34.0,       0.71811,       0.71684,       683.466
      35.0,       0.85039,       0.71671,       683.33886
      36.0,       0.85039,       0.80659,       769.03697
      37.0,       0.85039,       0.84291,       803.66301
      38.0,       0.85039,       0.84931,       809.76538
      39.0,       0.85039,       0.84894,       809.41577
      40.0,       1.05354,       0.84878,       809.26391
      41.0,       1.05354,       0.99025,       944.14477
      42.0,       1.05354,       1.04447,       995.83485
      43.0,       1.05354,       1.05272,       1003.69942
      44.0,       1.05354,       1.05195,       1002.97547
      45.0,       1.41732,       1.05183,       1002.85187
      46.0,       1.41733,       1.3133,       1252.15579
      47.0,       1.41732,       1.40636,       1340.88036
      48.0,       1.41732,       1.41747,       1351.47123
      49.0,       1.41732,       1.41572,       1349.81144
      50.0,       2.28189,       1.41567,       1349.75141
      51.0,       2.28189,       2.06566,       1969.48502
      52.0,       2.28189,       2.27054,       2164.82459
      53.0,       2.28189,       2.28448,       2178.11703
      54.0,       2.28189,       2.27984,       2173.68857
      55.0,       8.04567,       2.28022,       2174.05937
      56.0,       8.04567,       7.05917,       6730.49582
      57.0,       8.04567,       8.11202,       7734.32591
      58.0,       8.04567,       8.05474,       7679.70824
      59.0,       8.04567,       8.03924,       7664.92905
      60.0,       8.05039,       8.04505,       7670.47699
      61.0,       8.05039,       8.04869,       7673.93783
      62.0,       8.0504,       8.0492,       7674.4287
      63.0,       8.05039,       8.04929,       7674.51346
      64.0,       8.05039,       8.04926,       7674.4852
      65.0,       2.28189,       8.04928,       7674.50286
      66.0,       2.28189,       3.22601,       3075.80534
      67.0,       2.28189,       2.26816,       2162.55738
      68.0,       2.28189,       2.25589,       2150.85763
      69.0,       2.28189,       2.28472,       2178.34304
      70.0,       1.41732,       2.28207,       2175.81804
      71.0,       1.41732,       1.62604,       1550.33167
      72.0,       1.41733,       1.43144,       1364.79193
      73.0,       1.41732,       1.41234,       1346.58015
      74.0,       1.41732,       1.41669,       1350.72609
      75.0,       1.05354,       1.41683,       1350.86735
      76.0,       1.05354,       1.15356,       1099.84715
      77.0,       1.05355,       1.06361,       1014.089
      78.0,       1.05354,       1.05117,       1002.2268
      79.0,       1.05354,       1.05265,       1003.64292
      80.0,       0.85039,       1.05289,       1003.86894
      81.0,       0.85041,       0.91055,       868.15466
      82.0,       0.85039,       0.8577,       817.76416
      83.0,       0.85041,       0.84889,       809.36633
      84.0,       0.85039,       0.84949,       809.93489
      85.0,       0.71811,       0.84969,       810.12559
      86.0,       0.71811,       0.7593,       723.95074
      87.0,       0.71813,       0.7237,       690.00627
      88.0,       0.71811,       0.71701,       683.62844
      89.0,       0.71811,       0.71722,       683.82621
