Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.26115,       134.88791
       2.0,       0.39685,       0.38646,       199.60911
       3.0,       0.39685,       0.39818,       205.66204
       4.0,       0.39685,       0.39551,       204.28124
       5.0,       0.4252,       0.39549,       204.27418
       6.0,       0.4252,       0.41775,       215.7691
       7.0,       0.4252,       0.42374,       218.8662
       8.0,       0.4252,       0.42397,       218.98274
       9.0,       0.4252,       0.42381,       218.90151
      10.0,       0.45827,       0.42382,       218.90504
      11.0,       0.45827,       0.44987,       232.35993
      12.0,       0.45827,       0.45675,       235.91612
      13.0,       0.45827,       0.45696,       236.01853
      14.0,       0.45827,       0.45678,       235.93025
      15.0,       0.50551,       0.4568,       235.93731
      16.0,       0.50551,       0.49435,       255.33566
      17.0,       0.50551,       0.50396,       260.29737
      18.0,       0.50551,       0.50415,       260.39625
      19.0,       0.50551,       0.50392,       260.27618
      20.0,       0.55748,       0.50396,       260.29737
      21.0,       0.55748,       0.5457,       281.85698
      22.0,       0.55748,       0.55607,       287.21068
      23.0,       0.55748,       0.55609,       287.22481
      24.0,       0.55748,       0.55586,       287.10474
      25.0,       0.62835,       0.55591,       287.13299
      26.0,       0.62835,       0.61343,       316.83969
      27.0,       0.62835,       0.627,       323.84612
      28.0,       0.62835,       0.62695,       323.8214
      29.0,       0.62835,       0.62664,       323.65895
      30.0,       0.71811,       0.6267,       323.69427
      31.0,       0.71811,       0.70044,       361.77761
      32.0,       0.71811,       0.71693,       370.29904
      33.0,       0.71811,       0.71662,       370.13659
      34.0,       0.71811,       0.71625,       369.94589
      35.0,       0.85039,       0.71633,       369.98827
      36.0,       0.85039,       0.82652,       426.90139
      37.0,       0.85039,       0.84961,       438.82362
      38.0,       0.85039,       0.84873,       438.37159
      39.0,       0.85039,       0.84824,       438.11733
      40.0,       1.05354,       0.84837,       438.18443
      41.0,       1.05354,       1.02054,       527.10676
      42.0,       1.05354,       1.05357,       544.17081
      43.0,       1.05354,       1.05152,       543.1149
      44.0,       1.05354,       1.05091,       542.8006
      45.0,       1.41732,       1.05111,       542.90302
      46.0,       1.41732,       1.36631,       705.70365
      47.0,       1.41732,       1.41959,       733.22084
      48.0,       1.41732,       1.41457,       730.62874
      49.0,       1.41732,       1.4139,       730.28266
      50.0,       2.28189,       1.41431,       730.49454
      51.0,       2.28189,       2.18781,       1130.00941
      52.0,       2.28189,       2.29285,       1184.26333
      53.0,       2.28189,       2.27754,       1176.35638
      54.0,       2.28189,       2.27769,       1176.43407
      55.0,       8.04567,       2.27881,       1177.0097
      56.0,       8.04567,       7.80075,       4029.11074
      57.0,       8.04567,       8.13833,       4203.47339
      58.0,       8.04567,       8.02301,       4143.9046
      59.0,       8.04567,       8.04266,       4154.05404
      60.0,       8.05039,       8.04359,       4154.53432
      61.0,       8.05039,       8.04774,       4156.67792
      62.0,       8.0504,       8.04807,       4156.85096
      63.0,       8.05039,       8.04799,       4156.80505
      64.0,       8.05039,       8.04803,       4156.82624
      65.0,       2.28189,       8.04807,       4156.84743
      66.0,       2.28189,       2.53464,       1309.1466
      67.0,       2.28189,       2.17734,       1124.60273
      68.0,       2.28189,       2.28821,       1181.86547
      69.0,       2.28189,       2.28459,       1180.00085
      70.0,       1.41732,       2.27989,       1177.5712
      71.0,       1.41732,       1.50606,       777.8833
      72.0,       1.41733,       1.40262,       724.45573
      73.0,       1.41732,       1.41569,       731.2079
      74.0,       1.41732,       1.4168,       731.78
      75.0,       1.05354,       1.4158,       731.26793
      76.0,       1.05354,       1.10017,       568.23776
      77.0,       1.05355,       1.04759,       541.08431
      78.0,       1.05354,       1.05167,       543.1926
      79.0,       1.05354,       1.05255,       543.64462
      80.0,       0.85039,       1.05211,       543.41508
      81.0,       0.85041,       0.87969,       454.36208
      82.0,       0.85039,       0.84706,       437.50992
      83.0,       0.85041,       0.84862,       438.31156
      84.0,       0.85039,       0.84928,       438.65764
      85.0,       0.71811,       0.84903,       438.52698
      86.0,       0.71811,       0.73868,       381.5291
      87.0,       0.71813,       0.71584,       369.734
      88.0,       0.71811,       0.71646,       370.05183
      89.0,       0.71811,       0.71694,       370.30257
      90.0,       0.62835,       0.7168,       370.22841
      91.0,       0.62835,       0.64296,       332.09209
      92.0,       0.62833,       0.62663,       323.65542
      93.0,       0.62835,       0.62677,       323.72605
      94.0,       0.62835,       0.62715,       323.92734
      95.0,       0.55747,       0.62707,       323.88143
      96.0,       0.55749,       0.56947,       294.13235
      97.0,       0.55747,       0.55605,       287.20362
      98.0,       0.55749,       0.55598,       287.1683
      99.0,       0.55747,       0.55632,       287.34134
     100.0,       0.50078,       0.55625,       287.3025
     101.0,       0.5008,       0.51069,       263.77233
     102.0,       0.50078,       0.49959,       258.03723
     103.0,       0.5008,       0.4994,       257.93835
     104.0,       0.50078,       0.49969,       258.0902
     105.0,       0.46298,       0.49965,       258.06901
     106.0,       0.463,       0.46955,       242.5235
     107.0,       0.46298,       0.46194,       238.59297
     108.0,       0.463,       0.46174,       238.48703
     109.0,       0.46298,       0.46194,       238.59297
     110.0,       0.42519,       0.46191,       238.57885
     111.0,       0.42519,       0.43209,       223.17459
     112.0,       0.42521,       0.42429,       219.14872
     113.0,       0.42519,       0.42403,       219.01452
     114.0,       0.42519,       0.42422,       219.1134
     115.0,       0.39686,       0.4242,       219.10281
     116.0,       0.39686,       0.40202,       207.6432
     117.0,       0.39684,       0.39604,       204.55669
     118.0,       0.39686,       0.39577,       204.41544
     119.0,       0.39686,       0.39593,       204.50019
     120.0,       0.00000,       0.39593,       204.49666
     121.0,       0.00000,       0.1098,       56.71536
     122.0,       0.00000,       0.02635,       13.60674
     123.0,       0.00000,       0.00665,       3.43259
     124.0,       0.00000,       0.00198,       1.02413
     125.0,       0.00000,       0.00072,       0.37434
     126.0,       0.00000,       0.00032,       0.16245
     127.0,       0.00000,       0.00017,       0.08476
     128.0,       0.00000,       0.0001,       0.04944
     129.0,       0.00000,       7E-05,       0.03531
