Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.21129,       163.68703
       2.0,       0.39685,       0.35948,       278.49855
       3.0,       0.39685,       0.39584,       306.662
       4.0,       0.39685,       0.39641,       307.10343
       5.0,       0.4252,       0.39549,       306.39008
       6.0,       0.4252,       0.41476,       321.32465
       7.0,       0.4252,       0.42258,       327.37405
       8.0,       0.4252,       0.42394,       328.43349
       9.0,       0.4252,       0.42386,       328.36993
      10.0,       0.45827,       0.42382,       328.33814
      11.0,       0.45827,       0.44645,       345.86835
      12.0,       0.45827,       0.45539,       352.79708
      13.0,       0.45827,       0.45693,       353.99072
      14.0,       0.45827,       0.45684,       353.92009
      15.0,       0.50551,       0.4568,       353.88831
      16.0,       0.50551,       0.4895,       379.21952
      17.0,       0.50551,       0.50214,       389.01228
      18.0,       0.50551,       0.50421,       390.6191
      19.0,       0.50551,       0.5041,       390.53081
      20.0,       0.55748,       0.50409,       390.52375
      21.0,       0.55748,       0.54055,       418.77195
      22.0,       0.55748,       0.55424,       429.37695
      23.0,       0.55748,       0.55631,       430.98023
      24.0,       0.55748,       0.55612,       430.83191
      25.0,       0.62835,       0.55608,       430.80366
      26.0,       0.62835,       0.60641,       469.79459
      27.0,       0.62835,       0.6247,       483.96636
      28.0,       0.62835,       0.6272,       485.89808
      29.0,       0.62835,       0.62688,       485.65087
      30.0,       0.71811,       0.62683,       485.61203
      31.0,       0.71811,       0.69156,       535.75533
      32.0,       0.71811,       0.71419,       553.29259
      33.0,       0.71811,       0.71692,       555.40441
      34.0,       0.71811,       0.71647,       555.05833
      35.0,       0.85039,       0.71642,       555.01948
      36.0,       0.85039,       0.81351,       630.23266
      37.0,       0.85039,       0.84591,       655.33786
      38.0,       0.85039,       0.8492,       657.88758
      39.0,       0.85039,       0.8485,       657.34727
      40.0,       1.05354,       0.84849,       657.33314
      41.0,       1.05354,       1.00092,       775.4254
      42.0,       1.05354,       1.04878,       812.50227
      43.0,       1.05354,       1.0526,       815.45811
      44.0,       1.05354,       1.05157,       814.66706
      45.0,       1.41732,       1.05168,       814.75181
      46.0,       1.41732,       1.33246,       1032.27606
      47.0,       1.41732,       1.41326,       1094.86778
      48.0,       1.41732,       1.41715,       1097.88365
      49.0,       1.41732,       1.41531,       1096.45341
      50.0,       2.28189,       1.41557,       1096.6547
      51.0,       2.28189,       2.1102,       1634.79377
      52.0,       2.28189,       2.28321,       1768.82707
      53.0,       2.28189,       2.28309,       1768.73525
      54.0,       2.28189,       2.27943,       1765.89948
      55.0,       8.04567,       2.28031,       1766.58105
      56.0,       8.04567,       7.33302,       5680.97561
      57.0,       8.04567,       8.14295,       6308.44314
      58.0,       8.04567,       8.04331,       6231.24527
      59.0,       8.04567,       8.04085,       6229.34181
      60.0,       8.05039,       8.04514,       6232.66492
      61.0,       8.05039,       8.04848,       6235.24995
      62.0,       8.0504,       8.04904,       6235.68079
      63.0,       8.05039,       8.04906,       6235.70198
      64.0,       8.05039,       8.04904,       6235.68432
      65.0,       2.28189,       8.04906,       6235.69845
      66.0,       2.28188,       2.97402,       2304.01383
      67.0,       2.28189,       2.21437,       1715.49485
      68.0,       2.28188,       2.26511,       1754.80361
      69.0,       2.28189,       2.28552,       1770.61752
      70.0,       1.41732,       2.28061,       1766.81766
      71.0,       1.41732,       1.58276,       1226.18185
      72.0,       1.41733,       1.41708,       1097.83068
      73.0,       1.41732,       1.41268,       1094.41928
      74.0,       1.41732,       1.41692,       1097.70001
      75.0,       1.05354,       1.41635,       1097.26917
      76.0,       1.05354,       1.13443,       878.85147
      77.0,       1.05355,       1.056,       818.09258
      78.0,       1.05354,       1.05082,       814.08437
      79.0,       1.05354,       1.0527,       815.54286
      80.0,       0.85039,       1.05259,       815.45811
      81.0,       0.85041,       0.89955,       696.8891
      82.0,       0.85039,       0.85278,       660.65978
      83.0,       0.85041,       0.84841,       657.27664
      84.0,       0.85039,       0.84946,       658.08534
      85.0,       0.71811,       0.84945,       658.08181
      86.0,       0.71811,       0.75198,       582.56492
      87.0,       0.71813,       0.72014,       557.90116
