Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.1061,       243.38517
       2.0,       0.39685,       0.26125,       599.25817
       3.0,       0.39685,       0.3632,       833.11191
       4.0,       0.39685,       0.39397,       903.69887
       5.0,       0.4252,       0.39668,       909.92132
       6.0,       0.4252,       0.40853,       937.09949
       7.0,       0.4252,       0.41828,       959.4784
       8.0,       0.4252,       0.42309,       970.51423
       9.0,       0.4252,       0.42426,       973.19461
      10.0,       0.45827,       0.42431,       973.29703
      11.0,       0.45827,       0.43905,       1007.10729
      12.0,       0.45827,       0.45056,       1033.50854
      13.0,       0.45827,       0.45602,       1046.03465
      14.0,       0.45827,       0.45729,       1048.94458
      15.0,       0.50551,       0.45732,       1049.0258
      16.0,       0.50551,       0.47874,       1098.16264
      17.0,       0.50551,       0.49528,       1136.08
      18.0,       0.50551,       0.50287,       1153.49366
      19.0,       0.50551,       0.50452,       1157.29352
      20.0,       0.55748,       0.50455,       1157.35709
      21.0,       0.55748,       0.5286,       1212.52566
      22.0,       0.55748,       0.54684,       1254.37002
      23.0,       0.55748,       0.55494,       1272.93847
      24.0,       0.55748,       0.55658,       1276.71008
      25.0,       0.62835,       0.55657,       1276.68889
      26.0,       0.62835,       0.59006,       1353.49476
      27.0,       0.62835,       0.61494,       1410.5668
      28.0,       0.62835,       0.62553,       1434.87036
      29.0,       0.62835,       0.62746,       1439.28822
      30.0,       0.71811,       0.62738,       1439.10812
      31.0,       0.71811,       0.67083,       1538.79084
      32.0,       0.71811,       0.70237,       1611.12587
      33.0,       0.71811,       0.71514,       1640.42292
      34.0,       0.71811,       0.71719,       1645.12684
      35.0,       0.85039,       0.71702,       1644.73131
      36.0,       0.85039,       0.78293,       1795.92754
      37.0,       0.85039,       0.82943,       1902.57078
      38.0,       0.85039,       0.84709,       1943.09437
      39.0,       0.85039,       0.84947,       1948.54695
      40.0,       1.05354,       0.84915,       1947.80534
      41.0,       1.05354,       0.95404,       2188.40419
      42.0,       1.05354,       1.02532,       2351.91818
      43.0,       1.05354,       1.0502,       2408.98315
      44.0,       1.05354,       1.05276,       2414.85598
      45.0,       1.41732,       1.05223,       2413.64116
      46.0,       1.41732,       1.24883,       2864.62009
      47.0,       1.41732,       1.37575,       3155.75423
      48.0,       1.41732,       1.41475,       3245.21335
      49.0,       1.41732,       1.41699,       3250.35516
      50.0,       2.28189,       1.416,       3248.08796
      51.0,       2.28189,       1.91476,       4392.1632
      52.0,       2.28189,       2.21128,       5072.31668
      53.0,       2.28189,       2.28342,       5237.80476
      54.0,       2.28189,       2.28219,       5234.97605
      55.0,       8.04567,       2.28034,       5230.73123
      56.0,       8.04567,       6.11326,       14022.82686
      57.0,       8.04567,       7.92226,       18172.39946
      58.0,       8.04567,       8.09233,       18562.5065
      59.0,       8.04567,       8.0408,       18444.31889
      60.0,       8.05039,       8.04356,       18450.62609
      61.0,       8.05039,       8.04849,       18461.94797
      62.0,       8.05041,       8.04922,       18463.62542
      63.0,       8.05039,       8.04946,       18464.17633
      64.0,       8.05039,       8.04946,       18464.18339
      65.0,       2.28189,       8.04947,       18464.19045
      66.0,       2.28189,       4.09854,       9401.40082
      67.0,       2.28189,       2.51753,       5774.81022
      68.0,       2.28189,       2.24542,       5150.62343
      69.0,       2.28189,       2.27378,       5215.68365
      70.0,       1.41732,       2.28353,       5238.05549
      71.0,       1.41732,       1.77236,       4065.51663
      72.0,       1.41733,       1.49325,       3425.27579
      73.0,       1.41732,       1.41724,       3250.93432
      74.0,       1.41732,       1.41459,       3244.84254
      75.0,       1.05354,       1.41687,       3250.07971
      76.0,       1.05354,       1.21706,       2791.74473
      77.0,       1.05355,       1.09496,       2511.65702
      78.0,       1.05354,       1.05544,       2421.01839
      79.0,       1.05354,       1.05189,       2412.8713
      80.0,       0.85039,       1.05288,       2415.13144
      81.0,       0.85041,       0.94662,       2171.38958
      82.0,       0.85039,       0.8773,       2012.38881
      83.0,       0.85041,       0.85236,       1955.18258
      84.0,       0.85039,       0.8492,       1947.93601
      85.0,       0.71811,       0.84969,       1949.04489
      86.0,       0.71811,       0.78304,       1796.16415
      87.0,       0.71813,       0.73754,       1691.79164
      88.0,       0.71811,       0.7199,       1651.33869
      89.0,       0.71811,       0.71715,       1645.03855
      90.0,       0.62835,       0.7174,       1645.60712
      91.0,       0.62835,       0.67354,       1544.98856
      92.0,       0.62833,       0.64253,       1473.86835
      93.0,       0.62835,       0.6298,       1444.65605
      94.0,       0.62835,       0.62753,       1439.45773
