Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.26113,       134.88791
       2.0,       0.39685,       0.38643,       199.60911
       3.0,       0.39685,       0.39818,       205.67617
       4.0,       0.39685,       0.39551,       204.2989
       5.0,       0.4252,       0.39549,       204.2883
       6.0,       0.4252,       0.41775,       215.78676
       7.0,       0.4252,       0.42374,       218.88386
       8.0,       0.4252,       0.42397,       219.00039
       9.0,       0.4252,       0.42381,       218.91917
      10.0,       0.45827,       0.42382,       218.9227
      11.0,       0.45827,       0.44987,       232.38112
      12.0,       0.45827,       0.45675,       235.93378
      13.0,       0.45827,       0.45696,       236.03972
      14.0,       0.45827,       0.45678,       235.9479
      15.0,       0.50551,       0.4568,       235.9585
      16.0,       0.50551,       0.49437,       255.36391
      17.0,       0.50551,       0.50402,       260.34681
      18.0,       0.50551,       0.50426,       260.47041
      19.0,       0.50551,       0.50408,       260.38212
      20.0,       0.55748,       0.50417,       260.4245
      21.0,       0.55748,       0.54594,       282.0053
      22.0,       0.55748,       0.55624,       287.32369
      23.0,       0.55748,       0.55635,       287.38019
      24.0,       0.55748,       0.55611,       287.25659
      25.0,       0.62835,       0.55615,       287.27778
      26.0,       0.62835,       0.61367,       316.98448
      27.0,       0.62835,       0.62723,       323.99091
      28.0,       0.62835,       0.62717,       323.96266
      29.0,       0.62835,       0.62685,       323.79668
      30.0,       0.71811,       0.62691,       323.82846
      31.0,       0.71811,       0.70064,       361.9118
      32.0,       0.71811,       0.71713,       370.4297
      33.0,       0.71811,       0.71681,       370.26725
      34.0,       0.71811,       0.71644,       370.07302
      35.0,       0.85039,       0.71652,       370.11187
      36.0,       0.85039,       0.82671,       427.03205
      37.0,       0.85039,       0.8498,       438.96135
      38.0,       0.85039,       0.84894,       438.51638
      39.0,       0.85039,       0.84847,       438.26918
      40.0,       1.05354,       0.84861,       438.34334
      41.0,       1.05354,       1.02083,       527.30453
      42.0,       1.05354,       1.05396,       544.41802
      43.0,       1.05354,       1.05203,       543.41861
      44.0,       1.05354,       1.05154,       543.16434
      45.0,       1.41732,       1.05184,       543.31973
      46.0,       1.41733,       1.3672,       706.22277
      47.0,       1.41732,       1.4207,       733.85297
      48.0,       1.41732,       1.41585,       731.34916
      49.0,       1.41732,       1.41529,       731.05958
      50.0,       2.28189,       1.41575,       731.29619
      51.0,       2.28189,       2.18948,       1130.9629
      52.0,       2.28189,       2.29481,       1185.37221
      53.0,       2.28189,       2.27963,       1177.52883
      54.0,       2.28189,       2.27967,       1177.55001
      55.0,       8.04567,       2.28053,       1177.99498
      56.0,       8.04567,       7.80374,       4030.98241
      57.0,       8.04567,       8.14304,       4206.24206
      58.0,       8.04567,       8.02718,       4146.39782
      59.0,       8.04567,       8.04503,       4155.61495
      60.0,       8.05039,       8.04486,       4155.52666
      61.0,       8.05039,       8.04881,       4157.56785
      62.0,       8.0504,       8.0492,       4157.76914
      63.0,       8.05039,       8.04909,       4157.71264
      64.0,       8.05039,       8.0491,       4157.7197
      65.0,       2.28189,       8.04911,       4157.72676
      66.0,       2.28189,       2.53454,       1309.19957
      67.0,       2.28189,       2.17589,       1123.94234
      68.0,       2.28189,       2.28684,       1181.25452
      69.0,       2.28189,       2.28392,       1179.74659
      70.0,       1.41732,       2.27992,       1177.68068
      71.0,       1.41732,       1.50644,       778.1411
      72.0,       1.41733,       1.40299,       724.70647
      73.0,       1.41732,       1.41601,       731.43038
      74.0,       1.41732,       1.41712,       732.00601
      75.0,       1.05354,       1.41619,       731.52573
      76.0,       1.05354,       1.10059,       568.50262
      77.0,       1.05355,       1.048,       541.33858
      78.0,       1.05354,       1.05207,       543.4398
      79.0,       1.05354,       1.05295,       543.89536
      80.0,       0.85039,       1.05253,       543.67641
      81.0,       0.85041,       0.88011,       454.61281
      82.0,       0.85039,       0.84746,       437.75005
      83.0,       0.85041,       0.849,       438.54817
      84.0,       0.85039,       0.84967,       438.89072
      85.0,       0.71811,       0.84943,       438.76712
      86.0,       0.71811,       0.73907,       381.76571
      87.0,       0.71813,       0.71622,       369.96001
      88.0,       0.71811,       0.71683,       370.27785
      89.0,       0.71811,       0.71732,       370.52858
      90.0,       0.62835,       0.71719,       370.45795
      91.0,       0.62835,       0.64335,       332.31811
      92.0,       0.62833,       0.627,       323.87437
      93.0,       0.62835,       0.62714,       323.94853
