Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.22643,       155.72004
       2.0,       0.39685,       0.36938,       254.03255
       3.0,       0.39685,       0.39754,       273.40264
       4.0,       0.39685,       0.39643,       272.63632
       5.0,       0.4252,       0.39576,       272.17722
       6.0,       0.4252,       0.41599,       286.08767
       7.0,       0.4252,       0.4233,       291.11648
       8.0,       0.4252,       0.4243,       291.80512
       9.0,       0.4252,       0.42417,       291.71683
      10.0,       0.45827,       0.42415,       291.69564
      11.0,       0.45827,       0.44782,       307.98277
      12.0,       0.45827,       0.45624,       313.76731
      13.0,       0.45827,       0.45733,       314.51598
      14.0,       0.45827,       0.45717,       314.40651
      15.0,       0.50551,       0.45715,       314.39238
      16.0,       0.50551,       0.49133,       337.90136
      17.0,       0.50551,       0.50317,       346.04492
      18.0,       0.50551,       0.50458,       347.01607
      19.0,       0.50551,       0.50435,       346.85363
      20.0,       0.55748,       0.50434,       346.85009
      21.0,       0.55748,       0.54243,       373.04299
      22.0,       0.55748,       0.55524,       381.85753
      23.0,       0.55748,       0.55665,       382.82515
      24.0,       0.55748,       0.55639,       382.64858
      25.0,       0.62835,       0.55638,       382.64151
      26.0,       0.62835,       0.60892,       418.77195
      27.0,       0.62835,       0.62596,       430.49289
      28.0,       0.62835,       0.62756,       431.59471
      29.0,       0.62835,       0.62717,       431.32632
      30.0,       0.71811,       0.62716,       431.31925
      31.0,       0.71811,       0.69466,       477.74039
      32.0,       0.71811,       0.71565,       492.17702
      33.0,       0.71811,       0.7173,       493.30709
      34.0,       0.71811,       0.7168,       492.96101
      35.0,       0.85039,       0.71679,       492.96101
      36.0,       0.85039,       0.81793,       562.51325
      37.0,       0.85039,       0.84781,       583.06286
      38.0,       0.85039,       0.84959,       584.29181
      39.0,       0.85039,       0.84886,       583.78681
      40.0,       1.05354,       0.84889,       583.81153
      41.0,       1.05354,       1.00744,       692.84911
      42.0,       1.05354,       1.05122,       722.95486
      43.0,       1.05354,       1.05287,       724.09199
      44.0,       1.05354,       1.05183,       723.37864
      45.0,       1.41732,       1.05198,       723.48105
      46.0,       1.41733,       1.3435,       923.96596
      47.0,       1.41732,       1.41663,       974.26465
      48.0,       1.41732,       1.41715,       974.62133
      49.0,       1.41732,       1.41551,       973.48772
      50.0,       2.28189,       1.41589,       973.74552
      51.0,       2.28189,       2.13522,       1468.45814
      52.0,       2.28189,       2.28879,       1574.07019
      53.0,       2.28189,       2.28236,       1569.64526
      54.0,       2.28189,       2.27957,       1567.73121
      55.0,       8.04567,       2.28057,       1568.41984
      56.0,       8.04567,       7.48238,       5145.86301
      57.0,       8.04567,       8.15057,       5605.39869
      58.0,       8.04567,       8.03671,       5527.09194
      59.0,       8.04567,       8.04183,       5530.61281
      60.0,       8.05039,       8.04541,       5533.07778
      61.0,       8.05039,       8.04889,       5535.46858
      62.0,       8.0504,       8.04937,       5535.797
      63.0,       8.05039,       8.04935,       5535.78994
      64.0,       8.05039,       8.04933,       5535.77228
      65.0,       2.28189,       8.04935,       5535.78288
      66.0,       2.28189,       2.8365,       1950.75059
      67.0,       2.28189,       2.19455,       1509.25718
      68.0,       2.28189,       2.27232,       1562.74478
      69.0,       2.28189,       2.28635,       1572.39274
