Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.29394,       114.1243
       2.0,       0.39685,       0.39707,       154.16443
       3.0,       0.39685,       0.39737,       154.27849
       4.0,       0.39685,       0.3953,       153.47614
       5.0,       0.4252,       0.39563,       153.60681
       6.0,       0.4252,       0.4197,       162.95036
       7.0,       0.4252,       0.42424,       164.71115
       8.0,       0.4252,       0.42396,       164.60309
       9.0,       0.4252,       0.42386,       164.56636
      10.0,       0.45827,       0.42389,       164.57484
      11.0,       0.45827,       0.45214,       175.54428
      12.0,       0.45827,       0.4573,       177.54662
      13.0,       0.45827,       0.45693,       177.40501
      14.0,       0.45827,       0.45683,       177.36652
      15.0,       0.50551,       0.45686,       177.37747
      16.0,       0.50551,       0.49752,       193.16524
      17.0,       0.50551,       0.50464,       195.92932
      18.0,       0.50551,       0.50406,       195.70401
      19.0,       0.50551,       0.50394,       195.65704
      20.0,       0.55748,       0.50398,       195.674
      21.0,       0.55748,       0.54909,       213.18548
      22.0,       0.55748,       0.5566,       216.10141
      23.0,       0.55748,       0.5559,       215.82984
      24.0,       0.55748,       0.55579,       215.78605
      25.0,       0.62835,       0.55584,       215.80618
      26.0,       0.62835,       0.6179,       239.90103
      27.0,       0.62835,       0.62765,       243.68888
      28.0,       0.62835,       0.62661,       243.28417
      29.0,       0.62835,       0.62651,       243.24392
      30.0,       0.71811,       0.62661,       243.28559
      31.0,       0.71811,       0.70608,       274.13754
      32.0,       0.71811,       0.71775,       278.66912
      33.0,       0.71811,       0.71633,       278.11821
      34.0,       0.71811,       0.71624,       278.08219
      35.0,       0.85039,       0.71634,       278.12068
      36.0,       0.85039,       0.83478,       324.10886
      37.0,       0.85039,       0.85065,       330.27021
      38.0,       0.85039,       0.84834,       329.3718
      39.0,       0.85039,       0.84826,       329.34037
      40.0,       1.05354,       0.84839,       329.38946
      41.0,       1.05354,       1.03294,       401.04328
      42.0,       1.05354,       1.05479,       409.52622
      43.0,       1.05354,       1.05094,       408.0317
      44.0,       1.05354,       1.05096,       408.03912
      45.0,       1.41732,       1.05113,       408.10621
      46.0,       1.41733,       1.38779,       538.8164
      47.0,       1.41732,       1.42089,       551.66882
      48.0,       1.41732,       1.41355,       548.81575
      49.0,       1.41732,       1.41393,       548.96549
      50.0,       2.28189,       1.41419,       549.06649
      51.0,       2.28189,       2.23604,       868.1536
      52.0,       2.28189,       2.29274,       890.167
      53.0,       2.28189,       2.27487,       883.22731
      54.0,       2.28189,       2.27703,       884.06604
      55.0,       8.04567,       2.27752,       884.25674
      56.0,       8.04567,       8.07763,       3136.17365
      57.0,       8.04567,       8.10344,       3146.19737
      58.0,       8.04567,       8.01308,       3111.11507
      59.0,       8.04567,       8.03878,       3121.09146
      60.0,       8.05039,       8.03901,       3121.18116
      61.0,       8.05039,       8.04624,       3123.98762
      62.0,       8.0504,       8.04742,       3124.44742
      63.0,       8.05039,       8.04787,       3124.6194
      64.0,       8.05039,       8.04804,       3124.6865
      65.0,       2.28189,       8.04808,       3124.70239
      66.0,       2.28189,       2.26931,       881.07065
      67.0,       2.28189,       2.19087,       850.61669
      68.0,       2.28189,       2.30248,       893.94743
      69.0,       2.28189,       2.2857,       887.434
      70.0,       1.41732,       2.28339,       886.53594
      71.0,       1.41732,       1.46135,       567.37502
      72.0,       1.41733,       1.40276,       544.62708
      73.0,       1.41732,       1.41949,       551.12392
      74.0,       1.41732,       1.41777,       550.45576
      75.0,       1.05354,       1.41686,       550.10368
      76.0,       1.05354,       1.07993,       419.28719
      77.0,       1.05355,       1.04663,       406.35743
      78.0,       1.05354,       1.05341,       408.99191
      79.0,       1.05354,       1.05311,       408.87396
      80.0,       0.85039,       1.05269,       408.7101
      81.0,       0.85041,       0.868,       337.00295
      82.0,       0.85039,       0.84615,       328.51966
      83.0,       0.85041,       0.84967,       329.88775
      84.0,       0.85039,       0.84969,       329.8934
      85.0,       0.71811,       0.84942,       329.78993
      86.0,       0.71811,       0.73088,       283.76821
      87.0,       0.71813,       0.71505,       277.61992
      88.0,       0.71811,       0.71719,       278.45052
      89.0,       0.71811,       0.71726,       278.47983
      90.0,       0.62835,       0.71709,       278.41344
      91.0,       0.62835,       0.6376,       247.5516
      92.0,       0.62833,       0.62599,       243.04474
      93.0,       0.62835,       0.6273,       243.55221
      94.0,       0.62835,       0.62742,       243.59847
      95.0,       0.55747,       0.6273,       243.55363
      96.0,       0.55749,       0.56518,       219.433
      97.0,       0.55747,       0.55547,       215.66245
      98.0,       0.55749,       0.55641,       216.02796
      99.0,       0.55747,       0.55654,       216.07917
     100.0,       0.50078,       0.55644,       216.04032
     101.0,       0.5008,       0.50721,       196.92625
     102.0,       0.50078,       0.49904,       193.755
     103.0,       0.5008,       0.49972,       194.01844
     104.0,       0.50078,       0.49985,       194.07071
     105.0,       0.46298,       0.49978,       194.03999
     106.0,       0.463,       0.4672,       181.39204
     107.0,       0.46298,       0.46153,       179.19229
     108.0,       0.463,       0.46194,       179.35014
     109.0,       0.46298,       0.46205,       179.39111
     110.0,       0.42519,       0.46199,       179.37027
     111.0,       0.42519,       0.42967,       166.81944
     112.0,       0.42521,       0.42381,       164.54447
     113.0,       0.42519,       0.4242,       164.69915
     114.0,       0.42519,       0.42431,       164.73834
     115.0,       0.39686,       0.42427,       164.72316
     116.0,       0.39686,       0.40019,       155.37678
     117.0,       0.39684,       0.39566,       153.61776
     118.0,       0.39686,       0.3959,       153.71099
     119.0,       0.39686,       0.39601,       153.75124
     120.0,       0.00000,       0.39598,       153.74242
     121.0,       0.00000,       0.0853,       33.11951
     122.0,       0.00000,       0.0154,       5.97948
     123.0,       0.00000,       0.00311,       1.20706
     124.0,       0.00000,       0.00085,       0.32984
     125.0,       0.00000,       0.00034,       0.13278
     126.0,       0.00000,       0.0002,       0.08016
     127.0,       0.00000,       0.00017,       0.06533
     128.0,       0.00000,       0.00015,       0.05933
     129.0,       0.00000,       0.00014,       0.05333
     130.0,       0.00000,       0.00012,       0.04626
     131.0,       0.00000,       0.0001,       0.0392
     132.0,       0.00000,       9E-05,       0.03284
     133.0,       0.00000,       7E-05,       0.02719
     134.0,       0.00000,       6E-05,       0.0226
     135.0,       0.00000,       5E-05,       0.01836
     136.0,       0.00000,       4E-05,       0.01519
     137.0,       0.00000,       3E-05,       0.01307
     138.0,       0.00000,       3E-05,       0.01095
     139.0,       0.00000,       2E-05,       0.00953
     140.0,       0.00000,       2E-05,       0.00848
     141.0,       0.00000,       2E-05,       0.00742
     142.0,       0.00000,       2E-05,       0.00671
     143.0,       0.00000,       2E-05,       0.00636
     144.0,       0.00000,       2E-05,       0.00565
     145.0,       0.00000,       1E-05,       0.0053
     146.0,       0.00000,       1E-05,       0.00494
     147.0,       0.00000,       1E-05,       0.00459
     148.0,       0.00000,       1E-05,       0.00424
     149.0,       0.00000,       1E-05,       0.00388
     150.0,       0.00000,       1E-05,       0.00353
