Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.14352,       273.36733
       2.0,       0.39685,       0.31376,       597.64429
       3.0,       0.39685,       0.38644,       736.10251
       4.0,       0.39685,       0.39713,       756.44376
       5.0,       0.4252,       0.39625,       754.78397
       6.0,       0.4252,       0.41101,       782.89445
       7.0,       0.4252,       0.42091,       801.74895
       8.0,       0.4252,       0.42407,       807.76657
       9.0,       0.4252,       0.42437,       808.34573
      10.0,       0.45827,       0.42431,       808.22213
      11.0,       0.45827,       0.44208,       842.07124
      12.0,       0.45827,       0.45354,       863.89924
      13.0,       0.45827,       0.45708,       870.65494
      14.0,       0.45827,       0.45739,       871.23763
      15.0,       0.50551,       0.45731,       871.09637
      16.0,       0.50551,       0.48309,       920.20142
      17.0,       0.50551,       0.49942,       951.29952
      18.0,       0.50551,       0.50426,       960.52371
      19.0,       0.50551,       0.50462,       961.20528
      20.0,       0.55748,       0.50453,       961.03224
      21.0,       0.55748,       0.53341,       1016.04543
      22.0,       0.55748,       0.55129,       1050.1029
      23.0,       0.55748,       0.55636,       1059.7544
      24.0,       0.55748,       0.55666,       1060.33003
      25.0,       0.62835,       0.55655,       1060.11814
      26.0,       0.62835,       0.59663,       1136.47199
      27.0,       0.62835,       0.62081,       1182.52585
      28.0,       0.62835,       0.62726,       1194.80123
      29.0,       0.62835,       0.6275,       1195.26385
      30.0,       0.71811,       0.62734,       1194.96015
      31.0,       0.71811,       0.6792,       1293.73881
      32.0,       0.71811,       0.70953,       1351.51361
      33.0,       0.71811,       0.71706,       1365.86196
      34.0,       0.71811,       0.71718,       1366.09151
      35.0,       0.85039,       0.71698,       1365.71717
      36.0,       0.85039,       0.7953,       1514.8934
      37.0,       0.85039,       0.83946,       1599.01294
      38.0,       0.85039,       0.84946,       1618.06521
      39.0,       0.85039,       0.84936,       1617.86391
      40.0,       1.05354,       0.8491,       1617.37657
      41.0,       1.05354,       0.97309,       1853.54696
      42.0,       1.05354,       1.03974,       1980.50673
      43.0,       1.05354,       1.05305,       2005.85207
      44.0,       1.05354,       1.05246,       2004.73612
      45.0,       1.41732,       1.05219,       2004.217
      46.0,       1.41732,       1.28302,       2443.91289
      47.0,       1.41732,       1.39917,       2665.15577
      48.0,       1.41732,       1.41816,       2701.31799
      49.0,       1.41732,       1.41629,       2697.75827
      50.0,       2.28189,       1.41598,       2697.17558
      51.0,       2.28189,       1.99593,       3801.85024
      52.0,       2.28189,       2.25814,       4301.31974
      53.0,       2.28189,       2.28652,       4355.36531
      54.0,       2.28189,       2.28047,       4343.84567
      55.0,       8.04567,       2.28048,       4343.87392
      56.0,       8.04567,       6.64045,       12648.7613
      57.0,       8.04567,       8.09741,       15423.97877
      58.0,       8.04567,       8.0673,       15366.62421
      59.0,       8.04567,       8.03809,       15310.98595
      60.0,       8.05039,       8.04523,       15324.5821
      61.0,       8.05039,       8.04867,       15331.1259
      62.0,       8.0504,       8.04943,       15332.59146
      63.0,       8.05039,       8.04952,       15332.75391
      64.0,       8.05039,       8.04948,       15332.69034
      65.0,       2.28189,       8.04949,       15332.708
      66.0,       2.28189,       3.62348,       6902.00858
      67.0,       2.28189,       2.30767,       4395.65935
      68.0,       2.28189,       2.24368,       4273.77077
      69.0,       2.28189,       2.28378,       4350.15993
      70.0,       1.41732,       2.28256,       4347.82563
      71.0,       1.41732,       1.69444,       3227.57014
      72.0,       1.41733,       1.4457,       2753.77793
      73.0,       1.41732,       1.41137,       2688.38576
      74.0,       1.41732,       1.41635,       2697.86421
      75.0,       1.05354,       1.417,       2699.0967
      76.0,       1.05354,       1.18378,       2254.86993
      77.0,       1.05355,       1.07161,       2041.20558
      78.0,       1.05354,       1.0512,       2002.33826
      79.0,       1.05354,       1.05254,       2004.87032
      80.0,       0.85039,       1.05303,       2005.81322
      81.0,       0.85041,       0.92796,       1767.57693
      82.0,       0.85039,       0.86301,       1643.87317
      83.0,       0.85041,       0.84917,       1617.50724
      84.0,       0.85039,       0.84947,       1618.06874
      85.0,       0.71811,       0.84982,       1618.73619
      86.0,       0.71811,       0.77089,       1468.40164
      87.0,       0.71813,       0.72762,       1385.9666
      88.0,       0.71811,       0.71736,       1366.43053
      89.0,       0.71811,       0.71725,       1366.2257
      90.0,       0.62835,       0.71751,       1366.72364
      91.0,       0.62835,       0.66531,       1267.29165
      92.0,       0.62833,       0.63548,       1210.45269
      93.0,       0.62835,       0.6278,       1195.83595
      94.0,       0.62835,       0.62755,       1195.35567
      95.0,       0.55747,       0.62774,       1195.72647
      96.0,       0.55749,       0.58741,       1118.90647
      97.0,       0.55747,       0.5636,       1073.55537
      98.0,       0.55749,       0.55707,       1061.11755
      99.0,       0.55747,       0.55674,       1060.47129
     100.0,       0.50078,       0.55688,       1060.75027
     101.0,       0.5008,       0.52526,       1000.50698
     102.0,       0.50078,       0.50604,       963.90685
     103.0,       0.5008,       0.50047,       953.30186
     104.0,       0.50078,       0.50009,       952.56731
     105.0,       0.46298,       0.5002,       952.7898
     106.0,       0.463,       0.47947,       913.29387
     107.0,       0.46298,       0.46656,       888.6972
     108.0,       0.463,       0.46265,       881.25993
     109.0,       0.46298,       0.46233,       880.64193
     110.0,       0.42519,       0.4624,       880.78672
     111.0,       0.42519,       0.44197,       841.86642
     112.0,       0.42521,       0.429,       817.16734
     113.0,       0.42519,       0.42494,       809.43696
     114.0,       0.42519,       0.42455,       808.68122
     115.0,       0.39686,       0.42462,       808.82248
     116.0,       0.39686,       0.40952,       780.05868
     117.0,       0.39684,       0.39975,       761.44785
     118.0,       0.39686,       0.39657,       755.38785
     119.0,       0.39686,       0.39623,       754.73806
     120.0,       0.00000,       0.39629,       754.85107
