Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.33601,       87.08704
       2.0,       0.39685,       0.40339,       104.55049
       3.0,       0.39685,       0.39558,       102.5252
       4.0,       0.39685,       0.39542,       102.48458
       5.0,       0.4252,       0.3957,       102.55733
       6.0,       0.4252,       0.42207,       109.39284
       7.0,       0.4252,       0.42444,       110.00696
       8.0,       0.4252,       0.42387,       109.85688
       9.0,       0.4252,       0.42389,       109.86288
      10.0,       0.45827,       0.42391,       109.86712
      11.0,       0.45827,       0.4549,       117.9005
      12.0,       0.45827,       0.45751,       118.57571
      13.0,       0.45827,       0.45683,       118.39914
      14.0,       0.45827,       0.45686,       118.40903
      15.0,       0.50551,       0.45689,       118.41468
      16.0,       0.50551,       0.50143,       129.95834
      17.0,       0.50551,       0.50489,       130.8571
      18.0,       0.50551,       0.50392,       130.60424
      19.0,       0.50551,       0.50399,       130.62331
      20.0,       0.55748,       0.50402,       130.63073
      21.0,       0.55748,       0.55333,       143.41076
      22.0,       0.55748,       0.55683,       144.31728
      23.0,       0.55748,       0.55576,       144.03936
      24.0,       0.55748,       0.55585,       144.06549
      25.0,       0.62835,       0.55589,       144.07326
      26.0,       0.62835,       0.6236,       161.62359
      27.0,       0.62835,       0.62789,       162.73388
      28.0,       0.62835,       0.62644,       162.35814
      29.0,       0.62835,       0.62662,       162.40652
      30.0,       0.71811,       0.62669,       162.42276
      31.0,       0.71811,       0.71317,       184.83698
      32.0,       0.71811,       0.71792,       186.06805
      33.0,       0.71811,       0.7161,       185.59837
      34.0,       0.71811,       0.71635,       185.66264
      35.0,       0.85039,       0.71639,       185.67359
      36.0,       0.85039,       0.84498,       219.00145
      37.0,       0.85039,       0.85069,       220.47902
      38.0,       0.85039,       0.84802,       219.78862
      39.0,       0.85039,       0.84841,       219.88997
      40.0,       1.05354,       0.84844,       219.89845
      41.0,       1.05354,       1.04814,       271.65527
      42.0,       1.05354,       1.05447,       273.29529
      43.0,       1.05354,       1.0505,       272.26798
      44.0,       1.05354,       1.05118,       272.44173
      45.0,       1.41732,       1.0512,       272.44703
      46.0,       1.41733,       1.41393,       366.46068
      47.0,       1.41732,       1.41954,       367.91424
      48.0,       1.41732,       1.41293,       366.20006
      49.0,       1.41732,       1.41428,       366.54932
      50.0,       2.28189,       1.41426,       366.54544
      51.0,       2.28189,       2.29431,       594.63442
      52.0,       2.28189,       2.28718,       592.7864
      53.0,       2.28189,       2.27407,       589.38842
      54.0,       2.28189,       2.2777,       590.32885
      55.0,       8.04567,       2.27757,       590.29742
      56.0,       8.04567,       8.40531,       2178.47088
      57.0,       8.04567,       8.043,       2084.56847
