Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.26098,       134.94795
       2.0,       0.39685,       0.3863,       199.75037
       3.0,       0.39685,       0.39809,       205.84921
       4.0,       0.39685,       0.39542,       204.46841
       5.0,       0.4252,       0.3954,       204.45781
       6.0,       0.4252,       0.41765,       215.9598
       7.0,       0.4252,       0.42365,       219.06043
       8.0,       0.4252,       0.42387,       219.1805
       9.0,       0.4252,       0.42372,       219.09928
      10.0,       0.45827,       0.42372,       219.10281
      11.0,       0.45827,       0.44976,       232.56829
      12.0,       0.45827,       0.45665,       236.12801
      13.0,       0.45827,       0.45685,       236.23042
      14.0,       0.45827,       0.45667,       236.1386
      15.0,       0.50551,       0.45669,       236.14567
      16.0,       0.50551,       0.49422,       255.55461
      17.0,       0.50551,       0.50383,       260.52338
      18.0,       0.50551,       0.50402,       260.61873
      19.0,       0.50551,       0.50378,       260.49513
      20.0,       0.55748,       0.5038,       260.50926
      21.0,       0.55748,       0.5455,       282.0724
      22.0,       0.55748,       0.55578,       287.38725
      23.0,       0.55748,       0.55588,       287.43669
      24.0,       0.55748,       0.55567,       287.33075
      25.0,       0.62835,       0.55576,       287.37666
      26.0,       0.62835,       0.61329,       317.12574
      27.0,       0.62835,       0.62689,       324.15336
      28.0,       0.62835,       0.62686,       324.13923
      29.0,       0.62835,       0.62656,       323.98738
      30.0,       0.71811,       0.62664,       324.02622
      31.0,       0.71811,       0.70034,       362.13428
      32.0,       0.71811,       0.71684,       370.66631
      33.0,       0.71811,       0.71652,       370.50386
      34.0,       0.71811,       0.71615,       370.30963
      35.0,       0.85039,       0.71623,       370.35201
      36.0,       0.85039,       0.82637,       427.30398
      37.0,       0.85039,       0.84946,       439.24387
      38.0,       0.85039,       0.84859,       438.79184
      39.0,       0.85039,       0.8481,       438.5411
      40.0,       1.05354,       0.84823,       438.6082
      41.0,       1.05354,       1.02033,       527.59764
      42.0,       1.05354,       1.0534,       544.697
      43.0,       1.05354,       1.05139,       543.65522
      44.0,       1.05354,       1.05081,       543.35858
      45.0,       1.41732,       1.05105,       543.48218
      46.0,       1.41733,       1.36618,       706.43113
      47.0,       1.41732,       1.41959,       734.0472
      48.0,       1.41732,       1.41467,       731.50454
      49.0,       1.41732,       1.4141,       731.21143
      50.0,       2.28189,       1.41464,       731.49042
      51.0,       2.28189,       2.18793,       1131.3443
      52.0,       2.28189,       2.29313,       1185.74655
      53.0,       2.28189,       2.27785,       1177.84313
      54.0,       2.28189,       2.27798,       1177.91022
      55.0,       8.04567,       2.27911,       1178.49292
      56.0,       8.04567,       7.79814,       4032.30671
      57.0,       8.04567,       8.13506,       4206.52457
      58.0,       8.04567,       8.01912,       4146.57439
      59.0,       8.04567,       8.03971,       4157.21823
      60.0,       8.05039,       8.04242,       4158.62022
      61.0,       8.05039,       8.04801,       4161.5125
      62.0,       8.0504,       8.0488,       4161.92215
      63.0,       8.05039,       8.04884,       4161.9398
      64.0,       8.05039,       8.04887,       4161.95393
      65.0,       2.28189,       8.04887,       4161.95746
      66.0,       2.28188,       2.53815,       1312.44146
      67.0,       2.28189,       2.18152,       1128.03178
      68.0,       2.28188,       2.29243,       1185.38281
      69.0,       2.28189,       2.28827,       1183.23214
      70.0,       1.41732,       2.28283,       1180.41757
      71.0,       1.41732,       1.50856,       780.05515
      72.0,       1.41733,       1.40461,       726.30269
      73.0,       1.41732,       1.41729,       732.86063
      74.0,       1.41732,       1.41814,       733.30206
      75.0,       1.05354,       1.41697,       732.69465
      76.0,       1.05354,       1.10132,       569.47731
      77.0,       1.05355,       1.04864,       542.23557
      78.0,       1.05354,       1.05263,       544.29795
      79.0,       1.05354,       1.05342,       544.7076
      80.0,       0.85039,       1.0529,       544.4392
      81.0,       0.85041,       0.88048,       455.28732
      82.0,       0.85039,       0.84779,       438.38219
      83.0,       0.85041,       0.8493,       439.15911
      84.0,       0.85039,       0.84992,       439.48401
      85.0,       0.71811,       0.84963,       439.33215
      86.0,       0.71811,       0.73929,       382.27424
      87.0,       0.71813,       0.71642,       370.44736
      88.0,       0.71811,       0.71701,       370.75459
      89.0,       0.71811,       0.71747,       370.99473
      90.0,       0.62835,       0.71731,       370.90998
      91.0,       0.62835,       0.64348,       332.73129
      92.0,       0.62833,       0.62712,       324.27343
      93.0,       0.62835,       0.62724,       324.33699
      94.0,       0.62835,       0.62761,       324.52769
      95.0,       0.55747,       0.62751,       324.47825
      96.0,       0.55749,       0.56993,       294.70092
      97.0,       0.55747,       0.55649,       287.75099
      98.0,       0.55749,       0.5564,       287.70862
      99.0,       0.55747,       0.55672,       287.8746
     100.0,       0.50078,       0.55664,       287.82869
     101.0,       0.5008,       0.51108,       264.2738
     102.0,       0.50078,       0.49996,       258.52104
     103.0,       0.5008,       0.49975,       258.41157
     104.0,       0.50078,       0.50002,       258.55282
     105.0,       0.46298,       0.49996,       258.52104
     106.0,       0.463,       0.46985,       242.95434
     107.0,       0.46298,       0.46222,       239.00969
     108.0,       0.463,       0.462,       238.88962
     109.0,       0.46298,       0.46219,       238.9885
     110.0,       0.42519,       0.46214,       238.96731
     111.0,       0.42519,       0.43231,       223.54186
     112.0,       0.42521,       0.4245,       219.50186
     113.0,       0.42519,       0.42422,       219.35707
     114.0,       0.42519,       0.42439,       219.44889
     115.0,       0.39686,       0.42436,       219.43123
     116.0,       0.39686,       0.40217,       207.9575
     117.0,       0.39684,       0.39618,       204.8604
     118.0,       0.39686,       0.39589,       204.70855
     119.0,       0.39686,       0.39604,       204.78624
     120.0,       0.00000,       0.39603,       204.77918
     121.0,       0.00000,       0.11,       56.87781
     122.0,       0.00000,       0.02648,       13.6915
     123.0,       0.00000,       0.00674,       3.48203
     124.0,       0.00000,       0.00206,       1.06297
     125.0,       0.00000,       0.00079,       0.40965
     126.0,       0.00000,       0.00039,       0.20129
     127.0,       0.00000,       0.00024,       0.1236
     128.0,       0.00000,       0.00019,       0.09535
     129.0,       0.00000,       0.00015,       0.08122
     130.0,       0.00000,       0.00013,       0.07063
     131.0,       0.00000,       0.00012,       0.06003
     132.0,       0.00000,       0.0001,       0.04944
     133.0,       0.00000,       8E-05,       0.04238
     134.0,       0.00000,       7E-05,       0.03531
     135.0,       0.00000,       6E-05,       0.02825
     136.0,       0.00000,       5E-05,       0.02472
     137.0,       0.00000,       4E-05,       0.02119
     138.0,       0.00000,       3E-05,       0.01766
     139.0,       0.00000,       3E-05,       0.01413
     140.0,       0.00000,       2E-05,       0.01059
     141.0,       0.00000,       2E-05,       0.01059
     142.0,       0.00000,       2E-05,       0.01059
     143.0,       0.00000,       2E-05,       0.00706
     144.0,       0.00000,       1E-05,       0.00706
     145.0,       0.00000,       1E-05,       0.00706
     146.0,       0.00000,       1E-05,       0.00706
     147.0,       0.00000,       1E-05,       0.00353
     148.0,       0.00000,       1E-05,       0.00353
     149.0,       0.00000,       1E-05,       0.00353
     150.0,       0.00000,       1E-05,       0.00353
     151.0,       0.00000,       1E-05,       0.00353
     152.0,       0.00000,       1E-05,       0.00353
     153.0,       0.00000,       0.00000,       0.00353
     154.0,       0.00000,       0.00000,       0.00353
     155.0,       0.00000,       0.00000,       0.00353
     156.0,       0.00000,       0.00000,       0.00353
     157.0,       0.00000,       0.00000,       0.00353
     158.0,       0.00000,       0.00000,       0.00353
     159.0,       0.00000,       0.00000,       0.00353
     160.0,       0.00000,       0.00000,       0.00353
     161.0,       0.00000,       0.00000,       0.00353
     162.0,       0.00000,       0.00000,       0.00000
     163.0,       0.00000,       0.00000,       0.00000
     164.0,       0.00000,       0.00000,       0.00000
     165.0,       0.00000,       0.00000,       0.00000
     166.0,       0.00000,       0.00000,       0.00000
     167.0,       0.00000,       0.00000,       0.00000
     168.0,       0.00000,       0.00000,       0.00000
     169.0,       0.00000,       0.00000,       0.00000
     170.0,       0.00000,       0.00000,       0.00000
     171.0,       0.00000,       0.00000,       0.00000
