Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.25086,       141.18805
       2.0,       0.39685,       0.38207,       215.03456
       3.0,       0.39685,       0.39826,       224.14927
       4.0,       0.39685,       0.39576,       222.74022
       5.0,       0.4252,       0.39557,       222.63074
       6.0,       0.4252,       0.41724,       234.82843
       7.0,       0.4252,       0.42374,       238.4835
       8.0,       0.4252,       0.42407,       238.67067
       9.0,       0.4252,       0.42393,       238.59297
      10.0,       0.45827,       0.42392,       238.58591
      11.0,       0.45827,       0.44928,       252.8601
      12.0,       0.45827,       0.45665,       257.00604
      13.0,       0.45827,       0.45708,       257.25325
      14.0,       0.45827,       0.45689,       257.14377
      15.0,       0.50551,       0.45689,       257.1473
      16.0,       0.50551,       0.49346,       277.72516
      17.0,       0.50551,       0.50377,       283.52736
      18.0,       0.50551,       0.50427,       283.80988
      19.0,       0.50551,       0.504,       283.65802
      20.0,       0.55748,       0.50401,       283.66509
      21.0,       0.55748,       0.54466,       306.54193
      22.0,       0.55748,       0.55571,       312.76084
      23.0,       0.55748,       0.55612,       312.99039
      24.0,       0.55748,       0.55583,       312.83147
      25.0,       0.62835,       0.55586,       312.84207
      26.0,       0.62835,       0.6119,       344.38513
      27.0,       0.62835,       0.62654,       352.62757
      28.0,       0.62835,       0.62691,       352.8324
      29.0,       0.62835,       0.62654,       352.62757
      30.0,       0.71811,       0.62659,       352.65583
      31.0,       0.71811,       0.69853,       393.1441
      32.0,       0.71811,       0.71646,       403.2335
      33.0,       0.71811,       0.71667,       403.35003
      34.0,       0.71811,       0.71624,       403.1099
      35.0,       0.85039,       0.71631,       403.15227
      36.0,       0.85039,       0.82387,       463.68868
      37.0,       0.85039,       0.84906,       477.86399
      38.0,       0.85039,       0.84885,       477.74392
      39.0,       0.85039,       0.84825,       477.40843
      40.0,       1.05354,       0.84836,       477.46846
      41.0,       1.05354,       1.01656,       572.1365
      42.0,       1.05354,       1.05289,       592.58016
      43.0,       1.05354,       1.05171,       591.91625
      44.0,       1.05354,       1.05092,       591.47128
      45.0,       1.41732,       1.0511,       591.57369
      46.0,       1.41733,       1.3594,       765.08526
      47.0,       1.41732,       1.41867,       798.4435
      48.0,       1.41732,       1.41487,       796.30696
      49.0,       1.41732,       1.4138,       795.70308
