Time,Rain(in),Out(in),Out(cfs)
       0.0,       0.39685,       0.00000,       0.00000
       1.0,       0.39685,       0.0978,       236.98616
       2.0,       0.39685,       0.24587,       595.77967
       3.0,       0.39685,       0.35349,       856.53613
       4.0,       0.39685,       0.39157,       948.82749
       5.0,       0.4252,       0.39663,       961.06756
       6.0,       0.4252,       0.40794,       988.4894
       7.0,       0.4252,       0.41745,       1011.53222
       8.0,       0.4252,       0.42264,       1024.09365
       9.0,       0.4252,       0.42414,       1027.72753
      10.0,       0.45827,       0.42426,       1028.03123
      11.0,       0.45827,       0.43828,       1061.98982
      12.0,       0.45827,       0.44961,       1089.43638
      13.0,       0.45827,       0.45551,       1103.75295
      14.0,       0.45827,       0.45715,       1107.72585
      15.0,       0.50551,       0.45728,       1108.02249
      16.0,       0.50551,       0.47764,       1157.37121
      17.0,       0.50551,       0.49395,       1196.8848
      18.0,       0.50551,       0.50226,       1217.03181
      19.0,       0.50551,       0.50436,       1222.1136
      20.0,       0.55748,       0.5045,       1222.45262
      21.0,       0.55748,       0.52737,       1277.88252
      22.0,       0.55748,       0.54541,       1321.56677
      23.0,       0.55748,       0.55424,       1342.97805
      24.0,       0.55748,       0.55642,       1348.26466
      25.0,       0.62835,       0.55652,       1348.49774
      26.0,       0.62835,       0.58838,       1425.7062
      27.0,       0.62835,       0.61303,       1485.43037
      28.0,       0.62835,       0.62467,       1513.63267
      29.0,       0.62835,       0.6273,       1519.9999
      30.0,       0.71811,       0.62733,       1520.09878
      31.0,       0.71811,       0.66871,       1620.35007
      32.0,       0.71811,       0.70004,       1696.25189
      33.0,       0.71811,       0.71416,       1730.47533
      34.0,       0.71811,       0.71704,       1737.44998
      35.0,       0.85039,       0.71699,       1737.32991
      36.0,       0.85039,       0.77978,       1889.49729
      37.0,       0.85039,       0.82612,       2001.77675
      38.0,       0.85039,       0.84582,       2049.51159
      39.0,       0.85039,       0.84932,       2057.98358
      40.0,       1.05354,       0.84911,       2057.47505
      41.0,       1.05354,       0.94916,       2299.89967
      42.0,       1.05354,       1.0205,       2472.77557
      43.0,       1.05354,       1.04856,       2540.76691
      44.0,       1.05354,       1.05263,       2550.62676
      45.0,       1.41732,       1.05218,       2549.53201
      46.0,       1.41732,       1.24001,       3004.671
      47.0,       1.41732,       1.36776,       3314.22174
      48.0,       1.41732,       1.41253,       3422.69075
      49.0,       1.41732,       1.41698,       3433.48292
      50.0,       2.28189,       1.41596,       3431.01795
      51.0,       2.28189,       1.89359,       4588.35032
      52.0,       2.28189,       2.19474,       5318.07147
      53.0,       2.28189,       2.28035,       5525.50984
      54.0,       2.28189,       2.28261,       5530.99068
      55.0,       8.04567,       2.28029,       5525.36858
      56.0,       8.04567,       5.97057,       14467.2761
      57.0,       8.04567,       7.85212,       19026.4565
      58.0,       8.04567,       8.09365,       19611.70887
      59.0,       8.04567,       8.04345,       19490.08162
